Time,{},{},{},{}
2025-08-11 12:24:00,106479.2939704042,,,
2025-08-11 12:24:05,146675.49424702817,,,
2025-08-11 12:24:10,146675.49424702817,,,
2025-08-11 12:24:15,112653.84503080502,,,
2025-08-11 12:24:20,112653.84503080502,,,
2025-08-11 12:24:25,112653.84503080502,,,
2025-08-11 12:24:30,112653.84503080502,,,
2025-08-11 12:24:35,54514.937378600276,,,
2025-08-11 12:24:40,54514.937378600276,,,
2025-08-11 12:24:45,46867.02167071829,,,
2025-08-11 12:24:50,44595.565946609946,,,
2025-08-11 12:24:55,127530.82173200665,,,
2025-08-11 12:25:00,127530.82173200665,,,
2025-08-11 12:25:05,127530.82173200665,,,
2025-08-11 12:25:10,127530.82173200665,,,
2025-08-11 12:25:15,127530.82173200665,,,
2025-08-11 12:25:20,85684.45904573501,,,
2025-08-11 12:25:25,85684.45904573501,,,
2025-08-11 12:25:30,85684.45904573501,,,
2025-08-11 12:25:35,85684.459045735,,,
2025-08-11 12:25:40,85684.459045735,,,
2025-08-11 12:25:45,85684.459045735,,,
2025-08-11 12:25:50,70810.35099255411,,,
2025-08-11 12:25:55,94424.59695136653,,,
2025-08-11 12:26:00,146102.2682512081,,,
2025-08-11 12:26:05,146102.2682512081,,,
2025-08-11 12:26:10,146102.2682512081,,,
2025-08-11 12:26:15,117538.10881514358,,,
2025-08-11 12:26:20,93281.29216881485,,,
2025-08-11 12:26:25,93281.29216881485,,,
2025-08-11 12:26:30,93281.29216881485,,,
2025-08-11 12:26:35,93281.29216881485,,,
2025-08-11 12:26:40,93281.29216881485,,,
2025-08-11 12:26:45,93281.29216881485,,,
2025-08-11 12:26:50,78136.55615580681,,,
2025-08-11 12:26:55,144885.03103208894,,,
2025-08-11 12:27:00,144885.03103208894,,,
2025-08-11 12:27:05,144885.03103208894,,,
2025-08-11 12:27:10,144885.03103208894,,,
2025-08-11 12:27:15,144885.03103208894,,,
2025-08-11 12:27:20,89447.62644698961,,,
2025-08-11 12:27:25,75183.55,,,
2025-08-11 12:27:30,68174.76777571355,,,
2025-08-11 12:27:35,68174.76777571355,,,
2025-08-11 12:27:40,68174.76777571355,,,
2025-08-11 12:27:45,68174.76777571355,,,
2025-08-11 12:27:50,68174.76777571355,,,
2025-08-11 12:27:55,68174.76777571355,,,
2025-08-11 12:28:00,85109.06577518232,,,
2025-08-11 12:28:05,113706.02684782715,,,
2025-08-11 12:28:10,113706.02684782715,,,
2025-08-11 12:28:15,113706.02684782715,,,
2025-08-11 12:28:20,85029.13805368837,,,
2025-08-11 12:28:25,85029.13805368837,,,
2025-08-11 12:28:30,85029.13805368837,,,
2025-08-11 12:28:35,58971.11111111111,,,
2025-08-11 12:28:40,58971.11111111111,,,
2025-08-11 12:28:45,58971.11111111111,,,
2025-08-11 12:28:50,58971.11111111111,,,
2025-08-11 12:28:55,90931.0125106846,,,
2025-08-11 12:29:00,144559.76721035305,,,
2025-08-11 12:29:05,144559.76721035305,,,
2025-08-11 12:29:10,144559.76721035305,,,
2025-08-11 12:29:15,144559.76721035305,,,
2025-08-11 12:29:20,144559.76721035305,,,
2025-08-11 12:29:25,116648.10494343443,,,
2025-08-11 12:29:30,79467.39427563753,,,
2025-08-11 12:29:35,92610.49575759085,,,
2025-08-11 12:29:40,92610.49575759085,,,
2025-08-11 12:29:45,92610.49575759085,,,
2025-08-11 12:29:50,144739.56760786506,,,
2025-08-11 12:29:55,144739.56760786506,,,
2025-08-11 12:30:00,144739.56760786506,,,
2025-08-11 12:30:05,203142.1436904403,,,
2025-08-11 12:30:10,203142.1436904403,,,
2025-08-11 12:30:15,203142.1436904403,,,
2025-08-11 12:30:20,170016.14931745295,,,
2025-08-11 12:30:25,161551.89333035125,,,
2025-08-11 12:30:30,132724.71032250902,,,
2025-08-11 12:30:35,90844.61102781942,,,
2025-08-11 12:30:40,90844.61102781942,,,
2025-08-11 12:30:45,90844.61102781942,,,
2025-08-11 12:30:50,90844.61102781942,,,
2025-08-11 12:30:55,90844.61102781942,,,
2025-08-11 12:31:00,149241.67622817084,,,
2025-08-11 12:31:05,149241.67622817084,,,
2025-08-11 12:31:10,149241.67622817084,,,
2025-08-11 12:31:15,125030.23659208776,,,
2025-08-11 12:31:20,125030.23659208776,,,
2025-08-11 12:31:25,70511.74267816279,,,
2025-08-11 12:31:30,70511.74267816279,,,
2025-08-11 12:31:35,70511.74267816279,,,
2025-08-11 12:31:40,70511.74267816279,,,
2025-08-11 12:31:45,70511.74267816279,,,
2025-08-11 12:31:50,115837.94681266154,,,
2025-08-11 12:31:55,121938.82302928554,,,
2025-08-11 12:32:00,146421.02919897597,,,
2025-08-11 12:32:05,146421.02919897597,,,
2025-08-11 12:32:10,146421.02919897603,,,
2025-08-11 12:32:15,146421.02919897603,,,
2025-08-11 12:32:20,125527.35841990377,,,
2025-08-11 12:32:25,104867.13237307146,,,
2025-08-11 12:32:30,67844.426120989,,,
2025-08-11 12:32:35,67844.426120989,,,
2025-08-11 12:32:40,67844.426120989,,,
2025-08-11 12:32:45,67844.426120989,,,
2025-08-11 12:32:50,67844.426120989,,,
2025-08-11 12:32:55,57173.15749074472,,,
2025-08-11 12:33:00,131092.5182608351,,,
2025-08-11 12:33:05,131092.5182608351,,,
2025-08-11 12:33:10,131092.5182608351,,,
2025-08-11 12:33:15,113209.78733761296,,,
2025-08-11 12:33:20,113209.78733761296,,,
2025-08-11 12:33:25,113209.78733761296,,,
2025-08-11 12:33:30,113209.78733761296,,,
2025-08-11 12:33:35,73316.61669312326,,,
2025-08-11 12:33:40,73316.61669312324,,,
2025-08-11 12:33:45,73316.61669312324,,,
2025-08-11 12:33:50,148245.92139204097,,,
2025-08-11 12:33:55,173851.3238770686,,,
2025-08-11 12:34:00,173851.3238770686,,,
2025-08-11 12:54:00,,86526.81934373206,,
2025-08-11 12:54:05,,86526.81934373206,,
2025-08-11 12:54:10,,86526.81934373206,,
2025-08-11 12:54:15,,86526.81934373206,,
2025-08-11 12:54:20,,86526.81934373206,,
2025-08-11 12:54:25,,121927.84281306741,,
2025-08-11 12:54:30,,121927.84281306741,,
2025-08-11 12:54:35,,155535.0711610487,,
2025-08-11 12:54:40,,155535.0711610487,,
2025-08-11 12:54:45,,155535.0711610487,,
2025-08-11 12:54:50,,155535.0711610487,,
2025-08-11 12:54:55,,101623.2460501602,,
2025-08-11 12:55:00,,74342.41820596402,,
2025-08-11 12:55:05,,74342.41820596402,,
2025-08-11 12:55:10,,74342.41820596402,,
2025-08-11 12:55:15,,74342.41820596402,,
2025-08-11 12:55:20,,99614.16678653238,,
2025-08-11 12:55:25,,118662.976186744,,
2025-08-11 12:55:30,,141032.2595814719,,
2025-08-11 12:55:35,,141032.2595814719,,
2025-08-11 12:55:40,,141032.2595814719,,
2025-08-11 12:55:45,,141032.2595814719,,
2025-08-11 12:55:50,,141032.2595814719,,
2025-08-11 12:55:55,,106304.03386894343,,
2025-08-11 12:56:00,,50037.395522975356,,
2025-08-11 12:56:05,,58372.12412392581,,
2025-08-11 12:56:10,,58372.12412392581,,
2025-08-11 12:56:15,,58372.1241239258,,
2025-08-11 12:56:20,,58372.1241239258,,
2025-08-11 12:56:25,,109172.38229156403,,
2025-08-11 12:56:30,,109172.38229156403,,
2025-08-11 12:56:35,,143606.22453197898,,
2025-08-11 12:56:40,,143606.22453197898,,
2025-08-11 12:56:45,,143606.22453197898,,
2025-08-11 12:56:50,,143606.22453197895,,
2025-08-11 12:56:55,,105713.68384552034,,
2025-08-11 12:57:00,,84120.53486790013,,
2025-08-11 12:57:05,,84120.53486790013,,
2025-08-11 12:57:10,,84120.53486790013,,
2025-08-11 12:57:15,,84120.53486790013,,
2025-08-11 12:57:20,,84120.53486790013,,
2025-08-11 12:57:25,,121971.08062028092,,
2025-08-11 12:57:30,,155053.83114955688,,
2025-08-11 12:57:35,,155053.83114955688,,
2025-08-11 12:57:40,,155053.83114955688,,
2025-08-11 12:57:45,,155053.83114955688,,
2025-08-11 12:57:50,,155053.83114955688,,
2025-08-11 12:57:55,,81499.55728102439,,
2025-08-11 12:58:00,,81499.55728102439,,
2025-08-11 12:58:05,,81499.55728102439,,
