Time,{},{}
2025-08-18 09:13:00,1091571964.0,
2025-08-18 09:13:05,1091274353.0,
2025-08-18 09:13:10,1091274353.0,
2025-08-18 09:13:15,1159373917.0,
2025-08-18 09:13:20,1159373917.0,
2025-08-18 09:13:25,1159472903.0,
2025-08-18 09:13:30,1209854856.0,
2025-08-18 09:13:35,1226883870.0,
2025-08-18 09:13:40,1226883870.0,
2025-08-18 09:13:45,1226883870.0,
2025-08-18 09:13:50,1296160621.0,
2025-08-18 09:13:55,1315015204.0,
2025-08-18 09:14:00,1320690112.0,
2025-08-18 09:14:05,1320690112.0,
2025-08-18 09:14:10,1320690112.0,
2025-08-18 09:14:15,1388217612.0,
2025-08-18 09:14:20,1389122460.0,
2025-08-18 09:14:25,1390576068.0,
2025-08-18 09:14:30,1458855681.0,
2025-08-18 09:14:35,1460271620.0,
2025-08-18 09:14:40,1460271620.0,
2025-08-18 09:14:45,1460271620.0,
2025-08-18 09:14:50,1529711915.0,
2025-08-18 09:14:55,1553691233.0,
2025-08-18 09:15:00,1553691233.0,
2025-08-18 09:15:05,1553691233.0,
2025-08-18 09:15:10,1554603838.0,
2025-08-18 09:15:15,1624910371.0,
2025-08-18 09:15:20,1625394987.0,
2025-08-18 09:15:25,1625394987.0,
2025-08-18 09:15:30,1678371781.0,
2025-08-18 09:15:35,1696595145.0,
2025-08-18 09:15:40,1696595145.0,
2025-08-18 09:15:45,1696595145.0,
2025-08-18 09:15:50,1766815767.0,
2025-08-18 09:15:55,1784182354.0,
2025-08-18 09:16:00,1790876034.0,
2025-08-18 09:16:05,1790876034.0,
2025-08-18 09:16:10,1790876034.0,
2025-08-18 09:16:15,1859685312.0,
2025-08-18 09:16:20,1860177623.0,
2025-08-18 09:16:25,1861041662.0,
2025-08-18 09:16:30,1928935341.0,
2025-08-18 09:16:35,1928935341.0,
2025-08-18 09:16:40,1928935341.0,
2025-08-18 09:16:45,1928935341.0,
2025-08-18 09:16:50,1997132597.0,
2025-08-18 09:16:55,2020718098.0,
2025-08-18 09:17:00,2020718098.0,
2025-08-18 09:17:05,2020718098.0,
2025-08-18 09:17:10,2021210226.0,
2025-08-18 09:17:15,2089698301.0,
2025-08-18 09:17:20,2090400957.0,
2025-08-18 09:17:25,2090737754.0,
2025-08-18 09:17:30,2158253195.0,
2025-08-18 09:17:35,2158940562.0,
2025-08-18 09:17:40,2158940562.0,
2025-08-18 09:17:45,2158940562.0,
2025-08-18 09:17:50,2226912033.0,
2025-08-18 09:17:55,2250720620.0,
2025-08-18 09:18:00,2250720620.0,
2025-08-18 09:18:05,2250720620.0,
2025-08-18 09:18:10,2250720620.0,
2025-08-18 09:18:15,2317869534.0,
2025-08-18 09:18:20,2318400266.0,
2025-08-18 09:18:25,2319292835.0,
2025-08-18 09:18:30,2387401422.0,
2025-08-18 09:18:35,2387401422.0,
2025-08-18 09:18:40,2387401422.0,
2025-08-18 09:18:45,2387401422.0,
2025-08-18 09:18:50,2453610985.0,
2025-08-18 09:18:55,2475935190.0,
2025-08-18 09:19:00,2475935190.0,
2025-08-18 09:28:30,,0.0
2025-08-18 09:28:35,,62512665.0
2025-08-18 09:28:40,,62512665.0
2025-08-18 09:28:45,,98274662.0
2025-08-18 09:28:50,,98274662.0
2025-08-18 09:28:55,,98274662.0
2025-08-18 09:29:00,,98274662.0
2025-08-18 09:29:05,,159125564.0
2025-08-18 09:29:10,,159125564.0
2025-08-18 09:29:15,,159125564.0
2025-08-18 09:29:20,,220283955.0
2025-08-18 09:29:25,,213523006.0
2025-08-18 09:29:30,,213523006.0
2025-08-18 09:29:35,,213523006.0
2025-08-18 09:29:40,,277444088.0
2025-08-18 09:29:45,,299840846.0
2025-08-18 09:29:50,,299840846.0
2025-08-18 09:29:55,,299840846.0
2025-08-18 09:30:00,,299840846.0
2025-08-18 09:30:05,,362362163.0
2025-08-18 09:30:10,,362362163.0
2025-08-18 09:30:15,,362362163.0
2025-08-18 09:30:20,,410105380.0
2025-08-18 09:30:25,,420625301.0
2025-08-18 09:30:30,,414566877.0
2025-08-18 09:30:35,,414566877.0
2025-08-18 09:30:40,,479948042.0
2025-08-18 09:30:45,,503685457.0
2025-08-18 09:30:50,,503685457.0
2025-08-18 09:30:55,,503685457.0
2025-08-18 09:31:00,,503685457.0
2025-08-18 09:31:05,,569561756.0
2025-08-18 09:31:10,,569561756.0
2025-08-18 09:31:15,,569561756.0
2025-08-18 09:31:20,,636264769.0
2025-08-18 09:31:25,,633197483.0
2025-08-18 09:31:30,,630459247.0
2025-08-18 09:31:35,,624876978.0
2025-08-18 09:31:40,,691272716.0
2025-08-18 09:31:45,,714989609.0
2025-08-18 09:31:50,,714989609.0
2025-08-18 09:31:55,,714989609.0
2025-08-18 09:32:00,,714989609.0
2025-08-18 09:32:05,,781212921.0
2025-08-18 09:32:10,,781212921.0
2025-08-18 09:32:15,,781212921.0
2025-08-18 09:32:20,,832009360.0
2025-08-18 09:32:25,,846585332.0
2025-08-18 09:32:30,,843777446.0
2025-08-18 09:32:35,,841077178.0
2025-08-18 09:32:40,,911007604.0
2025-08-18 09:32:45,,933563003.0
2025-08-18 09:32:50,,933563003.0
2025-08-18 09:32:55,,933563003.0
2025-08-18 09:33:00,,933563003.0
2025-08-18 09:33:05,,1003532355.0
2025-08-18 09:33:10,,1003532355.0
2025-08-18 09:33:15,,1003532355.0
2025-08-18 09:33:20,,1058312562.0
2025-08-18 09:33:25,,1076586377.0
2025-08-18 09:33:30,,1074045444.0
2025-08-18 09:33:35,,1071562183.0
2025-08-18 09:33:40,,1143444320.0
2025-08-18 09:33:45,,1170142543.0
2025-08-18 09:33:50,,1166455000.0
2025-08-18 09:33:55,,1166455000.0
2025-08-18 09:34:00,,1166455000.0
2025-08-18 09:34:05,,1238694610.0
2025-08-18 09:34:10,,1238694610.0
