Time,{},{},{},{}
2025-08-06 11:41:00,14456181.0,,,
2025-08-06 11:41:05,14456181.0,,,
2025-08-06 11:41:10,14456181.0,,,
2025-08-06 11:41:15,14456181.0,,,
2025-08-06 11:41:20,25994208.0,,,
2025-08-06 11:41:25,25994208.0,,,
2025-08-06 11:41:30,25994208.0,,,
2025-08-06 11:41:35,25994208.0,,,
2025-08-06 11:41:40,25994208.0,,,
2025-08-06 11:41:45,25994208.0,,,
2025-08-06 11:41:50,25994208.0,,,
2025-08-06 11:41:55,25994208.0,,,
2025-08-06 11:42:00,25994208.0,,,
2025-08-06 11:42:05,25994208.0,,,
2025-08-06 11:42:10,25994208.0,,,
2025-08-06 11:42:15,25994208.0,,,
2025-08-06 11:42:20,16664686.0,,,
2025-08-06 11:42:25,16664686.0,,,
2025-08-06 11:42:30,16664686.0,,,
2025-08-06 11:42:35,16664686.0,,,
2025-08-06 11:42:40,16664686.0,,,
2025-08-06 11:42:45,16664686.0,,,
2025-08-06 11:42:50,16664686.0,,,
2025-08-06 11:42:55,16664686.0,,,
2025-08-06 11:43:00,16664686.0,,,
2025-08-06 11:43:05,16664686.0,,,
2025-08-06 11:43:10,16664686.0,,,
2025-08-06 11:43:15,16664686.0,,,
2025-08-06 11:43:20,28027359.0,,,
2025-08-06 11:43:25,28027359.0,,,
2025-08-06 11:43:30,28027359.0,,,
2025-08-06 11:43:35,28027359.0,,,
2025-08-06 11:43:40,28027359.0,,,
2025-08-06 11:43:45,28027359.0,,,
2025-08-06 11:43:50,28027359.0,,,
2025-08-06 11:43:55,28027359.0,,,
2025-08-06 11:44:00,28027359.0,,,
2025-08-06 11:44:05,28027359.0,,,
2025-08-06 11:44:10,28027359.0,,,
2025-08-06 11:44:15,28027359.0,,,
2025-08-06 11:44:20,39266785.0,,,
2025-08-06 11:44:25,39266785.0,,,
2025-08-06 11:44:30,39266785.0,,,
2025-08-06 11:44:35,39266785.0,,,
2025-08-06 11:44:40,39266785.0,,,
2025-08-06 11:44:45,39266785.0,,,
2025-08-06 11:44:50,39266785.0,,,
2025-08-06 11:44:55,39266785.0,,,
2025-08-06 11:45:00,39266785.0,,,
2025-08-06 11:45:05,39266785.0,,,
2025-08-06 11:45:10,39266785.0,,,
2025-08-06 11:45:15,39266785.0,,,
2025-08-06 11:45:20,50652935.0,,,
2025-08-06 11:45:25,50652935.0,,,
2025-08-06 11:45:30,50652935.0,,,
2025-08-06 11:45:35,50652935.0,,,
2025-08-06 11:45:40,50652935.0,,,
2025-08-06 11:45:45,50652935.0,,,
2025-08-06 11:45:50,50652935.0,,,
2025-08-06 11:45:55,50652935.0,,,
2025-08-06 11:46:00,50652935.0,,,
2025-08-06 11:46:05,50652935.0,,,
2025-08-06 11:46:10,50652935.0,,,
2025-08-06 11:46:15,50652935.0,,,
2025-08-06 11:46:20,38685905.0,,,
2025-08-06 11:46:25,38685905.0,,,
2025-08-06 11:46:30,38685905.0,,,
2025-08-06 11:46:35,38685905.0,,,
2025-08-06 11:46:40,38685905.0,,,
2025-08-06 11:46:45,38685905.0,,,
2025-08-06 11:46:50,38685905.0,,,
2025-08-06 11:46:55,38685905.0,,,
2025-08-06 11:47:00,38685905.0,,,
2025-08-06 11:47:05,38685905.0,,,
2025-08-06 11:47:10,38685905.0,,,
2025-08-06 11:47:15,38685905.0,,,
2025-08-06 11:47:20,49992704.0,,,
2025-08-06 11:47:25,49992704.0,,,
2025-08-06 11:47:30,49992704.0,,,
2025-08-06 11:47:35,49992704.0,,,
2025-08-06 11:47:40,49992704.0,,,
2025-08-06 11:47:45,49992704.0,,,
2025-08-06 11:47:50,49992704.0,,,
2025-08-06 11:47:55,49992704.0,,,
2025-08-06 11:48:00,49992704.0,,,
2025-08-06 11:48:05,49992704.0,,,
2025-08-06 11:48:10,49992704.0,,,
2025-08-06 11:48:15,49992704.0,,,
2025-08-06 11:48:20,61214148.0,,,
2025-08-06 11:48:25,61214148.0,,,
2025-08-06 11:48:30,61214148.0,,,
2025-08-06 11:48:35,61214148.0,,,
