Time,"flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_3_12"",instance=""10.42.3.12:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_3_14"",instance=""10.42.3.14:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_3_15"",instance=""10.42.3.15:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}"
2025-07-16 12:22:20,,0.2185,
2025-07-16 12:22:25,,0.1175,
2025-07-16 12:22:30,,0.1155,
2025-07-16 12:22:35,,0.1275,
2025-07-16 12:22:40,,0.12,
2025-07-16 12:22:45,,0.111,
2025-07-16 12:22:50,,0.131,
2025-07-16 12:22:55,,0.117,
2025-07-16 12:23:00,,0.1135,
2025-07-16 12:23:05,,0.131,
2025-07-16 12:23:10,,0.128,
2025-07-16 12:23:15,,0.1155,
2025-07-16 12:23:20,,0.2075,
2025-07-16 12:23:25,,0.1135,
2025-07-16 12:23:30,,0.112,
2025-07-16 12:23:35,,0.128,
2025-07-16 12:23:40,,0.1285,
2025-07-16 12:23:45,,0.1095,
2025-07-16 12:23:50,,0.1315,
2025-07-16 12:23:55,,0.1115,
2025-07-16 12:24:00,,0.118,
2025-07-16 12:24:05,,0.125,
2025-07-16 12:24:10,,0.13,
2025-07-16 12:24:15,,0.112,
2025-07-16 12:24:20,,0.22,
2025-07-16 12:24:25,,0.114,
2025-07-16 12:24:30,,0.112,
2025-07-16 12:24:35,,0.1245,
2025-07-16 12:24:40,,0.12549019607843137,
2025-07-16 12:24:45,,0.12295918367346939,
2025-07-16 12:24:50,,0.141,
2025-07-16 12:24:55,,0.1125,
2025-07-16 12:25:00,,0.115,
2025-07-16 12:30:00,,,0.905
2025-07-16 12:30:05,,,0.307
2025-07-16 12:30:10,,,0.8392156862745098
2025-07-16 12:30:15,,,1.0
2025-07-16 12:30:20,,,0.9985
2025-07-16 12:30:25,,,0.810204081632653
2025-07-16 12:30:30,,,0.9857843137254902
2025-07-16 12:30:35,,,0.628061224489796
2025-07-16 12:30:40,,,0.8112745098039216
2025-07-16 12:30:45,,,0.48316326530612247
2025-07-16 12:30:50,,,0.174
2025-07-16 12:30:55,,,0.2285
2025-07-16 12:31:00,,,0.993
2025-07-16 12:31:05,,,0.3205
2025-07-16 12:31:10,,,0.8411764705882353
2025-07-16 12:31:15,,,1.0
2025-07-16 12:31:20,,,1.0
2025-07-16 12:31:25,,,0.9520408163265306
2025-07-16 12:31:30,,,0.9877450980392157
2025-07-16 12:31:35,,,0.701530612244898
2025-07-16 12:31:40,,,0.8
2025-07-16 12:31:45,,,0.5413265306122449
2025-07-16 12:31:50,,,0.1795
2025-07-16 12:31:55,,,0.269
2025-07-16 12:32:00,,,1.0
2025-07-16 12:32:05,,,0.3175
2025-07-16 12:32:10,,,0.7480392156862745
2025-07-16 12:32:15,,,0.997
2025-07-16 12:32:20,,,1.0
2025-07-16 12:32:25,,,1.0
2025-07-16 12:32:30,,,0.997
2025-07-16 12:32:35,,,0.999
2025-07-16 12:32:40,,,0.8745
2025-07-16 12:32:45,,,0.7693877551020408
2025-07-16 12:32:50,,,0.197
2025-07-16 12:32:55,,,0.2901960784313726
2025-07-16 12:33:00,,,1.0
2025-07-16 12:33:05,,,0.3663265306122449
2025-07-16 12:33:10,,,0.8352941176470589
2025-07-16 12:33:15,,,1.0
2025-07-16 12:33:20,,,1.0
2025-07-16 12:33:25,,,0.896
2025-07-16 12:33:30,,,0.9995
2025-07-16 12:33:35,,,0.6821428571428572
2025-07-16 12:33:40,,,0.8098039215686275
2025-07-16 12:33:45,,,0.5551020408163265
2025-07-16 12:33:50,,,0.1745
2025-07-16 12:33:55,,,0.3254901960784314
2025-07-16 12:34:00,,,1.0
2025-07-16 12:34:05,,,0.3195
2025-07-16 12:34:10,,,0.8352941176470589
2025-07-16 12:34:15,,,1.0
2025-07-16 12:34:20,,,1.0
2025-07-16 12:34:25,,,0.9622448979591837
2025-07-16 12:34:30,,,0.9784313725490196
2025-07-16 12:34:35,,,0.7142857142857143
2025-07-16 12:34:40,,,0.7975490196078432
2025-07-16 12:34:45,,,0.5051020408163265
2025-07-16 12:34:50,,,0.1855
2025-07-16 12:34:55,,,0.229
2025-07-16 12:35:00,,,0.9848039215686275
