Time,{},{},{},{},{}
2025-08-08 14:01:00,10002.81818181818,,,,
2025-08-08 14:01:05,10001.636363636364,,,,
2025-08-08 14:01:10,10001.072727272727,,,,
2025-08-08 14:01:15,9999.854545454544,,,,
2025-08-08 14:01:20,9999.272727272726,,,,
2025-08-08 14:01:25,9997.90909090909,,,,
2025-08-08 14:01:30,10012.163636363635,,,,
2025-08-08 14:01:35,9997.81818181818,,,,
2025-08-08 14:01:40,9997.8,,,,
2025-08-08 14:01:45,10008.4,,,,
2025-08-08 14:01:50,9998.945454545454,,,,
2025-08-08 14:01:55,9998.999999999998,,,,
2025-08-08 14:02:00,10011.836363636363,,,,
2025-08-08 14:02:05,9998.272727272726,,,,
2025-08-08 14:02:10,9998.763636363637,,,,
2025-08-08 14:02:15,10011.381818181819,,,,
2025-08-08 14:02:20,9998.963636363636,,,,
2025-08-08 14:02:25,9999.418181818182,,,,
2025-08-08 14:02:30,10000.581818181818,,,,
2025-08-08 14:02:35,10000.0,,,,
2025-08-08 14:02:40,10003.454545454546,,,,
2025-08-08 14:02:45,10003.327272727272,,,,
2025-08-08 14:02:50,9999.036363636364,,,,
2025-08-08 14:02:55,9999.454545454546,,,,
2025-08-08 14:03:00,10004.054545454546,,,,
2025-08-08 14:03:05,9999.381818181817,,,,
2025-08-08 14:03:10,10004.399999999998,,,,
2025-08-08 14:03:15,10002.727272727272,,,,
2025-08-08 14:03:20,9997.199999999999,,,,
2025-08-08 14:03:25,10010.636363636362,,,,
2025-08-08 14:03:30,10002.345454545453,,,,
2025-08-08 14:03:35,9997.818181818184,,,,
2025-08-08 14:03:40,10011.30909090909,,,,
2025-08-08 14:03:45,10001.563636363635,,,,
2025-08-08 14:03:50,10001.50909090909,,,,
2025-08-08 14:03:55,10010.236363636363,,,,
2025-08-08 14:04:00,10015.2,,,,
2025-08-08 14:04:05,9997.345454545453,,,,
2025-08-08 14:04:10,10010.709090909091,,,,
2025-08-08 14:04:15,10005.781818181818,,,,
2025-08-08 14:04:20,10000.927272727273,,,,
2025-08-08 14:04:25,10010.236363636363,,,,
2025-08-08 14:04:30,10001.0,,,,
2025-08-08 14:04:35,9996.672727272726,,,,
2025-08-08 14:04:40,10010.563636363635,,,,
2025-08-08 14:04:45,10001.036363636364,,,,
2025-08-08 14:04:50,9997.072727272727,,,,
2025-08-08 14:04:55,9996.4,,,,
2025-08-08 14:05:00,10001.254545454543,,,,
2025-08-08 14:05:05,9997.090909090908,,,,
2025-08-08 14:05:10,10007.054545454544,,,,
2025-08-08 14:05:15,10002.563636363635,,,,
2025-08-08 14:05:20,9997.563636363635,,,,
2025-08-08 14:05:25,10006.545454545454,,,,
2025-08-08 14:05:30,10002.236363636363,,,,
2025-08-08 14:05:35,9998.218181818182,,,,
2025-08-08 14:05:40,10011.963636363635,,,,
2025-08-08 14:05:45,9997.690909090907,,,,
2025-08-08 14:05:50,9997.345454545452,,,,
2025-08-08 14:05:55,10006.145454545454,,,,
2025-08-08 14:06:00,9996.545454545454,,,,
2025-08-08 14:06:05,9996.272727272726,,,,
2025-08-08 14:06:10,10005.254545454545,,,,
2025-08-08 14:06:15,9995.745454545453,,,,
2025-08-08 14:06:20,10000.254545454545,,,,
2025-08-08 14:06:25,10005.381818181817,,,,
2025-08-08 14:06:30,9995.236363636364,,,,
2025-08-08 14:06:35,9995.654545454545,,,,
2025-08-08 14:06:40,10009.781818181817,,,,
2025-08-08 14:06:45,9996.854545454546,,,,
2025-08-08 14:06:50,10001.218181818182,,,,
2025-08-08 14:06:55,10011.381818181817,,,,
2025-08-08 14:07:00,10162.181818181816,,,,
2025-08-08 14:07:05,10001.727272727272,,,,
2025-08-08 14:07:10,10011.636363636362,,,,
2025-08-08 14:07:15,10002.8,,,,
2025-08-08 14:07:20,9998.018181818183,,,,
2025-08-08 14:07:25,10012.363636363636,,,,
2025-08-08 14:07:30,10003.4,,,,
2025-08-08 14:07:35,9998.927272727273,,,,
2025-08-08 14:07:40,10012.854545454544,,,,
2025-08-08 14:07:45,10004.036363636362,,,,
2025-08-08 14:07:50,9998.89090909091,,,,
2025-08-08 14:07:55,9843.399999999998,,,,
2025-08-08 14:08:00,9999.545454545452,,,,
2025-08-08 14:08:05,9999.618181818181,,,,
2025-08-08 14:08:10,10004.236363636364,,,,
2025-08-08 14:08:15,10008.30909090909,,,,
2025-08-08 14:08:20,9999.254545454545,,,,
2025-08-08 14:08:25,10003.50909090909,,,,
2025-08-08 14:08:30,10003.363636363636,,,,
2025-08-08 14:08:35,9998.41818181818,,,,
2025-08-08 14:08:40,10003.163636363635,,,,
2025-08-08 14:08:45,9999.036363636364,,,,
2025-08-08 14:08:50,10004.30909090909,,,,
2025-08-08 14:08:55,10006.290909090909,,,,
2025-08-08 14:09:00,9999.690909090908,,,,
2025-08-08 14:09:05,10000.581818181818,,,,
2025-08-08 14:09:10,9996.400000000001,,,,
2025-08-08 14:09:15,10000.490909090908,,,,
2025-08-08 14:09:20,9996.345454545455,,,,
2025-08-08 14:09:25,10000.836363636365,,,,
2025-08-08 14:09:30,10000.854545454546,,,,
2025-08-08 14:09:35,10001.436363636363,,,,
2025-08-08 14:09:40,10005.872727272726,,,,
2025-08-08 14:09:45,9999.909090909088,,,,
