Time,{},{},{},{}
2025-07-17 12:00:00,0.7961135874192418,,,
2025-07-17 12:00:05,0.8030723083215926,,,
2025-07-17 12:00:10,0.8113871310923018,,,
2025-07-17 12:00:15,0.8025171554767617,,,
2025-07-17 12:00:20,0.8101073376737639,,,
2025-07-17 12:00:25,0.8103192630449871,,,
2025-07-17 12:00:30,0.82153078830233,,,
2025-07-17 12:00:35,0.8329331323355228,,,
2025-07-17 12:00:40,0.841856454476287,,,
2025-07-17 12:00:45,0.8371561414866694,,,
2025-07-17 12:00:50,0.8423012878425538,,,
2025-07-17 12:00:55,0.8349994438967194,,,
2025-07-17 12:01:00,0.8294072886228545,,,
2025-07-17 12:01:05,0.8279751842941411,,,
2025-07-17 12:01:10,0.8287212772739126,,,
2025-07-17 12:01:15,0.8228054242470769,,,
2025-07-17 12:01:20,0.8249080202560011,,,
2025-07-17 12:01:25,0.8235632830248094,,,
2025-07-17 12:01:30,0.8281437625803777,,,
2025-07-17 12:01:35,0.8338822825766417,,,
2025-07-17 12:01:40,0.8382468342183905,,,
2025-07-17 12:01:45,0.835705915149763,,,
2025-07-17 12:01:50,0.8386387734989958,,,
2025-07-17 12:01:55,0.8350110115259989,,,
2025-07-17 12:02:00,0.8313313291250838,,,
2025-07-17 12:02:05,0.8302152897167195,,,
2025-07-17 12:02:10,0.8303712224596911,,,
2025-07-17 12:02:15,0.8264492274369425,,,
2025-07-17 12:02:20,0.8275000404014285,,,
2025-07-17 12:02:25,0.8265501090283278,,,
2025-07-17 12:02:30,0.8296851693936395,,,
2025-07-17 12:02:35,0.8331652388688836,,,
2025-07-17 12:02:40,0.8360480230382512,,,
2025-07-17 12:02:45,0.8343813342538746,,,
2025-07-17 12:02:50,0.8364912395701981,,,
2025-07-17 12:02:55,0.8337113012127699,,,
2025-07-17 12:03:00,0.8308062957709282,,,
2025-07-17 12:03:05,0.8299940239152471,,,
2025-07-17 12:03:10,0.8301506339241752,,,
2025-07-17 12:03:15,0.8272156389161447,,,
2025-07-17 12:03:20,0.8280265171436434,,,
2025-07-17 12:03:25,0.8272382522432001,,,
2025-07-17 12:03:30,0.829531418154352,,,
2025-07-17 12:03:35,0.8321055147986401,,,
2025-07-17 12:03:40,0.8342531879139345,,,
2025-07-17 12:03:45,0.8329478226207064,,,
2025-07-17 12:03:50,0.8344673791559584,,,
