Time,"flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_22"",instance=""10.42.2.22:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_23"",instance=""10.42.2.23:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_24"",instance=""10.42.2.24:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_25"",instance=""10.42.2.25:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_26"",instance=""10.42.2.26:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}"
2025-08-08 14:10:30,0.178,,,,
2025-08-08 14:10:35,0.191,,,,
2025-08-08 14:10:40,0.165,,,,
2025-08-08 14:10:45,0.197,,,,
2025-08-08 14:10:50,0.1615,,,,
2025-08-08 14:10:55,0.168,,,,
2025-08-08 14:11:00,0.178,,,,
2025-08-08 14:16:30,,0.1905,,,
2025-08-08 14:16:35,,0.1655,,,
2025-08-08 14:16:40,,0.203,,,
2025-08-08 14:16:45,,0.1895,,,
2025-08-08 14:16:50,,0.3565,,,
2025-08-08 14:16:55,,0.1695,,,
2025-08-08 14:17:00,,0.199,,,
2025-08-08 14:17:05,,0.172,,,
2025-08-08 14:17:10,,0.205,,,
2025-08-08 14:17:15,,0.193,,,
2025-08-08 14:17:20,,0.3185,,,
2025-08-08 14:17:25,,0.2135,,,
2025-08-08 14:17:30,,0.225,,,
2025-08-08 14:17:35,,0.208,,,
2025-08-08 14:17:40,,0.202,,,
2025-08-08 14:17:45,,0.169,,,
2025-08-08 14:17:50,,0.3255,,,
2025-08-08 14:17:55,,0.1675,,,
2025-08-08 14:18:00,,0.205,,,
2025-08-08 14:18:05,,0.1625,,,
2025-08-08 14:18:10,,0.192,,,
2025-08-08 14:18:15,,0.1745,,,
2025-08-08 14:18:20,,0.303,,,
2025-08-08 14:18:25,,0.1815,,,
2025-08-08 14:18:30,,0.1935,,,
2025-08-08 14:18:35,,0.1755,,,
2025-08-08 14:18:40,,0.196,,,
2025-08-08 14:18:45,,0.169,,,
2025-08-08 14:18:50,,0.299,,,
2025-08-08 14:18:55,,0.1725,,,
2025-08-08 14:19:00,,0.1795,,,
2025-08-08 14:19:05,,0.1605,,,
2025-08-08 14:19:10,,0.186,,,
2025-08-08 14:19:15,,0.1635,,,
2025-08-08 14:19:20,,0.291,,,
2025-08-08 14:19:25,,0.195,,,
2025-08-08 14:19:30,,0.196,,,
2025-08-08 14:19:35,,0.1665,,,
2025-08-08 14:19:40,,0.187,,,
2025-08-08 14:19:45,,0.166,,,
2025-08-08 14:19:50,,0.321,,,
2025-08-08 14:19:55,,0.1595,,,
2025-08-08 14:20:00,,0.1785,,,
2025-08-08 14:20:05,,0.1595,,,
2025-08-08 14:20:10,,0.185,,,
2025-08-08 14:20:15,,0.1685,,,
2025-08-08 14:20:20,,0.3105,,,
2025-08-08 14:20:25,,0.166,,,
2025-08-08 14:20:30,,0.195,,,
2025-08-08 14:20:35,,0.1715,,,
2025-08-08 14:20:40,,0.1905,,,
2025-08-08 14:20:45,,0.1665,,,
2025-08-08 14:20:50,,0.301,,,
2025-08-08 14:20:55,,0.163,,,
2025-08-08 14:21:00,,0.184,,,
2025-08-08 14:21:05,,0.168,,,
2025-08-08 14:21:10,,0.189,,,
2025-08-08 14:21:15,,0.161,,,
2025-08-08 14:21:20,,0.274,,,
2025-08-08 14:21:25,,0.203,,,
2025-08-08 14:21:30,,0.184,,,
2025-08-08 14:21:35,,0.1595,,,
2025-08-08 14:21:40,,0.18,,,
2025-08-08 14:21:45,,0.171,,,
2025-08-08 14:21:50,,0.2915,,,
2025-08-08 14:21:55,,0.167,,,
2025-08-08 14:22:00,,0.1875,,,
2025-08-08 14:22:05,,0.1815217391304348,,,
2025-08-08 14:22:10,,0.2085,,,
2025-08-08 14:22:15,,0.164,,,
2025-08-08 14:22:20,,0.281,,,
2025-08-08 14:22:25,,0.187,,,
2025-08-08 14:22:30,,0.202,,,
2025-08-08 14:22:35,,0.1735,,,
2025-08-08 14:22:40,,0.1995,,,
2025-08-08 14:22:45,,0.1745,,,
2025-08-08 14:22:50,,0.2845,,,
2025-08-08 14:22:55,,0.1755,,,
2025-08-08 14:23:00,,0.1895,,,
2025-08-08 14:23:05,,0.186,,,
2025-08-08 14:23:10,,0.1975,,,
2025-08-08 14:23:15,,0.1675,,,
2025-08-08 14:23:20,,0.3095,,,
2025-08-08 14:23:25,,0.1795,,,
2025-08-08 14:23:30,,0.192,,,
2025-08-08 14:23:35,,0.1765,,,
2025-08-08 14:23:40,,0.1925,,,
2025-08-08 14:23:45,,0.172,,,
2025-08-08 14:23:50,,0.307,,,
2025-08-08 14:23:55,,0.1895,,,
2025-08-08 14:24:00,,0.1935,,,
2025-08-08 14:24:05,,0.183,,,
2025-08-08 14:24:10,,0.2335,,,
2025-08-08 14:24:15,,0.1575,,,
2025-08-08 14:24:20,,0.327,,,
2025-08-08 14:24:25,,0.227,,,
2025-08-08 14:24:30,,0.191,,,
2025-08-08 14:24:35,,0.1695,,,
2025-08-08 14:24:40,,0.185,,,
2025-08-08 14:24:45,,0.1745,,,
2025-08-08 14:24:50,,0.292,,,
2025-08-08 14:24:55,,0.178,,,
2025-08-08 14:25:00,,0.186,,,
2025-08-08 14:25:05,,0.163,,,
2025-08-08 14:25:10,,0.1885,,,
2025-08-08 14:25:15,,0.176,,,
2025-08-08 14:25:20,,0.2785,,,
2025-08-08 14:25:25,,0.2185,,,
2025-08-08 14:25:30,,0.19,,,
2025-08-08 14:25:35,,0.1745,,,
2025-08-08 14:25:40,,0.209,,,
2025-08-08 14:25:45,,0.1665,,,
2025-08-08 14:25:50,,0.2925,,,
2025-08-08 14:25:55,,0.186,,,
2025-08-08 14:26:00,,0.2045,,,
2025-08-08 14:26:05,,0.168,,,
2025-08-08 14:26:10,,0.1855,,,
2025-08-08 14:26:15,,0.161,,,
2025-08-08 14:26:20,,0.2485294117647059,,,
2025-08-08 14:26:25,,0.22346938775510203,,,
2025-08-08 14:26:30,,0.189,,,
2025-08-08 14:31:30,,,0.189,,
2025-08-08 14:31:35,,,0.2965,,
2025-08-08 14:31:40,,,0.1815,,
2025-08-08 14:31:45,,,0.2405,,
2025-08-08 14:31:50,,,0.255,,
2025-08-08 14:31:55,,,0.211,,
2025-08-08 14:32:00,,,0.2395,,
2025-08-08 14:32:05,,,0.2595,,
2025-08-08 14:32:10,,,0.1815,,
2025-08-08 14:32:15,,,0.301,,
2025-08-08 14:32:20,,,0.199,,
2025-08-08 14:32:25,,,0.234,,
2025-08-08 14:32:30,,,0.2755,,
2025-08-08 14:32:35,,,0.186,,
2025-08-08 14:32:40,,,0.219,,
2025-08-08 14:32:45,,,0.2255,,
2025-08-08 14:32:50,,,0.1705,,
2025-08-08 14:32:55,,,0.254,,
2025-08-08 14:33:00,,,0.206,,
2025-08-08 14:33:05,,,0.229,,
2025-08-08 14:33:10,,,0.218,,
2025-08-08 14:33:15,,,0.175,,
2025-08-08 14:33:20,,,0.215,,
2025-08-08 14:33:25,,,0.22,,
2025-08-08 14:33:30,,,0.1735,,
2025-08-08 14:33:35,,,0.2695,,
2025-08-08 14:33:40,,,0.1735,,
2025-08-08 14:33:45,,,0.2505,,
2025-08-08 14:33:50,,,0.2755,,
2025-08-08 14:33:55,,,0.1795,,
2025-08-08 14:34:00,,,0.225,,
2025-08-08 14:34:05,,,0.238,,
2025-08-08 14:34:10,,,0.1695,,
2025-08-08 14:34:15,,,0.2655,,
2025-08-08 14:34:20,,,0.167,,
2025-08-08 14:34:25,,,0.174,,
2025-08-08 14:34:30,,,0.2575,,
2025-08-08 14:34:35,,,0.2415,,
2025-08-08 14:34:40,,,0.2255,,
2025-08-08 14:34:45,,,0.2305,,
2025-08-08 14:34:50,,,0.1975,,
2025-08-08 14:34:55,,,0.2315,,
2025-08-08 14:35:00,,,0.212,,
2025-08-08 14:35:05,,,0.2335,,
2025-08-08 14:35:10,,,0.219,,
2025-08-08 14:35:15,,,0.183,,
2025-08-08 14:35:20,,,0.242,,
2025-08-08 14:35:25,,,0.2185,,
2025-08-08 14:35:30,,,0.1675,,
2025-08-08 14:35:35,,,0.2615,,
2025-08-08 14:35:40,,,0.1745,,
2025-08-08 14:35:45,,,0.233,,
2025-08-08 14:35:50,,,0.2085,,
2025-08-08 14:35:55,,,0.176,,
2025-08-08 14:36:00,,,0.214,,
2025-08-08 14:36:05,,,0.2445,,
2025-08-08 14:36:10,,,0.178,,
2025-08-08 14:36:15,,,0.2645,,
2025-08-08 14:36:20,,,0.1755,,
2025-08-08 14:36:25,,,0.1835,,
2025-08-08 14:36:30,,,0.25,,
2025-08-08 14:36:35,,,0.1735,,
2025-08-08 14:36:40,,,0.2025,,
2025-08-08 14:36:45,,,0.2355,,
2025-08-08 14:36:50,,,0.169,,
2025-08-08 14:36:55,,,0.263,,
2025-08-08 14:37:00,,,0.1945,,
2025-08-08 14:37:05,,,0.2205,,
2025-08-08 14:37:10,,,0.215,,
2025-08-08 14:37:15,,,0.1845,,
2025-08-08 14:37:20,,,0.2155,,
2025-08-08 14:37:25,,,0.216,,
2025-08-08 14:37:30,,,0.1785,,
2025-08-08 14:37:35,,,0.2685,,
2025-08-08 14:37:40,,,0.1725,,
2025-08-08 14:37:45,,,0.214,,
2025-08-08 14:37:50,,,0.2365,,
2025-08-08 14:37:55,,,0.1755,,
2025-08-08 14:38:00,,,0.215,,
2025-08-08 14:38:05,,,0.295,,
2025-08-08 14:38:10,,,0.17,,
2025-08-08 14:38:15,,,0.2535,,
2025-08-08 14:38:20,,,0.1685,,
2025-08-08 14:38:25,,,0.1795,,
2025-08-08 14:38:30,,,0.2465,,
2025-08-08 14:38:35,,,0.1825,,
2025-08-08 14:38:40,,,0.2045,,
2025-08-08 14:38:45,,,0.245,,
2025-08-08 14:38:50,,,0.182,,
2025-08-08 14:38:55,,,0.2425,,
2025-08-08 14:39:00,,,0.189,,
2025-08-08 14:39:05,,,0.23,,
2025-08-08 14:39:10,,,0.207,,
2025-08-08 14:39:15,,,0.178,,
2025-08-08 14:39:20,,,0.2085,,
2025-08-08 14:39:25,,,0.225,,
2025-08-08 14:39:30,,,0.164,,
2025-08-08 14:39:35,,,0.2675,,
2025-08-08 14:39:40,,,0.1615,,
2025-08-08 14:39:45,,,0.22,,
2025-08-08 14:39:50,,,0.221,,
2025-08-08 14:39:55,,,0.1825,,
2025-08-08 14:40:00,,,0.2205,,
2025-08-08 14:40:05,,,0.223,,
2025-08-08 14:40:10,,,0.1675,,
2025-08-08 14:40:15,,,0.263,,
2025-08-08 14:40:20,,,0.181,,
2025-08-08 14:40:25,,,0.1905,,
2025-08-08 14:40:30,,,0.2475,,
2025-08-08 14:40:35,,,0.1895,,
2025-08-08 14:40:40,,,0.215,,
2025-08-08 14:40:45,,,0.2365,,
2025-08-08 14:40:50,,,0.1775,,
2025-08-08 14:40:55,,,0.244,,
2025-08-08 14:41:00,,,0.219,,
2025-08-08 14:41:05,,,0.2265,,
2025-08-08 14:46:30,,,,0.293,
2025-08-08 14:46:35,,,,0.2955,
2025-08-08 14:46:40,,,,0.3215,
2025-08-08 14:46:45,,,,0.2985,
2025-08-08 14:46:50,,,,0.354,
2025-08-08 14:46:55,,,,0.286,
2025-08-08 14:47:00,,,,0.294,
2025-08-08 14:47:05,,,,0.3265,
2025-08-08 14:47:10,,,,0.3215,
2025-08-08 14:47:15,,,,0.319,
2025-08-08 14:47:20,,,,0.317,
2025-08-08 14:47:25,,,,0.2995,
2025-08-08 14:47:30,,,,0.2745,
2025-08-08 14:47:35,,,,0.3295,
2025-08-08 14:47:40,,,,0.3485,
2025-08-08 14:47:45,,,,0.2985,
2025-08-08 14:47:50,,,,0.2845,
2025-08-08 14:47:55,,,,0.317,
2025-08-08 14:48:00,,,,0.2575,
2025-08-08 14:48:05,,,,0.323,
2025-08-08 14:48:10,,,,0.322,
2025-08-08 14:48:15,,,,0.3005,
2025-08-08 14:48:20,,,,0.285,
2025-08-08 14:48:25,,,,0.2725,
2025-08-08 14:48:30,,,,0.3065,
2025-08-08 14:48:35,,,,0.2685,
2025-08-08 14:48:40,,,,0.28,
2025-08-08 14:48:45,,,,0.265,
2025-08-08 14:48:50,,,,0.279,
2025-08-08 14:48:55,,,,0.279,
2025-08-08 14:49:00,,,,0.2895,
2025-08-08 14:49:05,,,,0.27,
2025-08-08 14:49:10,,,,0.2925,
2025-08-08 14:49:15,,,,0.3145,
2025-08-08 14:49:20,,,,0.274,
2025-08-08 14:49:25,,,,0.277,
2025-08-08 14:49:30,,,,0.265,
2025-08-08 14:49:35,,,,0.317,
2025-08-08 14:49:40,,,,0.2945,
2025-08-08 14:49:45,,,,0.2915,
2025-08-08 14:49:50,,,,0.2665,
2025-08-08 14:49:55,,,,0.2845,
2025-08-08 14:50:00,,,,0.2995,
2025-08-08 14:50:05,,,,0.283,
2025-08-08 14:50:10,,,,0.315,
2025-08-08 14:50:15,,,,0.2905,
2025-08-08 14:50:20,,,,0.279,
2025-08-08 14:50:25,,,,0.273,
2025-08-08 14:50:30,,,,0.2815,
2025-08-08 14:50:35,,,,0.297,
2025-08-08 14:50:40,,,,0.2825,
2025-08-08 14:50:45,,,,0.294,
2025-08-08 14:50:50,,,,0.295,
2025-08-08 14:50:55,,,,0.2795,
2025-08-08 14:51:00,,,,0.2735,
2025-08-08 14:51:05,,,,0.295,
2025-08-08 14:51:10,,,,0.3085,
2025-08-08 14:51:15,,,,0.291,
2025-08-08 14:51:20,,,,0.2795,
2025-08-08 14:51:25,,,,0.275,
2025-08-08 14:51:30,,,,0.2795,
2025-08-08 14:51:35,,,,0.2975,
2025-08-08 14:51:40,,,,0.2975,
2025-08-08 14:51:45,,,,0.287,
2025-08-08 14:51:50,,,,0.3725,
2025-08-08 14:51:55,,,,0.315,
2025-08-08 14:52:00,,,,0.2835,
2025-08-08 14:52:05,,,,0.3455,
2025-08-08 14:52:10,,,,0.308,
2025-08-08 14:52:15,,,,0.296,
2025-08-08 14:52:20,,,,0.284,
2025-08-08 14:52:25,,,,0.28,
2025-08-08 14:52:30,,,,0.2705,
2025-08-08 14:52:35,,,,0.29,
2025-08-08 14:52:40,,,,0.297,
2025-08-08 14:52:45,,,,0.2805,
2025-08-08 14:52:50,,,,0.27,
2025-08-08 14:52:55,,,,0.2695,
2025-08-08 14:53:00,,,,0.272,
2025-08-08 14:53:05,,,,0.294,
2025-08-08 14:53:10,,,,0.306,
2025-08-08 14:53:15,,,,0.3005,
2025-08-08 14:53:20,,,,0.2845,
2025-08-08 14:53:25,,,,0.2745,
2025-08-08 14:53:30,,,,0.272,
2025-08-08 14:53:35,,,,0.308,
2025-08-08 14:53:40,,,,0.3025,
2025-08-08 14:53:45,,,,0.2925,
2025-08-08 14:53:50,,,,0.2745,
2025-08-08 14:53:55,,,,0.292,
2025-08-08 14:54:00,,,,0.265,
2025-08-08 14:54:05,,,,0.287,
2025-08-08 14:54:10,,,,0.2955,
2025-08-08 14:54:15,,,,0.2955,
2025-08-08 14:54:20,,,,0.2805,
2025-08-08 14:54:25,,,,0.2825,
2025-08-08 14:54:30,,,,0.2615,
2025-08-08 14:54:35,,,,0.317,
2025-08-08 14:54:40,,,,0.291,
2025-08-08 14:54:45,,,,0.2985,
2025-08-08 14:54:50,,,,0.279,
2025-08-08 14:54:55,,,,0.2795,
2025-08-08 14:55:00,,,,0.263,
2025-08-08 14:55:05,,,,0.2985,
2025-08-08 14:55:10,,,,0.2815,
2025-08-08 14:55:15,,,,0.293,
2025-08-08 14:55:20,,,,0.286,
2025-08-08 14:55:25,,,,0.285,
2025-08-08 14:55:30,,,,0.2745,
2025-08-08 14:55:35,,,,0.283,
2025-08-08 14:55:40,,,,0.2845,
2025-08-08 14:55:45,,,,0.282,
2025-08-08 14:55:50,,,,0.2675,
2025-08-08 14:55:55,,,,0.276,
2025-08-08 14:56:00,,,,0.266,
2025-08-08 14:56:05,,,,0.302,
2025-08-08 14:56:10,,,,0.294,
2025-08-08 14:56:15,,,,0.307,
2025-08-08 14:56:20,,,,0.275,
2025-08-08 14:56:25,,,,0.2605,
2025-08-08 14:56:30,,,,0.2735,
2025-08-08 15:02:30,,,,,1.0
2025-08-08 15:02:35,,,,,0.9813725490196078
2025-08-08 15:02:40,,,,,0.9965
2025-08-08 15:02:45,,,,,1.0
2025-08-08 15:02:50,,,,,0.9965
2025-08-08 15:02:55,,,,,0.999
2025-08-08 15:03:00,,,,,1.0
2025-08-08 15:03:05,,,,,0.9091836734693878
2025-08-08 15:03:10,,,,,0.9852941176470589
2025-08-08 15:03:15,,,,,0.9985
2025-08-08 15:03:20,,,,,1.0
2025-08-08 15:03:25,,,,,1.0
2025-08-08 15:03:30,,,,,1.0
2025-08-08 15:03:35,,,,,0.8186274509803921
2025-08-08 15:03:40,,,,,1.0
2025-08-08 15:03:45,,,,,1.0
2025-08-08 15:03:50,,,,,0.9975
2025-08-08 15:03:55,,,,,1.0
2025-08-08 15:04:00,,,,,1.0
2025-08-08 15:04:05,,,,,0.9828431372549019
2025-08-08 15:04:10,,,,,1.0
2025-08-08 15:04:15,,,,,0.976530612244898
2025-08-08 15:04:20,,,,,0.9535
2025-08-08 15:04:25,,,,,0.9833333333333333
2025-08-08 15:04:30,,,,,1.0
2025-08-08 15:04:35,,,,,1.0
2025-08-08 15:04:40,,,,,0.9885
2025-08-08 15:04:45,,,,,0.9769607843137255
2025-08-08 15:04:50,,,,,1.0
2025-08-08 15:04:55,,,,,1.0
2025-08-08 15:05:00,,,,,0.999
2025-08-08 15:05:05,,,,,1.0
2025-08-08 15:05:10,,,,,0.995
2025-08-08 15:05:15,,,,,0.9387254901960784
2025-08-08 15:05:20,,,,,1.0
2025-08-08 15:05:25,,,,,1.0
2025-08-08 15:05:30,,,,,0.9985
2025-08-08 15:05:35,,,,,0.984313725490196
2025-08-08 15:05:40,,,,,1.0
2025-08-08 15:05:45,,,,,0.8755
2025-08-08 15:05:50,,,,,1.0
2025-08-08 15:05:55,,,,,0.9823529411764705
2025-08-08 15:06:00,,,,,0.9985
2025-08-08 15:06:05,,,,,1.0
2025-08-08 15:06:10,,,,,0.9985
2025-08-08 15:06:15,,,,,1.0
2025-08-08 15:06:20,,,,,0.919
2025-08-08 15:06:25,,,,,0.991
2025-08-08 15:06:30,,,,,1.0
2025-08-08 15:06:35,,,,,1.0
2025-08-08 15:06:40,,,,,0.9945
2025-08-08 15:06:45,,,,,0.8852941176470588
2025-08-08 15:06:50,,,,,1.0
2025-08-08 15:06:55,,,,,1.0
2025-08-08 15:07:00,,,,,1.0
2025-08-08 15:07:05,,,,,0.9995
2025-08-08 15:07:10,,,,,1.0
2025-08-08 15:07:15,,,,,0.8313725490196079
2025-08-08 15:07:20,,,,,1.0
2025-08-08 15:07:25,,,,,0.9828431372549019
2025-08-08 15:07:30,,,,,0.9995
2025-08-08 15:07:35,,,,,1.0
2025-08-08 15:07:40,,,,,1.0
2025-08-08 15:07:45,,,,,0.997
2025-08-08 15:07:50,,,,,0.9995
2025-08-08 15:07:55,,,,,0.9055
2025-08-08 15:08:00,,,,,1.0
2025-08-08 15:08:05,,,,,0.9828431372549019
2025-08-08 15:08:10,,,,,1.0
2025-08-08 15:08:15,,,,,0.9838235294117647
2025-08-08 15:08:20,,,,,1.0
2025-08-08 15:08:25,,,,,0.995
2025-08-08 15:08:30,,,,,1.0
2025-08-08 15:08:35,,,,,0.41923076923076924
2025-08-08 15:08:40,,,,,1.0
2025-08-08 15:08:45,,,,,0.9955
2025-08-08 15:08:50,,,,,1.0
2025-08-08 15:08:55,,,,,0.9549019607843138
2025-08-08 15:09:00,,,,,1.0
2025-08-08 15:09:05,,,,,0.9833333333333333
2025-08-08 15:09:10,,,,,1.0
2025-08-08 15:09:15,,,,,1.0
2025-08-08 15:09:20,,,,,0.997
2025-08-08 15:09:25,,,,,0.8681372549019608
2025-08-08 15:09:30,,,,,1.0
2025-08-08 15:09:35,,,,,0.9818627450980392
2025-08-08 15:09:40,,,,,1.0
2025-08-08 15:09:45,,,,,0.9828431372549019
2025-08-08 15:09:50,,,,,0.999
2025-08-08 15:09:55,,,,,0.809
2025-08-08 15:10:00,,,,,1.0
2025-08-08 15:10:05,,,,,1.0
2025-08-08 15:10:10,,,,,0.9833333333333333
2025-08-08 15:10:15,,,,,0.999
2025-08-08 15:10:20,,,,,1.0
2025-08-08 15:10:25,,,,,1.0
2025-08-08 15:10:30,,,,,1.0
2025-08-08 15:10:35,,,,,0.9255
2025-08-08 15:10:40,,,,,0.9808823529411764
