Time,{},{},{},{},{}
2025-07-23 13:09:30,,,,,12114395.368559528
2025-07-23 13:09:35,,,,,12114395.368559528
2025-07-23 13:09:40,,,,,12222599.802461134
2025-07-23 13:09:45,,,,,16092230.478142625
2025-07-23 13:09:50,,,,,20706866.42452107
2025-07-23 13:09:55,,,,,20718246.790315405
2025-07-23 13:10:00,,,,,20718246.79031541
2025-07-23 13:10:05,,,,,20755304.801140044
2025-07-23 13:10:10,,,,,22313177.44546525
2025-07-23 13:10:15,,,,,26334526.542440154
2025-07-23 13:10:20,,,,,30331305.407194667
2025-07-23 13:10:25,,,,,30869420.774739914
2025-07-23 13:10:30,,,,,30869420.774739914
2025-07-23 13:10:35,,,,,30869420.774739914
2025-07-23 13:10:40,,,,,30908529.461289108
2025-07-23 13:10:45,,,,,32578541.006340772
2025-07-23 13:10:50,,,,,37090806.594932914
2025-07-23 13:10:55,,,,,42290344.84092189
2025-07-23 13:11:00,,,,,42290344.84092189
2025-07-23 13:11:05,,,,,42290344.84092189
2025-07-23 13:11:10,,,,,43961757.9081554
2025-07-23 13:11:15,,,,,43979630.3434979
2025-07-23 13:11:20,,,,,47500572.23330575
2025-07-23 13:11:25,,,,,50342707.34456662
2025-07-23 13:11:30,,,,,50342707.34456662
2025-07-23 13:11:35,,,,,50342707.34456662
2025-07-23 13:11:40,,,,,50561073.475065626
2025-07-23 13:11:45,,,,,54137398.250964954
2025-07-23 13:11:50,,,,,61340709.796970025
2025-07-23 13:11:55,,,,,65887669.80534609
2025-07-23 13:12:00,,,,,65887669.80534609
2025-07-23 13:12:05,,,,,65887669.80534609
2025-07-23 13:12:10,,,,,65887671.0706992
2025-07-23 13:12:15,,,,,66058212.79540929
2025-07-23 13:12:20,,,,,71250506.52442986
2025-07-23 13:12:25,,,,,77648012.34713048
2025-07-23 13:12:30,,,,,77648012.34713048
2025-07-23 13:12:35,,,,,77648012.34713048
2025-07-23 13:12:40,,,,,77806706.77858382
2025-07-23 13:12:45,,,,,81272124.00381835
2025-07-23 13:12:50,,,,,89566795.27600789
2025-07-23 13:12:55,,,,,89566811.5974146
2025-07-23 13:13:00,,,,,89566811.59741461
2025-07-23 13:13:05,,,,,89566811.59741461
2025-07-23 13:13:10,,,,,89566810.85481891
2025-07-23 13:13:15,,,,,89714576.21743566
2025-07-23 13:13:20,,,,,90621401.05141306
2025-07-23 13:13:25,,,,,94281197.5864754
2025-07-23 13:13:30,,,,,94281197.5864754
2025-07-23 13:13:35,,,,,94281197.5864754
2025-07-23 13:13:40,,,,,94171064.77009733
2025-07-23 13:13:45,,,,,97006191.07375543
2025-07-23 13:13:50,,,,,102118458.28124633
2025-07-23 13:13:55,,,,,103853196.56948666
2025-07-23 13:14:00,,,,,103853196.56948666
2025-07-23 13:20:00,,,6212329.376249529,,
2025-07-23 13:20:05,,,6305299.591074859,,
2025-07-23 13:20:10,,,6934354.8514133,,
2025-07-23 13:20:15,,,7339531.131888674,,
2025-07-23 13:20:20,,,7963341.010967005,,
2025-07-23 13:20:25,,,8583256.170344021,,
2025-07-23 13:20:30,,,8667294.358219536,,
2025-07-23 13:20:35,,,8955041.81397,,
2025-07-23 13:20:40,,,9167189.77831441,,
2025-07-23 13:20:45,,,9262086.37451759,,
2025-07-23 13:20:50,,,9417147.102443254,,
2025-07-23 13:20:55,,,9575854.231409578,,
2025-07-23 13:21:00,,,9581136.355272884,,
2025-07-23 13:21:05,,,9586418.479136188,,
2025-07-23 13:21:10,,,9158752.849267853,,
2025-07-23 13:21:15,,,9058003.634330504,,
2025-07-23 13:21:20,,,7776078.023981317,,
2025-07-23 13:21:25,,,7739201.645653859,,
2025-07-23 13:21:30,,,7837650.617705137,,
2025-07-23 13:21:35,,,7936099.589756412,,
2025-07-23 13:21:40,,,8090078.315784762,,
2025-07-23 13:21:45,,,8365506.661582705,,
2025-07-23 13:21:50,,,8700610.256549964,,
2025-07-23 13:21:55,,,8903730.22789167,,
2025-07-23 13:22:00,,,9004633.502749816,,
2025-07-23 13:22:05,,,9105536.777607959,,
2025-07-23 13:22:10,,,9099471.524358207,,
2025-07-23 13:22:15,,,10471709.007215336,,
2025-07-23 13:22:20,,,11756013.435179915,,
2025-07-23 13:22:25,,,12029155.472234316,,
2025-07-23 13:22:30,,,12036816.25255912,,
2025-07-23 13:22:35,,,12044477.032883922,,
2025-07-23 13:22:40,,,11933927.445906868,,
2025-07-23 13:22:45,,,12358186.594151117,,
2025-07-23 13:22:50,,,12933177.370470874,,
2025-07-23 13:22:55,,,13422232.216427777,,
2025-07-23 13:23:00,,,13430686.177790705,,
2025-07-23 13:23:05,,,13439140.139153631,,
2025-07-23 13:23:10,,,13628262.023646366,,
2025-07-23 13:23:15,,,13456034.532093903,,
2025-07-23 13:23:20,,,13698155.321591074,,
2025-07-23 13:23:25,,,13815426.60540646,,
2025-07-23 13:23:30,,,13824149.037863985,,
2025-07-23 13:23:35,,,13832871.47032151,,
2025-07-23 13:23:40,,,13771778.76089897,,
2025-07-23 13:23:45,,,13952568.42512909,,
2025-07-23 13:23:50,,,13946891.104704456,,
2025-07-23 13:23:55,,,13948666.005204896,,
2025-07-23 13:24:00,,,13948666.005204896,,
2025-07-23 13:24:05,,,14012330.252175258,,
2025-07-23 13:24:10,,,14407332.304221606,,
2025-07-23 13:24:15,,,14435646.435614921,,
2025-07-23 13:24:20,,,15825259.826828057,,
2025-07-23 13:24:25,,,16859751.9709559,,
2025-07-23 13:24:30,,,16859751.9709559,,
2025-07-23 13:24:35,,,16859749.654050607,,
2025-07-23 13:24:40,,,16399134.432242507,,
2025-07-23 13:24:45,,,16255503.502493883,,
2025-07-23 13:24:50,,,15415689.434264425,,
2025-07-23 13:24:55,,,15616562.70659944,,
2025-07-23 13:25:00,,,15616562.70659944,,
2025-07-23 13:30:00,4229357.394742706,,,,
2025-07-23 13:30:05,4230773.946949032,,,,
2025-07-23 13:30:10,4257211.27665979,,,,
2025-07-23 13:30:15,4423941.933601208,,,,
2025-07-23 13:30:20,4973499.013248306,,,,
2025-07-23 13:30:25,5112095.098838917,,,,
2025-07-23 13:30:30,5114900.032722509,,,,
2025-07-23 13:30:35,5117704.966606098,,,,
2025-07-23 13:30:40,5271344.355073925,,,,
2025-07-23 13:30:45,5368531.250679384,,,,
2025-07-23 13:30:50,5989045.064191811,,,,
2025-07-23 13:30:55,6262248.113923734,,,,
2025-07-23 13:31:00,6265413.732076122,,,,
2025-07-23 13:31:05,6333520.294482452,,,,
2025-07-23 13:31:10,6463691.640985677,,,,
2025-07-23 13:31:15,6633252.3005480785,,,,
2025-07-23 13:31:20,6973515.290572455,,,,
2025-07-23 13:31:25,7327207.782657904,,,,
2025-07-23 13:31:30,7330969.335826318,,,,
