Time,{},{},{},{}
2025-08-05 13:28:00,,,,
2025-08-05 13:28:05,,,,
2025-08-05 13:28:10,,,,
2025-08-05 13:28:15,,,,
2025-08-05 13:28:20,,,,
2025-08-05 13:28:25,,,,
2025-08-05 13:28:30,,,,
2025-08-05 13:28:35,,,,
2025-08-05 13:28:40,,,,
2025-08-05 13:28:45,,,,
2025-08-05 13:28:50,,,,
2025-08-05 13:28:55,,,,
2025-08-05 13:29:00,,,,
2025-08-05 13:29:05,,,,
2025-08-05 13:29:10,,,,
2025-08-05 13:29:15,,,,
2025-08-05 13:29:20,,,,
2025-08-05 13:29:25,,,,
2025-08-05 13:29:30,,,,
2025-08-05 13:29:35,,,,
2025-08-05 13:29:40,,,,
2025-08-05 13:29:45,,,,
2025-08-05 13:29:50,,,,
2025-08-05 13:29:55,0.9937529101350303,,,
2025-08-05 13:30:00,0.9986522456956097,,,
2025-08-05 13:30:05,0.9983173891833342,,,
2025-08-05 13:30:10,0.9987357223820734,,,
2025-08-05 13:30:15,0.9988979018001677,,,
2025-08-05 13:30:20,0.9987555262198937,,,
2025-08-05 13:30:25,0.9987147742011555,,,
2025-08-05 13:30:30,0.998325929313386,,,
2025-08-05 13:30:35,0.9983349850148651,,,
2025-08-05 13:30:40,0.9983179932320638,,,
2025-08-05 13:30:45,0.9978720024456985,,,
2025-08-05 13:30:50,0.9947831378870624,,,
2025-08-05 13:30:55,0.9938820828109186,,,
2025-08-05 13:31:00,0.9947968578582775,,,
2025-08-05 13:31:05,0.9953028219474135,,,
2025-08-05 13:31:10,0.9958861294503714,,,
2025-08-05 13:31:15,0.996179909436648,,,
2025-08-05 13:31:20,0.9962488405195544,,,
2025-08-05 13:31:25,0.9961217704586268,,,
2025-08-05 13:31:30,0.996434552305368,,,
2025-08-05 13:31:35,0.9965472482817248,,,
2025-08-05 13:31:40,0.996204108301021,,,
2025-08-05 13:31:45,0.9960715336659992,,,
2025-08-05 13:31:50,0.9956313914397984,,,
2025-08-05 13:31:55,0.9951755486404663,,,
2025-08-05 13:32:00,0.9954157443191867,,,
2025-08-05 13:32:05,0.9955220579977877,,,
2025-08-05 13:32:10,0.9957272469716433,,,
2025-08-05 13:32:15,0.9958344104994772,,,
2025-08-05 13:32:20,0.9959358506496788,,,
2025-08-05 13:32:25,0.9960384518493071,,,
2025-08-05 13:32:30,0.9958192796101579,,,
2025-08-05 13:32:35,0.9958883003223437,,,
2025-08-05 13:32:40,0.9959203645516755,,,
2025-08-05 13:32:45,0.9966294616549204,,,
2025-08-05 13:32:50,0.997050282356533,,,
2025-08-05 13:32:55,0.9964877965852578,,,
2025-08-05 13:33:00,0.9965327777507458,,,
2025-08-05 13:33:05,0.9964988717834614,,,
2025-08-05 13:33:10,0.9965729613528486,,,
2025-08-05 13:33:15,0.9965810961874556,,,
2025-08-05 13:33:20,0.9967947829856587,,,
2025-08-05 13:33:25,0.996577338766708,,,
2025-08-05 13:33:30,0.9964410617356362,,,
2025-08-05 13:33:35,0.9966856338715502,,,
2025-08-05 13:33:40,0.9967226370672466,,,
2025-08-05 13:33:45,0.9970654120352922,,,
2025-08-05 13:33:50,0.9974544688129182,,,
2025-08-05 13:33:55,0.9972577611600735,,,
2025-08-05 13:34:00,0.9972925542395313,,,
2025-08-05 13:34:05,0.9972761600179872,,,
2025-08-05 13:34:10,0.9973281551866532,,,
2025-08-05 13:34:15,0.9973259921457187,,,
2025-08-05 13:34:20,0.9972878251166669,,,
2025-08-05 13:34:25,0.9975040822247857,,,
2025-08-05 13:34:30,0.9975291074709232,,,
2025-08-05 13:34:35,0.9975649897242451,,,
