Time,{},{},{}
2025-08-25 10:04:30,81840931.0,,
2025-08-25 10:04:35,81840931.0,,
2025-08-25 10:04:40,95459145.0,,
2025-08-25 10:04:45,108818684.0,,
2025-08-25 10:04:50,108818684.0,,
2025-08-25 10:04:55,108818684.0,,
2025-08-25 10:05:00,147135771.0,,
2025-08-25 10:05:05,147135771.0,,
2025-08-25 10:05:10,167484166.0,,
2025-08-25 10:05:15,173973345.0,,
2025-08-25 10:05:20,173973345.0,,
2025-08-25 10:05:25,173973345.0,,
2025-08-25 10:05:30,99632692.0,,
2025-08-25 10:05:35,99632692.0,,
2025-08-25 10:05:40,113038383.0,,
2025-08-25 10:05:45,126614906.0,,
2025-08-25 10:05:50,126614906.0,,
2025-08-25 10:05:55,126614906.0,,
2025-08-25 10:06:00,164858032.0,,
2025-08-25 10:06:05,164858032.0,,
2025-08-25 10:06:10,184584109.0,,
2025-08-25 10:06:15,191718498.0,,
2025-08-25 10:06:20,191718498.0,,
2025-08-25 10:06:25,191718498.0,,
2025-08-25 10:06:30,103602775.0,,
2025-08-25 10:06:35,103602775.0,,
2025-08-25 10:06:40,117153323.0,,
2025-08-25 10:06:45,130645985.0,,
2025-08-25 10:06:50,130645985.0,,
2025-08-25 10:06:55,130645985.0,,
2025-08-25 10:07:00,169022849.0,,
2025-08-25 10:07:05,169022849.0,,
2025-08-25 10:07:10,189568198.0,,
2025-08-25 10:07:15,196040428.0,,
2025-08-25 10:07:20,196040428.0,,
2025-08-25 10:07:25,196040428.0,,
2025-08-25 10:07:30,104507433.0,,
2025-08-25 10:07:35,104507433.0,,
2025-08-25 10:07:40,118273642.0,,
2025-08-25 10:07:45,131426758.0,,
2025-08-25 10:07:50,131426758.0,,
2025-08-25 10:07:55,131426758.0,,
2025-08-25 10:08:00,169826854.0,,
2025-08-25 10:08:05,169826854.0,,
2025-08-25 10:08:10,189717235.0,,
2025-08-25 10:08:15,196753326.0,,
2025-08-25 10:08:20,196753326.0,,
2025-08-25 10:08:25,196753326.0,,
2025-08-25 10:08:30,104711245.0,,
2025-08-25 10:08:35,104711245.0,,
