Time,{},{},{}
2025-08-25 10:04:30,19056.389038521047,,
2025-08-25 10:04:35,19056.389038521047,,
2025-08-25 10:04:40,19056.389038521047,,
2025-08-25 10:04:45,20188.573366632747,,
2025-08-25 10:04:50,20188.573366632747,,
2025-08-25 10:04:55,20188.573366632747,,
2025-08-25 10:05:00,20188.573366632747,,
2025-08-25 10:05:05,22504.022835275482,,
2025-08-25 10:05:10,22186.322804984065,,
2025-08-25 10:05:15,22186.32280498406,,
2025-08-25 10:05:20,22186.32280498406,,
2025-08-25 10:05:25,22186.32280498406,,
2025-08-25 10:05:30,22186.32280498406,,
2025-08-25 10:05:35,22186.32280498406,,
2025-08-25 10:05:40,18907.65634610273,,
2025-08-25 10:05:45,22115.798675009202,,
2025-08-25 10:05:50,22115.798675009202,,
2025-08-25 10:05:55,22115.798675009202,,
2025-08-25 10:06:00,22115.798675009202,,
2025-08-25 10:06:05,22115.798675009202,,
2025-08-25 10:06:10,20515.725260622683,,
2025-08-25 10:06:15,20087.635917635685,,
2025-08-25 10:06:20,20087.635917635685,,
2025-08-25 10:06:25,20087.635917635685,,
2025-08-25 10:06:30,20087.635917635685,,
2025-08-25 10:06:35,20087.635917635685,,
2025-08-25 10:06:40,16705.603415958416,,
2025-08-25 10:06:45,21897.453734488652,,
2025-08-25 10:06:50,21897.453734488652,,
2025-08-25 10:06:55,21897.453734488652,,
2025-08-25 10:07:00,21897.45373448865,,
2025-08-25 10:07:05,21897.45373448865,,
2025-08-25 10:07:10,21357.903382818204,,
2025-08-25 10:07:15,21357.903382818204,,
2025-08-25 10:07:20,20722.302442267537,,
2025-08-25 10:07:25,20722.302442267537,,
2025-08-25 10:07:30,20722.302442267537,,
2025-08-25 10:07:35,20722.302442267537,,
2025-08-25 10:07:40,22805.47515156752,,
2025-08-25 10:07:45,23344.032753326508,,
2025-08-25 10:07:50,23344.032753326508,,
2025-08-25 10:07:55,23344.032753326508,,
2025-08-25 10:08:00,23344.032753326508,,
2025-08-25 10:08:05,23344.032753326508,,
2025-08-25 10:08:10,17922.380838709676,,
2025-08-25 10:08:15,21644.516129032258,,
2025-08-25 10:08:20,21644.516129032258,,
2025-08-25 10:08:25,21644.516129032258,,
2025-08-25 10:08:30,21644.516129032258,,
2025-08-25 10:08:35,21644.516129032258,,
2025-08-25 10:08:40,18440.406258064515,,
2025-08-25 10:08:45,15262.612499999997,,
2025-08-25 10:08:50,22072.241437627523,,
2025-08-25 10:08:55,22072.241437627523,,
2025-08-25 10:09:00,22072.241437627523,,
2025-08-25 10:09:05,22072.241437627523,,
2025-08-25 10:09:10,22072.241437627523,,
2025-08-25 10:09:15,21783.93695361957,,
2025-08-25 10:09:20,20856.350886779135,,
2025-08-25 10:09:25,20856.350886779135,,
2025-08-25 10:09:30,20856.350886779135,,
2025-08-25 10:09:35,20856.350886779135,,
2025-08-25 10:09:40,20856.350886779135,,
2025-08-25 10:09:45,21634.283618069385,,
2025-08-25 10:09:50,21634.283618069385,,
2025-08-25 10:09:55,21634.283618069385,,
2025-08-25 10:10:00,21634.283618069385,,
2025-08-25 10:10:05,21634.283618069385,,
2025-08-25 10:10:10,18006.86562565859,,
2025-08-25 10:10:15,18930.493567351597,,
2025-08-25 10:10:20,21459.245816586692,,
2025-08-25 10:10:25,21459.245816586692,,
2025-08-25 10:10:30,21459.245816586692,,
2025-08-25 10:10:35,21459.245816586692,,
2025-08-25 10:10:40,21459.245816586692,,
2025-08-25 10:10:45,22093.519334228553,,
2025-08-25 10:10:50,22461.16825108422,,
2025-08-25 10:10:55,22461.16825108422,,
2025-08-25 10:11:00,22461.16825108422,,
2025-08-25 10:11:05,22461.168251084215,,
2025-08-25 10:11:10,22133.600027294902,,
2025-08-25 10:11:15,21698.449594109876,,
2025-08-25 10:11:20,21698.449594109876,,
