Time,"flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_18"",instance=""10.42.2.18:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_19"",instance=""10.42.2.19:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_20"",instance=""10.42.2.20:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}"
2025-08-25 10:13:25,0.099,,
2025-08-25 10:13:30,0.1335,,
2025-08-25 10:13:35,0.094,,
2025-08-25 10:13:40,0.157,,
2025-08-25 10:13:45,0.108,,
2025-08-25 10:13:50,0.0975,,
2025-08-25 10:13:55,0.095,,
2025-08-25 10:14:00,0.1025,,
2025-08-25 10:14:05,0.098,,
2025-08-25 10:14:10,0.133,,
2025-08-25 10:14:15,0.0925,,
2025-08-25 10:14:20,0.095,,
2025-08-25 10:14:25,0.112,,
2025-08-25 10:14:30,0.14,,
2025-08-25 11:27:30,,0.118,
2025-08-25 11:27:35,,0.1585,
2025-08-25 11:27:40,,0.1335,
2025-08-25 11:27:45,,0.117,
2025-08-25 11:27:50,,0.121,
2025-08-25 11:27:55,,0.144,
2025-08-25 11:28:00,,0.1145,
2025-08-25 11:28:05,,0.1945,
2025-08-25 11:28:10,,0.1615,
2025-08-25 11:28:15,,0.1385,
2025-08-25 11:28:20,,0.157,
2025-08-25 11:28:25,,0.164,
2025-08-25 11:28:30,,0.115,
2025-08-25 11:28:35,,0.156,
2025-08-25 11:28:40,,0.124,
2025-08-25 11:28:45,,0.121,
2025-08-25 11:28:50,,0.1135,
2025-08-25 11:28:55,,0.1375,
2025-08-25 11:29:00,,0.111,
2025-08-25 11:29:05,,0.183,
2025-08-25 11:29:10,,0.155,
2025-08-25 11:29:15,,0.116,
2025-08-25 11:29:20,,0.112,
2025-08-25 11:29:25,,0.154,
2025-08-25 11:29:30,,0.1175,
2025-08-25 11:29:35,,0.1385,
2025-08-25 11:29:40,,0.122,
2025-08-25 11:29:45,,0.112,
2025-08-25 11:29:50,,0.1135,
2025-08-25 11:29:55,,0.138,
2025-08-25 11:30:00,,0.1105,
2025-08-25 11:30:05,,0.1825,
2025-08-25 11:30:10,,0.152,
2025-08-25 11:30:15,,0.113,
2025-08-25 11:30:20,,0.1145,
2025-08-25 11:30:25,,0.1355,
2025-08-25 11:30:30,,0.117,
2025-08-25 11:30:35,,0.142,
2025-08-25 11:30:40,,0.1175,
2025-08-25 11:30:45,,0.112,
2025-08-25 11:30:50,,0.114,
2025-08-25 11:30:55,,0.1505,
2025-08-25 11:31:00,,0.125,
2025-08-25 11:31:05,,0.1965,
2025-08-25 11:31:10,,0.1475,
2025-08-25 11:31:15,,0.1235,
2025-08-25 11:31:20,,0.1155,
2025-08-25 11:31:25,,0.15,
2025-08-25 11:31:30,,0.1155,
2025-08-25 11:31:35,,0.1385,
2025-08-25 11:31:40,,0.1245,
2025-08-25 11:31:45,,0.1145,
2025-08-25 11:31:50,,0.115,
2025-08-25 11:31:55,,0.136,
2025-08-25 11:32:00,,0.1165,
2025-08-25 11:32:05,,0.194,
2025-08-25 11:32:10,,0.152,
2025-08-25 11:32:15,,0.115,
2025-08-25 11:32:20,,0.113,
2025-08-25 11:32:25,,0.1375,
2025-08-25 11:32:30,,0.118,
2025-08-25 11:32:35,,0.1395,
2025-08-25 11:32:40,,0.121,
2025-08-25 11:32:45,,0.115,
2025-08-25 11:32:50,,0.1505,
2025-08-25 11:32:55,,0.1465,
2025-08-25 11:33:00,,0.12,
2025-08-25 11:33:05,,0.182,
2025-08-25 11:33:10,,0.1585,
2025-08-25 11:33:15,,0.113,
2025-08-25 11:33:20,,0.11,
2025-08-25 11:33:25,,0.1365,
2025-08-25 11:33:30,,0.112,
2025-08-25 11:33:35,,0.142,
2025-08-25 11:33:40,,0.12,
2025-08-25 11:33:45,,0.1115,
2025-08-25 11:33:50,,0.1115,
2025-08-25 11:33:55,,0.133,
2025-08-25 11:34:00,,0.1135,
2025-08-25 11:34:05,,0.198,
2025-08-25 11:34:10,,0.1565,
2025-08-25 11:34:15,,0.1145,
2025-08-25 11:34:20,,0.1115,
2025-08-25 11:34:25,,0.1375,
2025-08-25 11:34:30,,0.113,
2025-08-25 11:34:35,,0.1375,
2025-08-25 11:34:40,,0.1145,
2025-08-25 11:34:45,,0.109,
2025-08-25 11:34:50,,0.108,
2025-08-25 11:34:55,,0.137,
2025-08-25 11:35:00,,0.1285,
2025-08-25 11:35:05,,0.1915,
2025-08-25 11:35:10,,0.1585,
2025-08-25 11:35:15,,0.1115,
2025-08-25 11:35:20,,0.117,
2025-08-25 11:35:25,,0.1375,
2025-08-25 11:35:30,,0.113,
2025-08-25 11:35:35,,0.1425,
2025-08-25 11:35:40,,0.1135,
2025-08-25 11:35:45,,0.1105,
2025-08-25 11:35:50,,0.111,
2025-08-25 11:35:55,,0.1335,
2025-08-25 11:36:00,,0.112,
2025-08-25 11:36:05,,0.177,
2025-08-25 11:36:10,,0.1505,
2025-08-25 11:36:15,,0.112,
2025-08-25 11:36:20,,0.1165,
2025-08-25 11:36:25,,0.139,
2025-08-25 11:36:30,,0.1105,
2025-08-25 11:36:35,,0.144,
2025-08-25 11:36:40,,0.1175,
2025-08-25 11:36:45,,0.111,
2025-08-25 11:36:50,,0.113,
2025-08-25 11:36:55,,0.1385,
2025-08-25 11:37:00,,0.112,
2025-08-25 11:37:05,,0.1935,
2025-08-25 11:37:10,,0.1545,
2025-08-25 11:37:15,,0.1105,
2025-08-25 11:37:20,,0.1135,
2025-08-25 11:37:25,,0.1385,
2025-08-25 11:37:30,,0.1115,
2025-08-25 11:40:30,,,0.154
2025-08-25 11:40:35,,,0.183
2025-08-25 11:40:40,,,0.1485
2025-08-25 11:40:45,,,0.1965
2025-08-25 11:40:50,,,0.1385
2025-08-25 11:40:55,,,0.129
2025-08-25 11:41:00,,,0.1955
2025-08-25 11:41:05,,,0.1425
2025-08-25 11:41:10,,,0.1715
2025-08-25 11:41:15,,,0.145
2025-08-25 11:41:20,,,0.1345
2025-08-25 11:41:25,,,0.2025
2025-08-25 11:41:30,,,0.1675
2025-08-25 11:41:35,,,0.155
2025-08-25 11:41:40,,,0.214
2025-08-25 11:41:45,,,0.1235
2025-08-25 11:41:50,,,0.1405
2025-08-25 11:41:55,,,0.2105
2025-08-25 11:42:00,,,0.1465
2025-08-25 11:42:05,,,0.205
2025-08-25 11:42:10,,,0.1295
2025-08-25 11:42:15,,,0.124
2025-08-25 11:42:20,,,0.192
2025-08-25 11:42:25,,,0.127
2025-08-25 11:42:30,,,0.1395
2025-08-25 11:42:35,,,0.1835
2025-08-25 11:42:40,,,0.1275
2025-08-25 11:42:45,,,0.1875
2025-08-25 11:42:50,,,0.122
2025-08-25 11:42:55,,,0.1235
2025-08-25 11:43:00,,,0.1945
2025-08-25 11:43:05,,,0.1305
2025-08-25 11:43:10,,,0.1665
2025-08-25 11:43:15,,,0.1575
2025-08-25 11:43:20,,,0.1225
2025-08-25 11:43:25,,,0.206
2025-08-25 11:43:30,,,0.161
2025-08-25 11:43:35,,,0.126
2025-08-25 11:43:40,,,0.1925
2025-08-25 11:43:45,,,0.1205
2025-08-25 11:43:50,,,0.125
2025-08-25 11:43:55,,,0.1935
2025-08-25 11:44:00,,,0.129
2025-08-25 11:44:05,,,0.184
2025-08-25 11:44:10,,,0.133
2025-08-25 11:44:15,,,0.1245
2025-08-25 11:44:20,,,0.256
2025-08-25 11:44:25,,,0.1335
2025-08-25 11:44:30,,,0.1425
2025-08-25 11:44:35,,,0.192
2025-08-25 11:44:40,,,0.131
2025-08-25 11:44:45,,,0.184
2025-08-25 11:44:50,,,0.1205
2025-08-25 11:44:55,,,0.13
2025-08-25 11:45:00,,,0.2165
2025-08-25 11:45:05,,,0.1285
2025-08-25 11:45:10,,,0.1675
2025-08-25 11:45:15,,,0.1465
2025-08-25 11:45:20,,,0.126
2025-08-25 11:45:25,,,0.187
2025-08-25 11:45:30,,,0.1425
2025-08-25 11:45:35,,,0.1395
2025-08-25 11:45:40,,,0.202
2025-08-25 11:45:45,,,0.125
2025-08-25 11:45:50,,,0.1505
2025-08-25 11:45:55,,,0.201
2025-08-25 11:46:00,,,0.132
2025-08-25 11:46:05,,,0.2165
2025-08-25 11:46:10,,,0.1335
2025-08-25 11:46:15,,,0.124
2025-08-25 11:46:20,,,0.1965
2025-08-25 11:46:25,,,0.131
2025-08-25 11:46:30,,,0.143
2025-08-25 11:46:35,,,0.1875
2025-08-25 11:46:40,,,0.133
2025-08-25 11:46:45,,,0.168
2025-08-25 11:46:50,,,0.1425
2025-08-25 11:46:55,,,0.1255
2025-08-25 11:47:00,,,0.177
2025-08-25 11:47:05,,,0.1395
2025-08-25 11:47:10,,,0.1655
2025-08-25 11:47:15,,,0.145
2025-08-25 11:47:20,,,0.1275
2025-08-25 11:47:25,,,0.175
2025-08-25 11:47:30,,,0.148
2025-08-25 11:47:35,,,0.127
2025-08-25 11:47:40,,,0.188
2025-08-25 11:47:45,,,0.1175
2025-08-25 11:47:50,,,0.133
2025-08-25 11:47:55,,,0.1785
2025-08-25 11:48:00,,,0.127
2025-08-25 11:48:05,,,0.172
2025-08-25 11:48:10,,,0.1415
2025-08-25 11:48:15,,,0.1245
2025-08-25 11:48:20,,,0.178
2025-08-25 11:48:25,,,0.1485
2025-08-25 11:48:30,,,0.133
2025-08-25 11:48:35,,,0.186
2025-08-25 11:48:40,,,0.129
2025-08-25 11:48:45,,,0.1605
2025-08-25 11:48:50,,,0.14
2025-08-25 11:48:55,,,0.126
2025-08-25 11:49:00,,,0.169
2025-08-25 11:49:05,,,0.14
2025-08-25 11:49:10,,,0.1615
2025-08-25 11:49:15,,,0.1475
2025-08-25 11:49:20,,,0.1265
2025-08-25 11:49:25,,,0.188
2025-08-25 11:49:30,,,0.141
2025-08-25 11:49:35,,,0.1275
2025-08-25 11:49:40,,,0.1885
2025-08-25 11:49:45,,,0.1205
2025-08-25 11:49:50,,,0.1235
2025-08-25 11:49:55,,,0.195
2025-08-25 11:50:00,,,0.129
2025-08-25 11:50:05,,,0.168
2025-08-25 11:50:10,,,0.14
2025-08-25 11:50:15,,,0.117
2025-08-25 11:50:20,,,0.169
2025-08-25 11:50:25,,,0.1405
2025-08-25 11:50:30,,,0.137
