Time,{},{},{},{}
2025-08-13 08:13:00,8849511.0,,,
2025-08-13 08:13:05,8849511.0,,,
2025-08-13 08:13:10,11572815.0,,,
2025-08-13 08:13:15,11572815.0,,,
2025-08-13 08:13:20,14759184.0,,,
2025-08-13 08:13:25,14759184.0,,,
2025-08-13 08:13:30,6889335.0,,,
2025-08-13 08:13:35,6889335.0,,,
2025-08-13 08:13:40,9917585.0,,,
2025-08-13 08:13:45,9917585.0,,,
2025-08-13 08:13:50,13695879.0,,,
2025-08-13 08:13:55,6725318.0,,,
2025-08-13 08:14:00,6725318.0,,,
2025-08-13 08:14:05,6725318.0,,,
2025-08-13 08:14:10,9448026.0,,,
2025-08-13 08:14:15,9448026.0,,,
2025-08-13 08:14:20,12608886.0,,,
2025-08-13 08:14:25,12608886.0,,,
2025-08-13 08:14:30,4718755.0,,,
2025-08-13 08:14:35,4718755.0,,,
2025-08-13 08:14:40,7750226.0,,,
2025-08-13 08:14:45,7750226.0,,,
2025-08-13 08:14:50,11515386.0,,,
2025-08-13 08:14:55,14948082.0,,,
2025-08-13 08:15:00,14948082.0,,,
2025-08-13 08:15:05,14948082.0,,,
2025-08-13 08:15:10,17673405.0,,,
2025-08-13 08:15:15,17673405.0,,,
2025-08-13 08:15:20,9893556.0,,,
2025-08-13 08:15:25,9893556.0,,,
2025-08-13 08:15:30,2057058.0,,,
2025-08-13 08:15:35,2057058.0,,,
2025-08-13 08:15:40,5049289.0,,,
2025-08-13 08:15:45,5049289.0,,,
2025-08-13 08:15:50,8837491.0,,,
2025-08-13 08:15:55,12270123.0,,,
2025-08-13 08:16:00,12270123.0,,,
2025-08-13 08:16:05,12270123.0,,,
2025-08-13 08:16:10,14997660.0,,,
2025-08-13 08:16:15,14997660.0,,,
2025-08-13 08:16:20,18146444.0,,,
2025-08-13 08:16:25,18146444.0,,,
2025-08-13 08:16:30,10237049.0,,,
2025-08-13 08:16:35,10237049.0,,,
2025-08-13 08:16:40,1663429.0,,,
2025-08-13 08:16:45,1663429.0,,,
2025-08-13 08:16:50,5456645.0,,,
2025-08-13 08:16:55,8921123.0,,,
2025-08-13 08:17:00,8921123.0,,,
2025-08-13 08:17:05,8921123.0,,,
2025-08-13 08:17:10,11649133.0,,,
2025-08-13 08:17:15,11649133.0,,,
2025-08-13 08:17:20,14794981.0,,,
2025-08-13 08:17:25,14794981.0,,,
2025-08-13 08:17:30,6877723.0,,,
2025-08-13 08:17:35,6877723.0,,,
2025-08-13 08:17:40,10074310.0,,,
2025-08-13 08:17:45,10074310.0,,,
2025-08-13 08:17:50,13834951.0,,,
2025-08-13 08:17:55,6725879.0,,,
2025-08-13 08:18:00,6725879.0,,,
2025-08-13 08:18:05,6725879.0,,,
2025-08-13 08:18:10,9454981.0,,,
2025-08-13 08:18:15,9454981.0,,,
2025-08-13 08:18:20,12587710.0,,,
2025-08-13 08:18:25,12587710.0,,,
2025-08-13 08:18:30,4688947.0,,,
2025-08-13 08:18:35,4688947.0,,,
2025-08-13 08:18:40,7750645.0,,,
2025-08-13 08:18:45,7750645.0,,,
2025-08-13 08:18:50,11545639.0,,,
2025-08-13 08:18:55,14981444.0,,,
2025-08-13 08:19:00,14981444.0,,,
2025-08-13 08:19:05,14981444.0,,,
2025-08-13 08:19:10,17716431.0,,,
2025-08-13 08:19:15,17716431.0,,,
2025-08-13 08:19:20,9950662.0,,,
2025-08-13 08:19:25,9950662.0,,,
2025-08-13 08:19:30,2054580.0,,,
2025-08-13 08:19:35,2054580.0,,,
2025-08-13 08:19:40,5139010.0,,,
2025-08-13 08:19:45,5139010.0,,,
2025-08-13 08:19:50,8936414.0,,,
2025-08-13 08:19:55,12428189.0,,,
2025-08-13 08:20:00,12428189.0,,,
2025-08-13 08:20:05,12428189.0,,,
2025-08-13 08:20:10,15163239.0,,,
2025-08-13 08:20:15,15163239.0,,,
2025-08-13 08:20:20,18290962.0,,,
2025-08-13 08:20:25,18290962.0,,,
2025-08-13 08:20:30,10373837.0,,,
2025-08-13 08:20:35,10373837.0,,,
2025-08-13 08:20:40,1691671.0,,,
2025-08-13 08:20:45,1691671.0,,,
2025-08-13 08:20:50,5484354.0,,,
2025-08-13 08:20:55,8971017.0,,,
2025-08-13 08:21:00,8971017.0,,,
2025-08-13 08:21:05,8971017.0,,,
2025-08-13 08:21:10,11706528.0,,,
2025-08-13 08:21:15,11706528.0,,,
2025-08-13 08:21:20,14846112.0,,,
2025-08-13 08:21:25,14846112.0,,,
2025-08-13 08:21:30,6991881.0,,,
2025-08-13 08:21:35,6991881.0,,,
2025-08-13 08:21:40,10003257.0,,,
2025-08-13 08:21:45,10003257.0,,,
2025-08-13 08:21:50,13811198.0,,,
2025-08-13 08:21:55,6739919.0,,,
2025-08-13 08:22:00,6739919.0,,,
2025-08-13 08:22:05,6739919.0,,,
2025-08-13 08:22:10,9469761.0,,,
2025-08-13 08:22:15,9469761.0,,,
2025-08-13 08:22:20,12608576.0,,,
2025-08-13 08:22:25,12608576.0,,,
2025-08-13 08:22:30,4688727.0,,,
2025-08-13 08:22:35,4688727.0,,,
2025-08-13 08:22:40,7743737.0,,,
2025-08-13 08:22:45,7743737.0,,,
2025-08-13 08:22:50,11531651.0,,,
2025-08-13 08:22:55,15025082.0,,,
2025-08-13 08:23:00,15025082.0,,,
2025-08-13 08:30:00,,7336546.0,,
2025-08-13 08:30:05,,2614301.0,,
2025-08-13 08:30:10,,1068779.0,,
2025-08-13 08:30:15,,3862347.0,,
2025-08-13 08:30:20,,3862347.0,,
2025-08-13 08:30:25,,3862347.0,,
2025-08-13 08:30:30,,6459659.0,,
2025-08-13 08:30:35,,7189203.0,,
2025-08-13 08:30:40,,12236164.0,,
2025-08-13 08:30:45,,12236164.0,,
2025-08-13 08:30:50,,12236164.0,,
2025-08-13 08:30:55,,9743667.0,,
2025-08-13 08:31:00,,5902190.0,,
2025-08-13 08:31:05,,8902745.0,,
2025-08-13 08:31:10,,8902745.0,,
2025-08-13 08:31:15,,11771399.0,,
2025-08-13 08:31:20,,11771399.0,,
2025-08-13 08:31:25,,11771399.0,,
2025-08-13 08:31:30,,4062021.0,,
2025-08-13 08:31:35,,4788323.0,,
2025-08-13 08:31:40,,9848870.0,,
2025-08-13 08:31:45,,9848870.0,,
2025-08-13 08:31:50,,9848870.0,,
2025-08-13 08:31:55,,5745940.0,,
2025-08-13 08:32:00,,3440555.0,,
2025-08-13 08:32:05,,5719971.0,,
2025-08-13 08:32:10,,6480349.0,,
2025-08-13 08:32:15,,9350331.0,,
2025-08-13 08:32:20,,9350331.0,,
2025-08-13 08:32:25,,9350331.0,,
2025-08-13 08:32:30,,11940737.0,,
2025-08-13 08:32:35,,13406966.0,,
2025-08-13 08:32:40,,7831695.0,,
2025-08-13 08:32:45,,7831695.0,,
2025-08-13 08:32:50,,7831695.0,,
2025-08-13 08:32:55,,2991609.0,,
2025-08-13 08:33:00,,1405861.0,,
2025-08-13 08:33:05,,3668401.0,,
2025-08-13 08:33:10,,4428198.0,,
2025-08-13 08:33:15,,6566630.0,,
2025-08-13 08:33:20,,7291763.0,,
2025-08-13 08:33:25,,7291763.0,,
2025-08-13 08:33:30,,9888513.0,,
2025-08-13 08:33:35,,11337991.0,,
2025-08-13 08:33:40,,15695302.0,,
2025-08-13 08:33:45,,15695302.0,,
2025-08-13 08:33:50,,15695302.0,,
2025-08-13 08:33:55,,11595891.0,,
2025-08-13 08:34:00,,9276979.0,,
2025-08-13 08:34:05,,1063993.0,,
2025-08-13 08:34:10,,1063993.0,,
2025-08-13 08:34:15,,3930880.0,,
2025-08-13 08:34:20,,3930880.0,,
2025-08-13 08:34:25,,3930880.0,,
2025-08-13 08:34:30,,6525347.0,,
