Time,{},{},{}
2025-08-21 09:28:00,6277221.4335141415,,
2025-08-21 09:28:05,9688869.481722213,,
2025-08-21 09:28:10,9688869.481722213,,
2025-08-21 09:28:15,9688869.481722213,,
2025-08-21 09:28:20,9688869.481722213,,
2025-08-21 09:28:25,9688869.481722213,,
2025-08-21 09:28:30,9688869.481722213,,
2025-08-21 09:28:35,9688869.481722213,,
2025-08-21 09:28:40,9921445.220986316,,
2025-08-21 09:28:45,9921445.220986316,,
2025-08-21 09:28:50,9921445.220986316,,
2025-08-21 09:28:55,9921445.220986316,,
2025-08-21 09:29:00,9921445.220986316,,
2025-08-21 09:29:05,9921445.220986318,,
2025-08-21 09:29:10,9244979.593109688,,
2025-08-21 09:29:15,9244979.593109688,,
2025-08-21 09:29:20,9244979.593109688,,
2025-08-21 09:29:25,9244979.593109688,,
2025-08-21 09:29:30,9244979.593109688,,
2025-08-21 09:29:35,10235858.38023113,,
2025-08-21 09:29:40,10235858.38023113,,
2025-08-21 09:29:45,10235858.38023113,,
2025-08-21 09:29:50,10235858.38023113,,
2025-08-21 09:29:55,10235858.38023113,,
2025-08-21 09:30:00,10235858.38023113,,
2025-08-21 09:30:05,7044014.475,,
2025-08-21 09:30:10,8803176.959754141,,
2025-08-21 09:30:15,8803176.959754141,,
2025-08-21 09:30:20,8803176.959754141,,
2025-08-21 09:30:25,8803176.959754141,,
2025-08-21 09:30:30,8803176.959754141,,
2025-08-21 09:30:35,8803176.959754141,,
2025-08-21 09:30:40,8988718.296926895,,
2025-08-21 09:30:45,8988718.296926897,,
2025-08-21 09:30:50,8988718.296926897,,
2025-08-21 09:30:55,8988718.296926897,,
2025-08-21 09:31:00,8988718.296926897,,
2025-08-21 09:31:05,8988718.296926897,,
2025-08-21 09:31:10,7701630.844096781,,
2025-08-21 09:31:15,7851050.893743795,,
2025-08-21 09:31:20,7851050.893743795,,
2025-08-21 09:31:25,7851050.8937437935,,
2025-08-21 09:31:30,7851050.8937437935,,
2025-08-21 09:31:35,8840528.951414514,,
2025-08-21 09:31:40,9209822.499154292,,
2025-08-21 09:31:45,9209822.499154292,,
2025-08-21 09:31:50,9209822.499154292,,
2025-08-21 09:31:55,9209822.499154292,,
2025-08-21 09:32:00,9209822.499154292,,
2025-08-21 09:32:05,9209822.499154292,,
2025-08-21 09:32:10,9516838.50108137,,
2025-08-21 09:32:15,9516838.50108137,,
2025-08-21 09:32:20,9516838.50108137,,
2025-08-21 09:32:25,9516838.50108137,,
2025-08-21 09:32:30,9516838.50108137,,
2025-08-21 09:32:35,10599992.144059582,,
2025-08-21 09:32:40,9976079.547233148,,
2025-08-21 09:32:45,11633158.321469076,,
2025-08-21 09:32:50,11633158.321469076,,
2025-08-21 09:32:55,11633158.321469076,,
2025-08-21 09:33:00,11633158.321469076,,
2025-08-21 09:33:05,11151586.71244482,,
2025-08-21 09:33:10,11151586.71244482,,
2025-08-21 09:33:15,11474610.164141415,,
2025-08-21 09:33:20,11474610.164141415,,
2025-08-21 09:33:25,11474610.164141415,,
2025-08-21 09:33:30,11474610.164141415,,
2025-08-21 09:33:35,9781913.92142782,,
2025-08-21 09:33:40,10451355.92195658,,
2025-08-21 09:33:45,10451355.92195658,,
2025-08-21 09:33:50,10451355.92195658,,
2025-08-21 09:33:55,10451355.92195658,,
2025-08-21 09:34:00,11635247.517333526,,
2025-08-21 09:34:05,11635247.517333526,,
2025-08-21 09:34:10,10776230.076441647,,
2025-08-21 09:34:15,10776230.076441647,,
2025-08-21 09:34:20,10776230.076441647,,
2025-08-21 09:34:25,10776230.076441647,,
2025-08-21 09:34:30,10776230.076441647,,
2025-08-21 09:34:35,9216576.156986376,,
2025-08-21 09:34:40,10187908.415662339,,
2025-08-21 09:34:45,10187908.415662339,,
2025-08-21 09:34:50,10187908.415662339,,
2025-08-21 09:34:55,10187908.415662339,,
2025-08-21 09:35:00,10187908.415662339,,
2025-08-21 09:35:05,10300900.722995335,,
2025-08-21 09:35:10,12369780.946860362,,
2025-08-21 09:35:15,12369780.946860362,,
2025-08-21 09:35:20,12369780.946860362,,
2025-08-21 09:35:25,12369780.946860362,,
2025-08-21 09:35:30,12369780.946860362,,
2025-08-21 09:35:35,10594683.020483268,,
2025-08-21 09:35:40,11206824.582254767,,
2025-08-21 09:35:45,11206824.582254767,,
2025-08-21 09:35:50,11206824.582254767,,
2025-08-21 09:35:55,11206824.582254767,,
2025-08-21 09:36:00,10813332.518940883,,
2025-08-21 09:36:05,11394564.278077684,,
2025-08-21 09:36:10,11975796.037214482,,
2025-08-21 09:36:15,13949562.219283199,,
2025-08-21 09:36:20,13949562.219283199,,
2025-08-21 09:36:25,12066584.43799165,,
2025-08-21 09:36:30,11485352.678854853,,
2025-08-21 09:36:35,10904120.919718051,,
2025-08-21 09:36:40,10086299.446022563,,
2025-08-21 09:36:45,10793676.378250688,,
2025-08-21 09:36:50,10793676.378250688,,
2025-08-21 09:36:55,10793676.378250688,,
2025-08-21 09:37:00,12598879.74162611,,
2025-08-21 09:37:05,10785736.08338901,,
2025-08-21 09:37:10,12990037.134866377,,
2025-08-21 09:37:15,12990037.134866377,,
2025-08-21 09:37:20,12990037.134866377,,
2025-08-21 09:37:25,11186478.728999637,,
2025-08-21 09:37:30,10645227.181713538,,
2025-08-21 09:37:35,10103975.63442744,,
2025-08-21 09:37:40,9577025.131253095,,
2025-08-21 09:37:45,9577025.131253095,,
2025-08-21 09:37:50,9577025.131253095,,
2025-08-21 09:37:55,9577025.131253095,,
2025-08-21 09:38:00,8737230.970793577,,
2025-08-21 09:42:00,,13236485.454013772,
2025-08-21 09:42:05,,15996283.592928832,
2025-08-21 09:42:10,,16803798.775701653,
2025-08-21 09:42:15,,19380364.386547644,
2025-08-21 09:42:20,,19380364.386547644,
2025-08-21 09:42:25,,16750502.773638645,
2025-08-21 09:42:30,,15942987.590865828,
2025-08-21 09:42:35,,22093856.11775529,
2025-08-21 09:42:40,,27241307.16225844,
2025-08-21 09:42:45,,27241307.16225844,
2025-08-21 09:42:50,,27241307.16225844,
2025-08-21 09:42:55,,27241307.16225844,
2025-08-21 09:43:00,,27241307.16225844,
2025-08-21 09:43:05,,23420405.9454997,
2025-08-21 09:43:10,,27689646.30609847,
2025-08-21 09:43:15,,27689646.30609847,
2025-08-21 09:43:20,,27689646.30609847,
2025-08-21 09:43:25,,27689646.30609847,
2025-08-21 09:43:30,,27689646.30609847,
2025-08-21 09:43:35,,27369816.047424234,
2025-08-21 09:43:40,,27459624.384136982,
2025-08-21 09:43:45,,27459624.384136982,
2025-08-21 09:43:50,,27459624.384136982,
2025-08-21 09:43:55,,27459624.384136982,
2025-08-21 09:44:00,,27294055.852222312,
2025-08-21 09:44:05,,27294055.852222312,
2025-08-21 09:44:10,,28698149.02023429,
2025-08-21 09:44:15,,28698149.02023429,
2025-08-21 09:44:20,,28698149.02023429,
2025-08-21 09:44:25,,29131649.391784575,
2025-08-21 09:44:30,,29131649.391784575,
2025-08-21 09:44:35,,24612453.95059995,
2025-08-21 09:44:40,,25846408.324940667,
2025-08-21 09:44:45,,29614904.984177217,
2025-08-21 09:44:50,,29614904.984177217,
2025-08-21 09:44:55,,25022126.802881062,
2025-08-21 09:45:00,,23788172.42854035,
2025-08-21 09:45:05,,22554218.054199632,
2025-08-21 09:45:10,,31354430.057168696,
2025-08-21 09:45:15,,31354430.0571687,
2025-08-21 09:45:20,,31354430.0571687,
2025-08-21 09:45:25,,31354430.0571687,
2025-08-21 09:45:30,,31354430.0571687,
2025-08-21 09:45:35,,31317402.34221231,
2025-08-21 09:45:40,,30984731.701690596,
2025-08-21 09:45:45,,30984731.701690596,
2025-08-21 09:45:50,,30984731.701690596,
2025-08-21 09:45:55,,31002556.317662764,
2025-08-21 09:46:00,,31002556.317662764,
2025-08-21 09:46:05,,31002556.317662764,
2025-08-21 09:46:10,,30902993.55845755,
2025-08-21 09:46:15,,30902993.55845755,
2025-08-21 09:46:20,,30902993.55845755,
2025-08-21 09:46:25,,17943055.125000004,
2025-08-21 09:46:30,,24777924.576617848,
2025-08-21 09:46:35,,26075542.334380005,
2025-08-21 09:46:40,,31142826.18629174,
2025-08-21 09:46:45,,31142826.18629174,
2025-08-21 09:46:50,,31142826.18629174,
2025-08-21 09:46:55,,31142826.18629174,
2025-08-21 09:47:00,,26144056.551989846,
2025-08-21 09:47:05,,31224874.512880642,
2025-08-21 09:47:10,,31544953.62126555,
2025-08-21 09:47:15,,31544953.62126555,
2025-08-21 09:47:20,,31544953.62126555,
2025-08-21 09:47:25,,31544953.62126555,
2025-08-21 09:47:30,,31544953.62126555,
2025-08-21 09:47:35,,31544953.62126555,
2025-08-21 09:47:40,,31193026.30173829,
2025-08-21 09:47:45,,31193026.30173829,
2025-08-21 09:47:50,,31193026.30173829,
2025-08-21 09:47:55,,30840167.23689212,
2025-08-21 09:48:00,,30840167.23689212,
2025-08-21 09:48:05,,30840167.23689212,
2025-08-21 09:48:10,,30755224.785047103,
2025-08-21 09:48:15,,30755224.785047103,
2025-08-21 09:48:20,,30755224.785047103,
2025-08-21 09:48:25,,30755224.785047103,
2025-08-21 09:48:30,,30382702.802115396,
2025-08-21 09:48:35,,30382702.802115396,
2025-08-21 09:48:40,,30192240.743131302,
2025-08-21 09:48:45,,30192240.743131302,
2025-08-21 09:48:50,,30192240.743131302,
2025-08-21 09:48:55,,30192240.743131302,
2025-08-21 09:49:00,,30192240.743131302,
2025-08-21 09:49:05,,30187892.136898115,
2025-08-21 09:49:10,,30612866.17075828,
2025-08-21 09:49:15,,30612866.17075828,
2025-08-21 09:49:20,,30612866.17075828,
2025-08-21 09:49:25,,31014229.204580963,
2025-08-21 09:49:30,,31014229.204580963,
2025-08-21 09:49:35,,31014229.204580963,
2025-08-21 09:49:40,,31193681.38133877,
2025-08-21 09:49:45,,31193681.38133877,
2025-08-21 09:49:50,,31193681.38133877,
2025-08-21 09:49:55,,26663795.62552122,
2025-08-21 09:50:00,,25364058.90129877,
2025-08-21 09:50:05,,31407442.637712333,
2025-08-21 09:50:10,,31974250.772642557,
2025-08-21 09:50:15,,31974250.772642557,
2025-08-21 09:50:20,,31974250.772642557,
