Time,{},{},{}
2025-08-25 08:04:00,51437.63939606061,,
2025-08-25 08:04:05,50596.98181818181,,
2025-08-25 08:04:10,50024.74545454545,,
2025-08-25 08:04:15,50028.03636363636,,
2025-08-25 08:04:20,50028.072727272716,,
2025-08-25 08:04:25,50026.29090909091,,
2025-08-25 08:04:30,50007.490909090906,,
2025-08-25 08:04:35,50022.89090909091,,
2025-08-25 08:04:40,50022.2909090909,,
2025-08-25 08:04:45,50024.2,,
2025-08-25 08:04:50,50020.472727272725,,
2025-08-25 08:04:55,50040.29090909091,,
2025-08-25 08:05:00,50017.41818181818,,
2025-08-25 08:05:05,50035.8,,
2025-08-25 08:05:10,50015.52727272727,,
2025-08-25 08:05:15,50014.07272727272,,
2025-08-25 08:05:20,50014.27272727273,,
2025-08-25 08:05:25,50031.545454545456,,
2025-08-25 08:05:30,50031.98181818181,,
2025-08-25 08:05:35,50031.38181818182,,
2025-08-25 08:05:40,50046.81818181818,,
2025-08-25 08:05:45,50014.56363636363,,
2025-08-25 08:05:50,50028.490909090906,,
2025-08-25 08:05:55,50014.781818181815,,
2025-08-25 08:06:00,50015.76363636363,,
2025-08-25 08:06:05,50031.27272727273,,
2025-08-25 08:06:10,50031.27272727272,,
2025-08-25 08:06:15,50030.98181818181,,
2025-08-25 08:06:20,50030.18181818181,,
2025-08-25 08:06:25,50030.63636363637,,
2025-08-25 08:06:30,50014.29090909091,,
2025-08-25 08:06:35,50039.03636363636,,
2025-08-25 08:06:40,50030.54545454545,,
2025-08-25 08:06:45,50030.25454545455,,
2025-08-25 08:06:50,50030.07272727272,,
2025-08-25 08:06:55,50024.65454545454,,
2025-08-25 08:07:00,50014.56363636364,,
2025-08-25 08:07:05,50014.65454545454,,
2025-08-25 08:07:10,50014.76363636363,,
2025-08-25 08:07:15,50015.09090909091,,
2025-08-25 08:07:20,50037.94545454545,,
2025-08-25 08:07:25,50031.38181818181,,
2025-08-25 08:07:30,50024.43636363636,,
2025-08-25 08:07:35,50031.29090909091,,
2025-08-25 08:07:40,50015.23636363636,,
2025-08-25 08:07:45,50014.81818181818,,
2025-08-25 08:07:50,50020.6,,
2025-08-25 08:07:55,50030.59999999999,,
2025-08-25 08:08:00,50031.03636363636,,
2025-08-25 08:08:05,50031.30909090908,,
2025-08-25 08:08:10,50031.89090909091,,
2025-08-25 08:08:15,50027.94545454545,,
2025-08-25 08:08:20,50015.345454545444,,
2025-08-25 08:08:25,50018.07272727272,,
2025-08-25 08:08:30,50015.56363636363,,
2025-08-25 08:08:35,50031.2,,
2025-08-25 08:08:40,50031.92727272727,,
2025-08-25 08:08:45,50032.23636363636,,
2025-08-25 08:08:50,50032.090909090904,,
2025-08-25 08:08:55,50024.072727272716,,
2025-08-25 08:09:00,50019.58181818182,,
2025-08-25 08:09:05,50014.12727272727,,
2025-08-25 08:09:10,50025.32727272727,,
2025-08-25 08:09:15,50030.345454545444,,
2025-08-25 08:09:20,50039.10909090909,,
2025-08-25 08:09:25,50030.23636363636,,
2025-08-25 08:09:30,50030.72727272727,,
2025-08-25 08:09:35,50014.6909090909,,
2025-08-25 08:09:40,50013.58181818181,,
2025-08-25 08:09:45,50013.12727272727,,
2025-08-25 08:09:50,50020.090909090904,,
2025-08-25 08:09:55,50055.36363636363,,
2025-08-25 08:10:00,50029.41818181818,,
2025-08-25 08:10:05,50042.98181818182,,
2025-08-25 08:10:10,50030.21818181818,,
2025-08-25 08:10:15,50013.70909090909,,
2025-08-25 08:10:20,50013.81818181818,,
2025-08-25 08:10:25,50013.74545454545,,
2025-08-25 08:10:30,50029.63636363636,,
2025-08-25 08:10:35,50029.99999999999,,
2025-08-25 08:10:40,50030.92727272728,,
2025-08-25 08:10:45,50032.127272727266,,
2025-08-25 08:10:50,50015.090909090904,,
2025-08-25 08:10:55,50015.67272727272,,
2025-08-25 08:11:00,50009.4909090909,,
2025-08-25 08:11:05,50015.54545454545,,
2025-08-25 08:11:10,50032.454545454544,,
2025-08-25 08:11:15,50032.96363636364,,
2025-08-25 08:11:20,50032.727272727265,,
2025-08-25 08:11:25,50033.29090909091,,
2025-08-25 08:11:30,50027.50909090909,,
2025-08-25 08:11:35,50016.399999999994,,
2025-08-25 08:11:40,50015.56363636363,,
2025-08-25 08:11:45,50027.27272727272,,
2025-08-25 08:11:50,50032.63636363635,,
2025-08-25 08:11:55,50030.76363636363,,
2025-08-25 08:12:00,50032.38181818181,,
2025-08-25 08:12:05,50032.472727272725,,
2025-08-25 08:12:10,50015.56363636363,,
2025-08-25 08:12:15,50015.38181818182,,
2025-08-25 08:12:20,50014.92727272726,,
2025-08-25 08:12:25,50020.99999999999,,
2025-08-25 08:12:30,50056.98181818181,,
2025-08-25 08:12:35,50032.90909090909,,
2025-08-25 08:12:40,50040.16363636363,,
2025-08-25 08:12:45,50032.07272727272,,
2025-08-25 08:12:50,50021.83636363636,,
2025-08-25 08:12:55,50015.01818181817,,
2025-08-25 08:13:00,50012.23636363636,,
2025-08-25 08:13:05,50031.727272727265,,
2025-08-25 08:13:10,50032.14545454545,,
2025-08-25 08:13:15,50032.47272727273,,
2025-08-25 08:13:20,50033.05454545455,,
2025-08-25 08:13:25,50010.76363636363,,
2025-08-25 08:13:30,50015.65454545455,,
2025-08-25 08:13:35,50015.818181818184,,
2025-08-25 08:13:40,50015.90909090909,,
2025-08-25 08:13:45,50022.69090909091,,
2025-08-25 08:13:50,50032.36363636363,,
2025-08-25 08:13:55,50034.94545454545,,
2025-08-25 08:14:00,50032.23636363636,,
2025-08-25 08:24:00,,50159.763636363634,
2025-08-25 08:24:05,,49925.472727272725,
2025-08-25 08:24:10,,49959.6,
2025-08-25 08:24:15,,50004.418181818175,
2025-08-25 08:24:20,,50022.98181818181,
2025-08-25 08:24:25,,50022.16363636363,
2025-08-25 08:24:30,,50020.763636363634,
2025-08-25 08:24:35,,50019.47272727272,
2025-08-25 08:24:40,,50018.01818181817,
2025-08-25 08:24:45,,50025.109090909085,
2025-08-25 08:24:50,,50032.61818181818,
2025-08-25 08:24:55,,50031.25454545454,
2025-08-25 08:25:00,,50029.2909090909,
2025-08-25 08:25:05,,50013.38181818181,
2025-08-25 08:25:10,,50037.163636363635,
2025-08-25 08:25:15,,50013.6,
2025-08-25 08:25:20,,50030.14545454545,
2025-08-25 08:25:25,,50030.472727272725,
2025-08-25 08:25:30,,50030.94545454546,
2025-08-25 08:25:35,,50031.14545454545,
2025-08-25 08:25:40,,50026.25454545454,
2025-08-25 08:25:45,,50032.763636363634,
2025-08-25 08:25:50,,50013.85454545454,
2025-08-25 08:25:55,,50050.87272727273,
2025-08-25 08:26:00,,50030.87272727273,
2025-08-25 08:26:05,,50031.05454545454,
2025-08-25 08:26:10,,50031.70909090909,
2025-08-25 08:26:15,,50024.490909090906,
2025-08-25 08:26:20,,50014.6909090909,
2025-08-25 08:26:25,,50014.38181818181,
2025-08-25 08:26:30,,50014.25454545454,
2025-08-25 08:26:35,,50018.96363636364,
2025-08-25 08:26:40,,50035.399999999994,
2025-08-25 08:26:45,,50030.92727272727,
2025-08-25 08:26:50,,50016.94545454545,
2025-08-25 08:26:55,,50027.23636363636,
2025-08-25 08:27:00,,50014.07272727272,
2025-08-25 08:27:05,,50013.85454545454,
2025-08-25 08:27:10,,50020.436363636356,
2025-08-25 08:27:15,,50030.181818181816,
2025-08-25 08:27:20,,50030.30909090909,
2025-08-25 08:27:25,,50030.23636363636,
2025-08-25 08:27:30,,50030.07272727272,
2025-08-25 08:27:35,,50035.76363636363,
2025-08-25 08:27:40,,50013.836363636365,
2025-08-25 08:27:45,,50027.83636363636,
2025-08-25 08:27:50,,50018.59999999999,
2025-08-25 08:27:55,,50031.436363636356,
2025-08-25 08:28:00,,50031.58181818182,
2025-08-25 08:28:05,,50032.52727272727,
2025-08-25 08:28:10,,50032.181818181816,
2025-08-25 08:28:15,,50015.81818181818,
2025-08-25 08:28:20,,50025.21818181818,
2025-08-25 08:28:25,,50016.07272727272,
2025-08-25 08:28:30,,50037.34545454545,
2025-08-25 08:28:35,,50033.01818181818,
2025-08-25 08:28:40,,50032.61818181817,
2025-08-25 08:28:45,,50032.32727272727,
2025-08-25 08:28:50,,50022.63636363636,
2025-08-25 08:28:55,,50015.36363636363,
2025-08-25 08:29:00,,50015.07272727272,
2025-08-25 08:29:05,,50015.036363636355,
2025-08-25 08:29:10,,50031.59999999999,
2025-08-25 08:29:15,,50058.61818181818,
2025-08-25 08:29:20,,50031.745454545446,
2025-08-25 08:29:25,,50001.58181818182,
2025-08-25 08:29:30,,50016.56363636364,
2025-08-25 08:29:35,,50014.07272727272,
2025-08-25 08:29:40,,50013.436363636356,
2025-08-25 08:29:45,,50023.16363636363,
2025-08-25 08:29:50,,50029.92727272727,
2025-08-25 08:29:55,,50029.727272727265,
2025-08-25 08:30:00,,50046.799999999996,
2025-08-25 08:30:05,,50029.163636363635,
2025-08-25 08:30:10,,50016.23636363636,
2025-08-25 08:30:15,,50012.38181818182,
2025-08-25 08:30:20,,50042.38181818181,
2025-08-25 08:30:25,,50027.27272727272,
2025-08-25 08:30:30,,50030.38181818181,
2025-08-25 08:30:35,,50030.4,
2025-08-25 08:30:40,,50030.054545454535,
