Time,"flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_13"",instance=""10.42.2.13:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_14"",instance=""10.42.2.14:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_15"",instance=""10.42.2.15:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_16"",instance=""10.42.2.16:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}"
2025-07-17 12:09:00,0.1155,,,
2025-07-17 12:09:05,0.114,,,
2025-07-17 12:09:10,0.1425,,,
2025-07-17 12:09:15,0.113,,,
2025-07-17 12:09:20,0.127,,,
2025-07-17 12:09:25,0.1395,,,
2025-07-17 12:09:30,0.107,,,
2025-07-17 12:09:35,0.112,,,
2025-07-17 12:09:40,0.136,,,
2025-07-17 12:09:45,0.112,,,
2025-07-17 12:09:50,0.1245,,,
2025-07-17 12:09:55,0.209,,,
2025-07-17 12:10:00,0.113,,,
2025-07-17 12:15:00,,0.149,,
2025-07-17 12:15:05,,0.154,,
2025-07-17 12:15:10,,0.1205,,
2025-07-17 12:15:15,,0.1525,,
2025-07-17 12:15:20,,0.1505,,
2025-07-17 12:15:25,,0.138,,
2025-07-17 12:15:30,,0.1405,,
2025-07-17 12:15:35,,0.1495,,
2025-07-17 12:15:40,,0.1255,,
2025-07-17 12:15:45,,0.1835,,
2025-07-17 12:15:50,,0.1635,,
2025-07-17 12:15:55,,0.1375,,
2025-07-17 12:16:00,,0.155,,
2025-07-17 12:16:05,,0.1475,,
2025-07-17 12:16:10,,0.128,,
2025-07-17 12:16:15,,0.1645,,
2025-07-17 12:16:20,,0.161,,
2025-07-17 12:16:25,,0.132,,
2025-07-17 12:16:30,,0.152,,
2025-07-17 12:16:35,,0.16,,
2025-07-17 12:16:40,,0.1295,,
2025-07-17 12:16:45,,0.1475,,
2025-07-17 12:16:50,,0.1495,,
2025-07-17 12:16:55,,0.1355,,
2025-07-17 12:17:00,,0.138,,
2025-07-17 12:17:05,,0.144,,
2025-07-17 12:17:10,,0.131,,
2025-07-17 12:17:15,,0.154,,
2025-07-17 12:17:20,,0.1665,,
2025-07-17 12:17:25,,0.135,,
2025-07-17 12:17:30,,0.158,,
2025-07-17 12:17:35,,0.1635,,
2025-07-17 12:17:40,,0.1285,,
2025-07-17 12:17:45,,0.148,,
2025-07-17 12:17:50,,0.155,,
2025-07-17 12:17:55,,0.1375,,
2025-07-17 12:18:00,,0.1395,,
2025-07-17 12:18:05,,0.1445,,
2025-07-17 12:18:10,,0.124,,
2025-07-17 12:18:15,,0.151,,
2025-07-17 12:18:20,,0.154,,
2025-07-17 12:18:25,,0.1405,,
2025-07-17 12:18:30,,0.1405,,
2025-07-17 12:18:35,,0.1515,,
2025-07-17 12:18:40,,0.1205,,
2025-07-17 12:18:45,,0.1555,,
2025-07-17 12:18:50,,0.1585,,
2025-07-17 12:18:55,,0.135,,
2025-07-17 12:19:00,,0.1425,,
2025-07-17 12:19:05,,0.1435,,
2025-07-17 12:19:10,,0.14,,
2025-07-17 12:19:15,,0.155,,
2025-07-17 12:19:20,,0.1465,,
2025-07-17 12:19:25,,0.127,,
2025-07-17 12:19:30,,0.147,,
2025-07-17 12:19:35,,0.141,,
2025-07-17 12:19:40,,0.135,,
2025-07-17 12:19:45,,0.1555,,
2025-07-17 12:19:50,,0.147,,
2025-07-17 12:19:55,,0.136,,
2025-07-17 12:20:00,,0.1655,,
2025-07-17 12:20:05,,0.1595,,
2025-07-17 12:20:10,,0.123,,
2025-07-17 12:20:15,,0.1525,,
2025-07-17 12:20:20,,0.156,,
2025-07-17 12:20:25,,0.1375,,
2025-07-17 12:20:30,,0.1405,,
2025-07-17 12:20:35,,0.1455,,
2025-07-17 12:20:40,,0.1235,,
