Time,"flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_14"",instance=""10.42.2.14:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_15"",instance=""10.42.2.15:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_16"",instance=""10.42.2.16:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_17"",instance=""10.42.2.17:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}"
2025-08-25 09:38:05,,,0.0355,
2025-08-25 09:38:10,,,0.0655,
2025-08-25 09:38:15,,,0.0355,
2025-08-25 09:38:20,,,0.0285,
2025-08-25 09:38:25,,,0.0275,
2025-08-25 09:38:30,,,0.03,
2025-08-25 09:38:35,,,0.03,
2025-08-25 09:38:40,,,0.078,
2025-08-25 09:38:45,,,0.0305,
2025-08-25 09:38:50,,,0.037,
2025-08-25 09:38:55,,,0.0375,
2025-08-25 09:39:00,,,0.041,
2025-08-25 09:39:05,,,0.054,
2025-08-25 09:39:10,,,0.0675,
2025-08-25 09:39:15,,,0.0325,
2025-08-25 09:39:20,,,0.0375,
2025-08-25 09:39:25,,,0.0325,
2025-08-25 09:39:30,,,0.035,
2025-08-25 09:39:35,,,0.032,
2025-08-25 09:39:40,,,0.0545,
2025-08-25 09:39:45,,,0.029,
2025-08-25 09:39:50,,,0.0295,
2025-08-25 09:39:55,,,0.032,
2025-08-25 09:40:00,,,0.034,
2025-08-25 09:40:05,,,0.025,
2025-08-25 09:40:10,,,0.0495,
2025-08-25 09:40:15,,,0.028,
2025-08-25 09:40:20,,,0.0295,
2025-08-25 09:40:25,,,0.026,
2025-08-25 09:40:30,,,0.0275,
2025-08-25 09:40:35,,,0.0265,
2025-08-25 09:40:40,,,0.086,
2025-08-25 09:40:45,,,0.0295,
2025-08-25 09:40:50,,,0.0265,
2025-08-25 09:40:55,,,0.028,
2025-08-25 09:41:00,,,0.032,
2025-08-25 09:41:05,,,0.032,
2025-08-25 09:41:10,,,0.044,
2025-08-25 09:41:15,,,0.028,
2025-08-25 09:41:20,,,0.027,
2025-08-25 09:41:25,,,0.025,
2025-08-25 09:41:30,,,0.0285,
2025-08-25 09:41:35,,,0.025,
2025-08-25 09:41:40,,,0.044,
2025-08-25 09:41:45,,,0.0275,
2025-08-25 09:41:50,,,0.041,
2025-08-25 09:41:55,,,0.0285,
2025-08-25 09:42:00,,,0.028,
2025-08-25 09:42:05,,,0.0265,
2025-08-25 09:42:10,,,0.0485,
2025-08-25 09:42:15,,,0.0265,
2025-08-25 09:42:20,,,0.0285,
2025-08-25 09:42:25,,,0.0305,
2025-08-25 09:42:30,,,0.0285,
2025-08-25 09:42:35,,,0.028,
2025-08-25 09:42:40,,,0.0855,
2025-08-25 09:42:45,,,0.0275,
2025-08-25 09:42:50,,,0.0275,
2025-08-25 09:42:55,,,0.0255,
2025-08-25 09:43:00,,,0.0275,
2025-08-25 09:43:05,,,0.0265,
2025-08-25 09:43:10,,,0.05,
2025-08-25 09:43:15,,,0.028,
2025-08-25 09:43:20,,,0.028,
2025-08-25 09:43:25,,,0.032,
2025-08-25 09:43:30,,,0.029,
2025-08-25 09:43:35,,,0.0295,
2025-08-25 09:43:40,,,0.0525,
2025-08-25 09:43:45,,,0.026,
2025-08-25 09:43:50,,,0.0295,
2025-08-25 09:43:55,,,0.026,
2025-08-25 09:44:00,,,0.027,
2025-08-25 09:44:05,,,0.026,
2025-08-25 09:44:10,,,0.0435,
2025-08-25 09:44:15,,,0.026,
2025-08-25 09:44:20,,,0.0265,
2025-08-25 09:44:25,,,0.029,
2025-08-25 09:44:30,,,0.028,
2025-08-25 09:44:35,,,0.0265,
2025-08-25 09:44:40,,,0.086,
2025-08-25 09:44:45,,,0.027,
2025-08-25 09:44:50,,,0.0275,
2025-08-25 09:44:55,,,0.0275,
2025-08-25 09:45:00,,,0.03,
2025-08-25 09:45:05,,,0.0245,
2025-08-25 09:45:10,,,0.0415,
2025-08-25 09:45:15,,,0.0275,
2025-08-25 09:45:20,,,0.027,
2025-08-25 09:45:25,,,0.0265,
2025-08-25 09:45:30,,,0.0255,
2025-08-25 09:45:35,,,0.0275,
2025-08-25 09:45:40,,,0.0495,
2025-08-25 09:45:45,,,0.027,
2025-08-25 09:45:50,,,0.0355,
2025-08-25 09:45:55,,,0.0265,
2025-08-25 09:46:00,,,0.0285,
2025-08-25 09:46:05,,,0.0275,
2025-08-25 09:46:10,,,0.065,
2025-08-25 09:46:15,,,0.028,
2025-08-25 09:46:20,,,0.031,
2025-08-25 09:46:25,,,0.0325,
2025-08-25 09:46:30,,,0.0255,
2025-08-25 09:46:35,,,0.0265,
2025-08-25 09:46:40,,,0.096,
2025-08-25 09:46:45,,,0.024,
