Time,{},{},{},{}
2025-08-25 09:11:00,69459.94133548053,,,
2025-08-25 09:11:05,69459.94133548053,,,
2025-08-25 09:11:10,69459.94133548053,,,
2025-08-25 09:11:15,145833.44250517685,,,
2025-08-25 09:11:20,145833.44250517685,,,
2025-08-25 09:11:25,145833.44250517685,,,
2025-08-25 09:11:30,145833.44250517685,,,
2025-08-25 09:11:35,145833.44250517685,,,
2025-08-25 09:11:40,216211.79705152716,,,
2025-08-25 09:11:45,229424.89600821244,,,
2025-08-25 09:11:50,229424.89600821244,,,
2025-08-25 09:11:55,229424.89600821244,,,
2025-08-25 09:12:00,229424.89600821244,,,
2025-08-25 09:12:05,229424.89600821244,,,
2025-08-25 09:12:10,263483.1262706122,,,
2025-08-25 09:12:15,263483.1262706122,,,
2025-08-25 09:12:20,263483.1262706122,,,
2025-08-25 09:12:25,263483.1262706122,,,
2025-08-25 09:12:30,263483.1262706122,,,
2025-08-25 09:12:35,515038.93200645415,,,
2025-08-25 09:12:40,515038.93200645415,,,
2025-08-25 09:12:45,615369.1607432348,,,
2025-08-25 09:12:50,615369.1607432348,,,
2025-08-25 09:12:55,615369.1607432348,,,
2025-08-25 09:13:00,615369.1607432348,,,
2025-08-25 09:13:05,513766.58422818716,,,
2025-08-25 09:13:10,485862.8197501487,,,
2025-08-25 09:13:15,564955.9240622141,,,
2025-08-25 09:13:20,564955.9240622141,,,
2025-08-25 09:13:25,564955.9240622141,,,
2025-08-25 09:13:30,564955.9240622141,,,
2025-08-25 09:13:35,564955.9240622141,,,
2025-08-25 09:13:40,564955.9240622141,,,
2025-08-25 09:13:45,575202.8013244862,,,
2025-08-25 09:13:50,508092.02428775444,,,
2025-08-25 09:13:55,508092.02428775444,,,
2025-08-25 09:14:00,508092.02428775444,,,
2025-08-25 09:14:05,508092.02428775444,,,
2025-08-25 09:14:10,208792.07590477206,,,
2025-08-25 09:14:15,235991.57275054939,,,
2025-08-25 09:14:20,235991.57275054939,,,
2025-08-25 09:14:25,235991.57275054939,,,
2025-08-25 09:14:30,235991.57275054939,,,
2025-08-25 09:14:35,212804.95443460194,,,
2025-08-25 09:14:40,252516.29888856487,,,
2025-08-25 09:14:45,763296.3519219885,,,
2025-08-25 09:14:50,763296.3519219885,,,
2025-08-25 09:14:55,763296.3519219885,,,
2025-08-25 09:15:00,763296.3519219885,,,
2025-08-25 09:15:05,763296.3519219885,,,
2025-08-25 09:15:10,924006.6262916145,,,
2025-08-25 09:15:15,778921.3,,,
2025-08-25 09:15:20,786360.230612199,,,
2025-08-25 09:15:25,786360.230612199,,,
2025-08-25 09:15:30,786360.230612199,,,
2025-08-25 09:15:35,786360.2306121992,,,
2025-08-25 09:15:40,689870.9546066143,,,
2025-08-25 09:15:45,689870.9546066143,,,
2025-08-25 09:15:50,791059.3785934929,,,
2025-08-25 09:15:55,791059.3785934929,,,
2025-08-25 09:16:00,791059.3785934929,,,
2025-08-25 09:16:05,791059.3785934929,,,
2025-08-25 09:16:10,791059.3785934929,,,
2025-08-25 09:16:15,251558.33780736607,,,
2025-08-25 09:16:20,251558.33780736607,,,
2025-08-25 09:16:25,251558.33780736607,,,
2025-08-25 09:16:30,251558.33780736607,,,
2025-08-25 09:16:35,251558.33780736607,,,
2025-08-25 09:16:40,251558.33780736607,,,
2025-08-25 09:16:45,1006272.9740847388,,,
2025-08-25 09:16:50,1006272.9740847388,,,
2025-08-25 09:16:55,1006272.9740847388,,,
2025-08-25 09:17:00,1006272.9740847388,,,
2025-08-25 09:17:05,1006272.9740847388,,,
2025-08-25 09:17:10,850671.5516613234,,,
2025-08-25 09:17:15,850671.5516613232,,,
2025-08-25 09:17:20,995263.3115448138,,,
2025-08-25 09:17:25,995263.3115448138,,,
2025-08-25 09:17:30,995263.3115448138,,,
2025-08-25 09:17:35,995263.3115448138,,,
2025-08-25 09:17:40,873974.5924411532,,,
2025-08-25 09:17:45,1057538.2657159453,,,
2025-08-25 09:17:50,1057538.2657159453,,,
2025-08-25 09:17:55,1057538.2657159453,,,
2025-08-25 09:18:00,1057538.2657159453,,,
2025-08-25 09:18:05,914099.3568061924,,,
2025-08-25 09:18:10,837417.6653152022,,,
2025-08-25 09:18:15,275628.303243989,,,
2025-08-25 09:18:20,275628.303243989,,,
2025-08-25 09:18:25,275628.303243989,,,
2025-08-25 09:18:30,275628.303243989,,,
2025-08-25 09:18:35,275628.303243989,,,
2025-08-25 09:18:40,909223.780964798,,,
2025-08-25 09:18:45,1071781.9974984226,,,
2025-08-25 09:18:50,1071781.9974984226,,,
2025-08-25 09:18:55,1071781.9974984226,,,
2025-08-25 09:19:00,1071781.9974984226,,,
2025-08-25 09:19:05,883689.0695985542,,,
2025-08-25 09:19:10,1089380.3732745333,,,
2025-08-25 09:19:15,1089380.3732745333,,,
2025-08-25 09:19:20,1089380.3732745333,,,
2025-08-25 09:19:25,1089380.3732745333,,,
2025-08-25 09:19:30,1089380.3732745333,,,
2025-08-25 09:19:35,1089380.3732745333,,,
2025-08-25 09:19:40,1255890.9381268648,,,
2025-08-25 09:19:45,1012756.6663530788,,,
2025-08-25 09:19:50,1012756.6663530788,,,
2025-08-25 09:19:55,1012756.6663530788,,,
2025-08-25 09:20:00,1012756.6663530788,,,
2025-08-25 09:20:05,910966.486815769,,,
2025-08-25 09:20:10,276945.89135749976,,,
2025-08-25 09:20:15,276945.89135749976,,,
2025-08-25 09:20:20,276945.89135749976,,,
2025-08-25 09:20:25,276945.89135749976,,,
2025-08-25 09:20:30,276945.89135749976,,,
2025-08-25 09:20:35,953164.2861960811,,,
2025-08-25 09:20:40,1162428.8428610882,,,
2025-08-25 09:20:45,1162428.8428610882,,,
2025-08-25 09:20:50,1162428.8428610882,,,
2025-08-25 09:20:55,1162428.8428610882,,,
2025-08-25 09:21:00,1162428.8428610882,,,
2025-08-25 09:24:00,,99672.18431721545,,
2025-08-25 09:24:05,,133100.12339682312,,
2025-08-25 09:24:10,,159914.4441258006,,
2025-08-25 09:24:15,,199361.03228391145,,
2025-08-25 09:24:20,,199361.03228391145,,
2025-08-25 09:24:25,,199361.03228391145,,
2025-08-25 09:24:30,,199361.03228391145,,
2025-08-25 09:24:35,,199361.03228391145,,
2025-08-25 09:24:40,,414629.7359111195,,
2025-08-25 09:24:45,,534783.9041888451,,
2025-08-25 09:24:50,,534783.9041888451,,
2025-08-25 09:24:55,,534783.9041888451,,
2025-08-25 09:25:00,,534783.9041888451,,
2025-08-25 09:25:05,,534783.9041888451,,
2025-08-25 09:25:10,,473355.4852689337,,
2025-08-25 09:25:15,,564921.9822698063,,
2025-08-25 09:25:20,,564921.9822698063,,
2025-08-25 09:25:25,,564921.9822698063,,
2025-08-25 09:25:30,,564921.9822698063,,
2025-08-25 09:25:35,,564921.9822698063,,
2025-08-25 09:25:40,,467255.60228786356,,
2025-08-25 09:25:45,,550319.1134437483,,
2025-08-25 09:25:50,,481267.6468755841,,
2025-08-25 09:25:55,,481267.6468755841,,
2025-08-25 09:26:00,,481267.6468755841,,
2025-08-25 09:26:05,,481267.6468755841,,
2025-08-25 09:26:10,,481267.6468755841,,
2025-08-25 09:26:15,,247870.16528407545,,
2025-08-25 09:26:20,,247870.16528407545,,
2025-08-25 09:26:25,,247870.16528407545,,
2025-08-25 09:26:30,,247870.16528407545,,
2025-08-25 09:26:35,,247870.16528407545,,
2025-08-25 09:26:40,,726739.9155973523,,
2025-08-25 09:26:45,,726739.9155973523,,
2025-08-25 09:26:50,,726739.9155973523,,
2025-08-25 09:26:55,,726739.9155973523,,
2025-08-25 09:27:00,,726739.9155973523,,
2025-08-25 09:27:05,,635673.9868120083,,
2025-08-25 09:27:10,,697602.239874806,,
2025-08-25 09:27:15,,733929.9505945432,,
2025-08-25 09:27:20,,871865.0572736952,,
2025-08-25 09:27:25,,871865.0572736952,,
2025-08-25 09:27:30,,871865.0572736952,,
2025-08-25 09:27:35,,747843.4638002026,,
2025-08-25 09:27:40,,711515.7530804654,,
2025-08-25 09:27:45,,675188.042360728,,
2025-08-25 09:27:50,,738888.5796294685,,
2025-08-25 09:27:55,,738888.5796294685,,
2025-08-25 09:28:00,,738888.5796294685,,
2025-08-25 09:28:05,,738888.5796294685,,
2025-08-25 09:28:10,,738888.5796294685,,
2025-08-25 09:28:15,,250231.8530765261,,
2025-08-25 09:28:20,,250231.8530765261,,
2025-08-25 09:28:25,,250231.8530765261,,
2025-08-25 09:28:30,,250231.85307652617,,
2025-08-25 09:28:35,,250231.85307652617,,
2025-08-25 09:28:40,,228264.1216725628,,
2025-08-25 09:28:45,,848524.5802083017,,
2025-08-25 09:28:50,,848524.5802083017,,
2025-08-25 09:28:55,,848524.5802083017,,
2025-08-25 09:29:00,,848524.5802083017,,
2025-08-25 09:29:05,,1021604.1882163372,,
2025-08-25 09:29:10,,1075726.6194889897,,
2025-08-25 09:29:15,,968321.0135813438,,
2025-08-25 09:29:20,,968321.0135813438,,
2025-08-25 09:29:25,,968321.0135813438,,
2025-08-25 09:29:30,,968321.0135813438,,
2025-08-25 09:29:35,,968321.0135813438,,
2025-08-25 09:29:40,,968321.0135813438,,
2025-08-25 09:29:45,,781954.5257097107,,
2025-08-25 09:29:50,,945651.2136305243,,
2025-08-25 09:29:55,,945651.2136305243,,
2025-08-25 09:30:00,,945651.2136305243,,
2025-08-25 09:30:05,,945651.2136305243,,
2025-08-25 09:30:10,,945651.2136305243,,
2025-08-25 09:30:15,,270410.1880949128,,
2025-08-25 09:30:20,,270410.1880949128,,
2025-08-25 09:30:25,,270410.1880949128,,
2025-08-25 09:30:30,,270410.1880949128,,
2025-08-25 09:30:35,,270410.1880949128,,
2025-08-25 09:30:40,,907601.796669588,,
2025-08-25 09:30:45,,1112747.30300597,,
2025-08-25 09:30:50,,1112747.30300597,,
2025-08-25 09:30:55,,1112747.30300597,,
2025-08-25 09:31:00,,1112747.30300597,,
2025-08-25 09:31:05,,1112747.30300597,,
2025-08-25 09:31:10,,890356.6724555943,,
2025-08-25 09:31:15,,1118050.8940049082,,
2025-08-25 09:31:20,,1118050.8940049082,,
2025-08-25 09:31:25,,1118050.8940049082,,
2025-08-25 09:31:30,,1118050.8940049082,,
2025-08-25 09:31:35,,1118050.8940049082,,
2025-08-25 09:31:40,,954840.309055614,,
2025-08-25 09:31:45,,1067671.4264980073,,
2025-08-25 09:31:50,,1067671.4264980073,,
2025-08-25 09:31:55,,1067671.4264980073,,
2025-08-25 09:32:00,,1067671.4264980073,,
2025-08-25 09:32:05,,1067671.4264980073,,
2025-08-25 09:32:10,,896069.0956622607,,
2025-08-25 09:32:15,,265627.83896738343,,
2025-08-25 09:32:20,,265627.83896738343,,
2025-08-25 09:32:25,,265627.83896738343,,
2025-08-25 09:32:30,,265627.83896738343,,
2025-08-25 09:32:35,,211140.24146122296,,
2025-08-25 09:32:40,,192506.99880508205,,
2025-08-25 09:32:45,,192506.99880508205,,
2025-08-25 09:32:50,,192506.99880508205,,
2025-08-25 09:32:55,,192506.99880508205,,
2025-08-25 09:33:00,,192506.99880508205,,
2025-08-25 09:33:05,,158664.26841514866,,
2025-08-25 09:33:10,,98868.3625,,
2025-08-25 09:33:15,,1146331.755890762,,
2025-08-25 09:33:20,,1146331.755890762,,
2025-08-25 09:33:25,,1146331.755890762,,
2025-08-25 09:33:30,,1146331.755890762,,
2025-08-25 09:33:35,,1146331.755890762,,
2025-08-25 09:33:40,,1146331.755890762,,
2025-08-25 09:33:45,,1092365.784637233,,
2025-08-25 09:33:50,,1092365.784637233,,
2025-08-25 09:33:55,,1092365.784637233,,
2025-08-25 09:34:00,,1092365.784637233,,
2025-08-25 09:38:00,,,126239.53091449648,
2025-08-25 09:38:05,,,126239.5309144965,
2025-08-25 09:38:10,,,168544.0845978293,
2025-08-25 09:38:15,,,223477.47215855154,
2025-08-25 09:38:20,,,223477.47215855154,
2025-08-25 09:38:25,,,223477.47215855154,
2025-08-25 09:38:30,,,223477.47215855154,
2025-08-25 09:38:35,,,223477.47215855154,
2025-08-25 09:38:40,,,190728.71092598382,
2025-08-25 09:38:45,,,529559.1967709835,
2025-08-25 09:38:50,,,529559.1967709835,
2025-08-25 09:38:55,,,529559.1967709835,
2025-08-25 09:39:00,,,529559.1967709835,
2025-08-25 09:39:05,,,529559.1967709835,
2025-08-25 09:39:10,,,486585.7804302665,
2025-08-25 09:39:15,,,574713.0980411195,
2025-08-25 09:39:20,,,574713.0980411195,
2025-08-25 09:39:25,,,574713.0980411195,
2025-08-25 09:39:30,,,574713.0980411195,
2025-08-25 09:39:35,,,574713.0980411195,
2025-08-25 09:39:40,,,492475.37108399346,
2025-08-25 09:39:45,,,537055.3241712723,
2025-08-25 09:39:50,,,537055.3241712723,
2025-08-25 09:39:55,,,537055.3241712723,
2025-08-25 09:40:00,,,537055.3241712723,
2025-08-25 09:40:05,,,537055.3241712723,
2025-08-25 09:40:10,,,239898.37292025037,
2025-08-25 09:40:15,,,283088.19524082565,
2025-08-25 09:40:20,,,283088.19524082565,
2025-08-25 09:40:25,,,283088.19524082565,
2025-08-25 09:40:30,,,283088.19524082565,
2025-08-25 09:40:35,,,283088.19524082565,
2025-08-25 09:40:40,,,653820.7455179965,
2025-08-25 09:40:45,,,738834.0862777232,
2025-08-25 09:40:50,,,738834.0862777232,
2025-08-25 09:40:55,,,738834.0862777232,
2025-08-25 09:41:00,,,738834.0862777232,
2025-08-25 09:41:05,,,738834.0862777232,
2025-08-25 09:41:10,,,743296.5415587372,
2025-08-25 09:41:15,,,743296.5415587372,
2025-08-25 09:41:20,,,743296.5415587372,
2025-08-25 09:41:25,,,743296.5415587372,
2025-08-25 09:41:30,,,743296.5415587372,
2025-08-25 09:41:35,,,743296.5415587372,
2025-08-25 09:41:40,,,971556.2550056062,
2025-08-25 09:41:45,,,718953.6432872458,
2025-08-25 09:41:50,,,718953.6432872458,
2025-08-25 09:41:55,,,718953.6432872458,
2025-08-25 09:42:00,,,718953.6432872458,
2025-08-25 09:42:05,,,718953.6432872458,
2025-08-25 09:42:10,,,266055.13327139,
2025-08-25 09:42:15,,,266055.13327139,
2025-08-25 09:42:20,,,266055.13327139,
2025-08-25 09:42:25,,,266055.13327139,
2025-08-25 09:42:30,,,266055.13327139,
2025-08-25 09:42:35,,,266055.13327139,
2025-08-25 09:42:40,,,263794.63884590426,
2025-08-25 09:42:45,,,897939.1665778535,
2025-08-25 09:42:50,,,897939.1665778535,
2025-08-25 09:42:55,,,897939.1665778535,
2025-08-25 09:43:00,,,897939.1665778535,
2025-08-25 09:43:05,,,897939.1665778535,
2025-08-25 09:43:10,,,1253371.0900318376,
2025-08-25 09:43:15,,,947451.4903565167,
2025-08-25 09:43:20,,,947451.4903565167,
2025-08-25 09:43:25,,,947451.4903565167,
2025-08-25 09:43:30,,,947451.4903565167,
2025-08-25 09:43:35,,,947451.4903565167,
2025-08-25 09:43:40,,,947451.4903565167,
2025-08-25 09:43:45,,,916474.9499434143,
2025-08-25 09:43:50,,,916474.9499434143,
2025-08-25 09:43:55,,,916474.9499434143,
2025-08-25 09:44:00,,,916474.9499434143,
2025-08-25 09:44:05,,,916474.9499434143,
2025-08-25 09:44:10,,,231896.04161036134,
2025-08-25 09:44:15,,,261541.63447316719,
2025-08-25 09:44:20,,,261541.63447316719,
2025-08-25 09:44:25,,,261541.63447316719,
2025-08-25 09:44:30,,,261541.63447316719,
2025-08-25 09:44:35,,,261541.63447316719,
2025-08-25 09:44:40,,,261541.63447316719,
2025-08-25 09:44:45,,,1026693.6368856468,
2025-08-25 09:44:50,,,1026693.6368856468,
2025-08-25 09:44:55,,,1026693.6368856468,
2025-08-25 09:45:00,,,1026693.6368856468,
2025-08-25 09:45:05,,,1026693.6368856468,
2025-08-25 09:45:10,,,1026693.6368856468,
2025-08-25 09:45:15,,,1061474.7178354377,
2025-08-25 09:45:20,,,1061474.7178354377,
2025-08-25 09:45:25,,,1061474.717835438,
2025-08-25 09:45:30,,,1061474.717835438,
2025-08-25 09:45:35,,,1061474.717835438,
2025-08-25 09:45:40,,,892889.7454085514,
2025-08-25 09:45:45,,,1142180.2005249592,
2025-08-25 09:45:50,,,1142180.2005249592,
2025-08-25 09:45:55,,,1142180.2005249592,
2025-08-25 09:46:00,,,1142180.2005249592,
2025-08-25 09:46:05,,,1142180.2005249592,
2025-08-25 09:46:10,,,901046.1035713669,
2025-08-25 09:46:15,,,280730.5789623178,
2025-08-25 09:46:20,,,280730.5789623178,
2025-08-25 09:46:25,,,280730.5789623178,
2025-08-25 09:46:30,,,280730.5789623178,
2025-08-25 09:46:35,,,217500.3571951934,
2025-08-25 09:46:40,,,217500.3571951934,
2025-08-25 09:46:45,,,192632.80393637493,
2025-08-25 09:46:50,,,192632.80393637493,
2025-08-25 09:46:55,,,192632.80393637493,
2025-08-25 09:47:00,,,192632.80393637493,
2025-08-25 09:47:05,,,946523.7163064264,
2025-08-25 09:47:10,,,946523.7163064264,
2025-08-25 09:47:15,,,1143797.2275266992,
2025-08-25 09:47:20,,,1143797.2275266992,
2025-08-25 09:47:25,,,1143797.2275266992,
2025-08-25 09:47:30,,,1143797.2275266992,
2025-08-25 09:47:35,,,966327.556032369,
2025-08-25 09:47:40,,,1164746.2192711688,
2025-08-25 09:47:45,,,1164746.2192711688,
2025-08-25 09:47:50,,,1164746.2192711688,
2025-08-25 09:47:55,,,1164746.2192711688,
2025-08-25 09:48:00,,,1164746.2192711688,
2025-08-25 09:53:00,,,,515139.6952787008
2025-08-25 09:53:05,,,,515139.6952787008
2025-08-25 09:53:10,,,,682155.9329148114
2025-08-25 09:53:15,,,,682155.9329148114
2025-08-25 09:53:20,,,,818718.9216238194
2025-08-25 09:53:25,,,,818718.9216238194
2025-08-25 09:53:30,,,,818718.9216238194
2025-08-25 09:53:35,,,,818718.9216238194
2025-08-25 09:53:40,,,,678468.9590208192
2025-08-25 09:53:45,,,,1127646.439244529
2025-08-25 09:53:50,,,,1295307.1332016222
2025-08-25 09:53:55,,,,1295307.1332016222
2025-08-25 09:54:00,,,,1295307.1332016222
2025-08-25 09:54:05,,,,1295307.1332016222
2025-08-25 09:54:10,,,,1501993.669064748
2025-08-25 09:54:15,,,,1408794.7332740137
2025-08-25 09:54:20,,,,1408794.7332740137
2025-08-25 09:54:25,,,,1408794.7332740137
2025-08-25 09:54:30,,,,1408794.7332740137
2025-08-25 09:54:35,,,,1408794.7332740137
2025-08-25 09:54:40,,,,1486104.6583718145
2025-08-25 09:54:45,,,,1486104.6583718145
2025-08-25 09:54:50,,,,1486104.6583718145
2025-08-25 09:54:55,,,,1486104.6583718145
2025-08-25 09:55:00,,,,1486104.6583718145
2025-08-25 09:55:05,,,,1486104.6583718145
2025-08-25 09:55:10,,,,1089945.3929088814
2025-08-25 09:55:15,,,,1923034.47770284
2025-08-25 09:55:20,,,,1923034.47770284
2025-08-25 09:55:25,,,,1923034.47770284
2025-08-25 09:55:30,,,,1923034.47770284
2025-08-25 09:55:35,,,,1923034.47770284
2025-08-25 09:55:40,,,,1627484.9028217555
2025-08-25 09:55:45,,,,1771290.5976939278
2025-08-25 09:55:50,,,,1771290.5976939278
2025-08-25 09:55:55,,,,1771290.5976939278
2025-08-25 09:56:00,,,,1771290.5976939278
2025-08-25 09:56:05,,,,1771290.5976939278
2025-08-25 09:56:10,,,,1490090.834932526
2025-08-25 09:56:15,,,,1733419.0403655753
2025-08-25 09:56:20,,,,1733419.0403655753
