Time,{},{},{},{}
2025-08-25 09:11:00,7572111.0,,,
2025-08-25 09:11:05,13291926.0,,,
2025-08-25 09:11:10,13291926.0,,,
2025-08-25 09:11:15,13291926.0,,,
2025-08-25 09:11:20,13291926.0,,,
2025-08-25 09:11:25,13291926.0,,,
2025-08-25 09:11:30,15183513.0,,,
2025-08-25 09:11:35,20842585.0,,,
2025-08-25 09:11:40,20842585.0,,,
2025-08-25 09:11:45,20842585.0,,,
2025-08-25 09:11:50,20842585.0,,,
2025-08-25 09:11:55,20842585.0,,,
2025-08-25 09:12:00,24606859.0,,,
2025-08-25 09:12:05,25610640.0,,,
2025-08-25 09:12:10,25610640.0,,,
2025-08-25 09:12:15,25610640.0,,,
2025-08-25 09:12:20,25610640.0,,,
2025-08-25 09:12:25,25610640.0,,,
2025-08-25 09:12:30,29387551.0,,,
2025-08-25 09:12:35,33240918.0,,,
2025-08-25 09:12:40,33240918.0,,,
2025-08-25 09:12:45,33240918.0,,,
2025-08-25 09:12:50,33240918.0,,,
2025-08-25 09:12:55,33240918.0,,,
2025-08-25 09:13:00,36988469.0,,,
2025-08-25 09:13:05,40854438.0,,,
2025-08-25 09:13:10,40854438.0,,,
2025-08-25 09:13:15,40854438.0,,,
2025-08-25 09:13:20,40854438.0,,,
2025-08-25 09:13:25,40854438.0,,,
2025-08-25 09:13:30,46574328.0,,,
2025-08-25 09:13:35,48469049.0,,,
2025-08-25 09:13:40,48469049.0,,,
2025-08-25 09:13:45,48469049.0,,,
2025-08-25 09:13:50,48469049.0,,,
2025-08-25 09:13:55,48469049.0,,,
2025-08-25 09:14:00,54173244.0,,,
2025-08-25 09:14:05,46211289.0,,,
2025-08-25 09:14:10,46211289.0,,,
2025-08-25 09:14:15,46211289.0,,,
2025-08-25 09:14:20,46211289.0,,,
2025-08-25 09:14:25,46211289.0,,,
2025-08-25 09:14:30,49977753.0,,,
2025-08-25 09:14:35,53817537.0,,,
2025-08-25 09:14:40,53817537.0,,,
2025-08-25 09:14:45,53817537.0,,,
2025-08-25 09:14:50,53817537.0,,,
2025-08-25 09:14:55,53817537.0,,,
2025-08-25 09:15:00,59498637.0,,,
2025-08-25 09:15:05,61402785.0,,,
2025-08-25 09:15:10,61402785.0,,,
2025-08-25 09:15:15,61402785.0,,,
2025-08-25 09:15:20,61402785.0,,,
2025-08-25 09:15:25,61402785.0,,,
2025-08-25 09:15:30,67157261.0,,,
2025-08-25 09:15:35,69034171.0,,,
2025-08-25 09:15:40,69034171.0,,,
2025-08-25 09:15:45,69034171.0,,,
2025-08-25 09:15:50,69034171.0,,,
2025-08-25 09:15:55,69034171.0,,,
2025-08-25 09:16:00,76628787.0,,,
2025-08-25 09:16:05,61436869.0,,,
2025-08-25 09:16:10,61436869.0,,,
2025-08-25 09:16:15,61436869.0,,,
2025-08-25 09:16:20,61436869.0,,,
2025-08-25 09:16:25,61436869.0,,,
2025-08-25 09:16:30,65219080.0,,,
2025-08-25 09:16:35,69037922.0,,,
2025-08-25 09:16:40,69037922.0,,,
