Time,completemultipartupload,deletemultipleobjects,deleteobject,getbucketlocation,headbucket,headobject,listobjectsv2,newmultipartupload,putbucket,putobject,putobjectpart,completemultipartupload_2,deletemultipleobjects_2,deleteobject_2,getbucketlocation_2,headbucket_2,headobject_2,listobjectsv2_2,newmultipartupload_2,putbucket_2,putobject_2,putobjectpart_2,completemultipartupload_3,deletemultipleobjects_3,deleteobject_3,getbucketlocation_3,headbucket_3,headobject_3,listobjectsv2_3,newmultipartupload_3,putbucket_3,putobject_3,putobjectpart_3,completemultipartupload_4,deletemultipleobjects_4,deleteobject_4,getbucketlocation_4,headbucket_4,headobject_4,listobjectsv2_4,newmultipartupload_4,putbucket_4,putobject_4,putobjectpart_4
2025-08-06 09:22:00,2.0869565217391304,30.26086956521739,40.69565217391304,0.0,0.0,68.8695652173913,73.04347826086956,2.0869565217391304,0.0,28.17391304347826,2.0869565217391304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 09:33:00,,,,,,,,,,,,1.0434782608695652,12.52173913043478,0.0,0.0,0.0,15.652173913043478,17.73913043478261,1.0434782608695652,0.0,11.478260869565217,1.0434782608695652,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 09:34:00,,,,,,,,,,,,2.0869565217391304,21.913043478260867,2.0869565217391304,0.0,0.0,22.956521739130437,26.08695652173913,2.0869565217391304,1.0434782608695652,19.82608695652174,2.0869565217391304,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 09:35:00,,,,,,,,,,,,2.0869565217391304,22.956521739130437,4.173913043478261,0.0,0.0,25.043478260869563,29.217391304347824,2.0869565217391304,1.0434782608695652,20.869565217391305,2.0869565217391304,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 09:36:00,,,,,,,,,,,,2.0869565217391304,22.956521739130437,16.695652173913043,0.0,0.0,37.56521739130434,41.73913043478261,2.0869565217391304,0.0,20.869565217391305,2.0869565217391304,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 09:37:00,,,,,,,,,,,,2.0869565217391304,27.130434782608692,33.391304347826086,0.0,0.0,58.43478260869565,62.60869565217392,2.0869565217391304,0.0,25.043478260869563,2.0869565217391304,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 09:38:00,,,,,,,,,,,,2.0869565217391304,27.130434782608692,20.869565217391305,0.0,0.0,45.91304347826087,50.086956521739125,2.0869565217391304,0.0,25.043478260869563,2.0869565217391304,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 09:39:00,,,,,,,,,,,,2.0869565217391304,22.956521739130437,4.173913043478261,0.0,0.0,25.043478260869563,29.217391304347824,2.0869565217391304,1.0434782608695652,20.869565217391305,2.0869565217391304,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 09:40:00,,,,,,,,,,,,2.0869565217391304,22.956521739130437,8.347826086956522,0.0,0.0,29.217391304347824,33.391304347826086,2.0869565217391304,1.0434782608695652,20.869565217391305,2.0869565217391304,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 09:41:00,,,,,,,,,,,,2.0869565217391304,30.26086956521739,44.869565217391305,0.0,0.0,73.04347826086956,77.21739130434783,2.0869565217391304,0.0,28.17391304347826,2.0869565217391304,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 09:42:00,,,,,,,,,,,,2.0869565217391304,30.26086956521739,40.69565217391304,0.0,0.0,68.8695652173913,73.04347826086956,2.0869565217391304,0.0,28.17391304347826,2.0869565217391304,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 09:43:00,,,,,,,,,,,,2.0869565217391304,22.956521739130437,4.173913043478261,0.0,0.0,25.043478260869563,29.217391304347824,2.0869565217391304,0.0,20.869565217391305,2.0869565217391304,,,,,,,,,,,,,,,,,,,,,,
