Time,{},{},{},{},{}
2025-08-08 12:17:00,,,,,
2025-08-08 12:17:05,,,,,
2025-08-08 12:17:10,0.1297016861219196,,,,
2025-08-08 12:17:15,0.2711784193090393,,,,
2025-08-08 12:17:20,0.3842648845686513,,,,
2025-08-08 12:17:25,0.4677883551029445,,,,
2025-08-08 12:17:30,0.5289067974772249,,,,
2025-08-08 12:17:35,0.5807291666666667,,,,
2025-08-08 12:17:40,0.6298376266634111,,,,
2025-08-08 12:17:45,0.6618898825557591,,,,
2025-08-08 12:17:50,0.6956315739600113,,,,
2025-08-08 12:17:55,0.7185773480662984,,,,
2025-08-08 12:18:00,0.7420034326728038,,,,
2025-08-08 12:18:05,0.757994501519317,,,,
2025-08-08 12:18:10,0.7440510366826156,,,,
2025-08-08 12:18:15,0.7300745650372824,,,,
2025-08-08 12:18:20,0.7317990814033031,,,,
2025-08-08 12:18:25,0.7420263076855397,,,,
2025-08-08 12:18:30,0.7543704537234257,,,,
2025-08-08 12:18:35,0.76862100456621,,,,
2025-08-08 12:18:40,0.7794679399727148,,,,
2025-08-08 12:18:45,0.7919403739262253,,,,
2025-08-08 12:18:50,0.8031626150578239,,,,
2025-08-08 12:18:55,0.81220944798597,,,,
2025-08-08 12:19:00,0.8213966685933477,,,,
2025-08-08 12:19:05,0.8408450854519534,,,,
2025-08-08 12:19:10,0.8523912285777551,,,,
2025-08-08 12:19:15,0.8512741600802034,,,,
2025-08-08 12:19:20,0.8537143110874296,,,,
2025-08-08 12:19:25,0.8573281176920788,,,,
2025-08-08 12:19:30,0.8619387837947552,,,,
2025-08-08 12:19:35,0.8656478953467817,,,,
2025-08-08 12:19:40,0.8702063782783558,,,,
2025-08-08 12:19:45,0.873109567194002,,,,
2025-08-08 12:19:50,0.8774993405433922,,,,
2025-08-08 12:19:55,0.8805346127484578,,,,
2025-08-08 12:20:00,0.8843447524032904,,,,
2025-08-08 12:20:05,0.8966188275358793,,,,
2025-08-08 12:20:10,0.8685027765349896,,,,
2025-08-08 12:20:15,0.861957021751988,,,,
2025-08-08 12:20:20,0.8535225279472209,,,,
2025-08-08 12:20:25,0.846105675146771,,,,
2025-08-08 12:20:30,0.8387172467735627,,,,
2025-08-08 12:20:35,0.8326599545306919,,,,
2025-08-08 12:20:40,0.8263418683684852,,,,
2025-08-08 12:20:45,0.8207639060247537,,,,
2025-08-08 12:20:50,0.8160863168219715,,,,
2025-08-08 12:20:55,0.8114859011984951,,,,
2025-08-08 12:21:00,0.8069568807576187,,,,
2025-08-08 12:21:05,0.8097707988410595,,,,
2025-08-08 12:21:10,0.8077423721753619,,,,
2025-08-08 12:21:15,0.8015622359990122,,,,
2025-08-08 12:21:20,0.796943231441048,,,,
2025-08-08 12:21:25,0.7924011526778992,,,,
2025-08-08 12:21:30,0.7893899204244033,,,,
2025-08-08 12:21:35,0.786712790262414,,,,
2025-08-08 12:21:40,0.7851166263323207,,,,
2025-08-08 12:21:45,0.782936640965471,,,,
2025-08-08 12:21:50,0.7821160461933934,,,,
2025-08-08 12:21:55,0.7801204432517109,,,,
2025-08-08 12:22:00,0.779281644151354,,,,
2025-08-08 12:22:05,0.7989870656069815,,,,
2025-08-08 12:22:10,0.807536806773972,,,,
2025-08-08 12:22:15,0.813981853339283,,,,
2025-08-08 12:22:20,0.8218322513331787,,,,
2025-08-08 12:22:25,0.8310693335218037,,,,
2025-08-08 12:22:30,0.8388162002414219,,,,
2025-08-08 12:22:35,0.8472331319916574,,,,
2025-08-08 12:22:40,0.8548203458045383,,,,
2025-08-08 12:22:45,0.8621852459443272,,,,
2025-08-08 12:22:50,0.8690521411025856,,,,
