Time,{},{},{}
2025-08-21 11:38:00,104784507.0,,
2025-08-21 11:38:05,104784507.0,,
2025-08-21 11:38:10,104784507.0,,
2025-08-21 11:38:15,104784507.0,,
2025-08-21 11:38:20,104784507.0,,
2025-08-21 11:38:25,104784507.0,,
2025-08-21 11:38:30,104784507.0,,
2025-08-21 11:38:35,104784507.0,,
2025-08-21 11:38:40,104784507.0,,
2025-08-21 11:38:45,104784507.0,,
2025-08-21 11:38:50,104784507.0,,
2025-08-21 11:38:55,104784507.0,,
2025-08-21 11:39:00,104784507.0,,
2025-08-21 11:39:05,104784507.0,,
2025-08-21 11:39:10,104784507.0,,
2025-08-21 11:39:15,104784507.0,,
2025-08-21 11:39:20,104784507.0,,
2025-08-21 11:39:25,104784507.0,,
2025-08-21 11:39:30,104784507.0,,
2025-08-21 11:39:35,104784507.0,,
2025-08-21 11:39:40,104784507.0,,
2025-08-21 11:39:45,104784507.0,,
2025-08-21 11:39:50,104784507.0,,
2025-08-21 11:39:55,104784507.0,,
2025-08-21 11:40:00,104784507.0,,
2025-08-21 11:40:05,104784507.0,,
2025-08-21 11:40:10,104784507.0,,
2025-08-21 11:40:15,104784507.0,,
2025-08-21 11:40:20,104784507.0,,
2025-08-21 11:40:25,104784507.0,,
2025-08-21 11:40:30,104784507.0,,
2025-08-21 11:40:35,104784507.0,,
2025-08-21 11:40:40,104784507.0,,
2025-08-21 11:40:45,104784507.0,,
2025-08-21 11:40:50,104784507.0,,
2025-08-21 11:40:55,104784507.0,,
2025-08-21 11:41:00,104784507.0,,
2025-08-21 11:41:05,104784507.0,,
2025-08-21 11:41:10,104784507.0,,
2025-08-21 11:41:15,104784507.0,,
2025-08-21 11:41:20,104784507.0,,
2025-08-21 11:41:25,104784507.0,,
2025-08-21 11:41:30,104784507.0,,
2025-08-21 11:41:35,104784507.0,,
2025-08-21 11:41:40,104784507.0,,
2025-08-21 11:41:45,104784507.0,,
2025-08-21 11:41:50,104784507.0,,
2025-08-21 11:41:55,104784507.0,,
2025-08-21 11:42:00,104784507.0,,
2025-08-21 11:42:05,104784507.0,,
2025-08-21 11:42:10,104784507.0,,
2025-08-21 11:42:15,104784507.0,,
2025-08-21 11:42:20,104784507.0,,
2025-08-21 11:42:25,104784507.0,,
2025-08-21 11:42:30,104784507.0,,
2025-08-21 11:42:35,104784507.0,,
2025-08-21 11:42:40,104784507.0,,
2025-08-21 11:42:45,104784507.0,,
2025-08-21 11:42:50,104784507.0,,
2025-08-21 11:42:55,104784507.0,,
2025-08-21 11:43:00,104784507.0,,
2025-08-21 11:43:05,104784507.0,,
2025-08-21 11:43:10,104784507.0,,
2025-08-21 11:43:15,104784507.0,,
2025-08-21 11:43:20,104784507.0,,
2025-08-21 11:43:25,104784507.0,,
2025-08-21 11:43:30,104784507.0,,
2025-08-21 11:43:35,104784507.0,,
2025-08-21 11:43:40,104784507.0,,
2025-08-21 11:43:45,104784507.0,,
2025-08-21 11:43:50,104784507.0,,
2025-08-21 11:43:55,104784507.0,,
2025-08-21 11:44:00,104784507.0,,
2025-08-21 11:44:05,104784507.0,,
2025-08-21 11:44:10,104784507.0,,
2025-08-21 11:44:15,104784507.0,,
2025-08-21 11:44:20,104784507.0,,
2025-08-21 11:44:25,104784507.0,,
2025-08-21 11:44:30,104784507.0,,
2025-08-21 11:44:35,104784507.0,,
2025-08-21 11:44:40,104784507.0,,
2025-08-21 11:44:45,104784507.0,,
2025-08-21 11:44:50,104784507.0,,
2025-08-21 11:44:55,104784507.0,,
2025-08-21 11:45:00,104784507.0,,
