Time,{},{},{}
2025-08-21 11:38:00,9153658880.0,,
2025-08-21 11:39:00,9156542464.0,,
2025-08-21 11:40:00,9160212480.0,,
2025-08-21 11:41:00,9160212480.0,,
2025-08-21 11:42:00,9163096064.0,,
2025-08-21 11:43:00,9151889408.0,,
2025-08-21 11:44:00,9154772992.0,,
2025-08-21 11:45:00,9157656576.0,,
2025-08-21 11:46:00,9160540160.0,,
2025-08-21 11:47:00,9163423744.0,,
2025-08-21 11:48:00,9151889408.0,,
2025-08-21 11:58:00,,9994551296.0,
2025-08-21 11:59:00,,9997303808.0,
2025-08-21 12:00:00,,9999925248.0,
2025-08-21 12:01:00,,10002546688.0,
2025-08-21 12:02:00,,10006085632.0,
2025-08-21 12:03:00,,9995599872.0,
2025-08-21 12:04:00,,9998221312.0,
2025-08-21 12:05:00,,10000842752.0,
2025-08-21 12:06:00,,10003464192.0,
2025-08-21 12:07:00,,10006872064.0,
2025-08-21 12:08:00,,9996386304.0,
2025-08-21 12:13:00,,,10750836736.0
2025-08-21 12:14:00,,,10764730368.0
2025-08-21 12:15:00,,,11559616512.0
2025-08-21 12:16:00,,,11569840128.0
2025-08-21 12:17:00,,,12367396864.0
2025-08-21 12:18:00,,,10794926080.0
2025-08-21 12:19:00,,,11600691200.0
2025-08-21 12:20:00,,,11609669632.0
2025-08-21 12:21:00,,,12423036928.0
2025-08-21 12:22:00,,,12429983744.0
2025-08-21 12:23:00,,,11627544576.0
