Time,{},{},{},{}
2025-08-13 08:13:00,89243648.0,,,
2025-08-13 08:14:00,164806656.0,,,
2025-08-13 08:15:00,149995520.0,,,
2025-08-13 08:16:00,275103744.0,,,
2025-08-13 08:17:00,378912768.0,,,
2025-08-13 08:18:00,454852608.0,,,
2025-08-13 08:19:00,579584000.0,,,
2025-08-13 08:20:00,130957312.0,,,
2025-08-13 08:21:00,236142592.0,,,
2025-08-13 08:22:00,312557568.0,,,
2025-08-13 08:23:00,434126848.0,,,
2025-08-13 08:30:00,,140967936.0,,
2025-08-13 08:31:00,,244449280.0,,
2025-08-13 08:32:00,,327680000.0,,
2025-08-13 08:33:00,,327680000.0,,
2025-08-13 08:34:00,,452526080.0,,
2025-08-13 08:35:00,,584056832.0,,
2025-08-13 08:36:00,,240189440.0,,
2025-08-13 08:37:00,,324272128.0,,
2025-08-13 08:38:00,,449904640.0,,
2025-08-13 08:39:00,,582483968.0,,
2025-08-13 08:40:00,,687341568.0,,
2025-08-13 08:48:00,,,46989312.0,
2025-08-13 08:49:00,,,82706432.0,
2025-08-13 08:50:00,,,36175872.0,
2025-08-13 08:51:00,,,55181312.0,
2025-08-13 08:52:00,,,86441984.0,
2025-08-13 08:53:00,,,122093568.0,
2025-08-13 08:54:00,,,154140672.0,
2025-08-13 08:55:00,,,154140672.0,
2025-08-13 08:56:00,,,21757952.0,
2025-08-13 08:57:00,,,56754176.0,
2025-08-13 08:58:00,,,93126656.0,
2025-08-13 09:13:00,,,,153944064.0
2025-08-13 09:14:00,,,,194445312.0
2025-08-13 09:15:00,,,,155451392.0
2025-08-13 09:16:00,,,,195362816.0
2025-08-13 09:17:00,,,,307036160.0
2025-08-13 09:18:00,,,,347144192.0
2025-08-13 09:19:00,,,,458620928.0
2025-08-13 09:20:00,,,,194117632.0
2025-08-13 09:21:00,,,,194117632.0
2025-08-13 09:22:00,,,,306118656.0
2025-08-13 09:23:00,,,,346226688.0
