Time,{},{},{},{}
2025-08-13 08:13:00,0.9884429661400207,,,
2025-08-13 08:13:05,0.9890583798004597,,,
2025-08-13 08:13:10,0.9893383272074523,,,
2025-08-13 08:13:15,0.9898472353456982,,,
2025-08-13 08:13:20,0.9896647910440057,,,
2025-08-13 08:13:25,0.9902708689943857,,,
2025-08-13 08:13:30,0.9888383428801691,,,
2025-08-13 08:13:35,0.9893731331500139,,,
2025-08-13 08:13:40,0.9892106903400788,,,
2025-08-13 08:13:45,0.990187005097742,,,
2025-08-13 08:13:50,0.9902005183837591,,,
2025-08-13 08:13:55,0.9895189162125771,,,
2025-08-13 08:14:00,0.9896511958315306,,,
2025-08-13 08:14:05,0.9898286405229582,,,
2025-08-13 08:14:10,0.9896532640794816,,,
2025-08-13 08:14:15,0.9901308412428214,,,
2025-08-13 08:14:20,0.9895137113374247,,,
2025-08-13 08:14:25,0.9910501555761041,,,
2025-08-13 08:14:30,0.989404606357426,,,
2025-08-13 08:14:35,0.990411281465141,,,
2025-08-13 08:14:40,0.9897955407911129,,,
2025-08-13 08:14:45,0.9900060942678885,,,
2025-08-13 08:14:50,0.9903430672329624,,,
2025-08-13 08:14:55,0.9901131798896069,,,
2025-08-13 08:15:00,0.9903402054045991,,,
2025-08-13 08:15:05,0.9905648030268778,,,
2025-08-13 08:15:10,0.9900835977735444,,,
2025-08-13 08:15:15,0.9906729843699867,,,
2025-08-13 08:15:20,0.9899155266583362,,,
2025-08-13 08:15:25,0.9911688053728123,,,
2025-08-13 08:15:30,0.9896120694828757,,,
2025-08-13 08:15:35,0.9899533323905534,,,
2025-08-13 08:15:40,0.9892574916375816,,,
2025-08-13 08:15:45,0.9896833679951224,,,
2025-08-13 08:15:50,0.9903108244743939,,,
2025-08-13 08:15:55,0.989984697523084,,,
2025-08-13 08:16:00,0.9902002169433332,,,
2025-08-13 08:16:05,0.9904317566188612,,,
2025-08-13 08:16:10,0.9901736912802402,,,
2025-08-13 08:16:15,0.9907324483470661,,,
2025-08-13 08:16:20,0.9902713117919106,,,
2025-08-13 08:16:25,0.991673148826021,,,
2025-08-13 08:16:30,0.9901721426580342,,,
2025-08-13 08:16:35,0.9908522438344313,,,
2025-08-13 08:16:40,0.990001097343608,,,
2025-08-13 08:16:45,0.9900697070811643,,,
2025-08-13 08:16:50,0.990198121828192,,,
2025-08-13 08:16:55,0.9896163691586061,,,
2025-08-13 08:17:00,0.9895439388701441,,,
2025-08-13 08:17:05,0.9899996494874036,,,
2025-08-13 08:17:10,0.9896791056425692,,,
2025-08-13 08:17:15,0.9903417708828047,,,
2025-08-13 08:17:20,0.9899412156624589,,,
2025-08-13 08:17:25,0.9915905842023474,,,
2025-08-13 08:17:30,0.9901865332907175,,,
2025-08-13 08:17:35,0.9909316225626154,,,
2025-08-13 08:17:40,0.990456183624529,,,
2025-08-13 08:17:45,0.9906579644519253,,,
2025-08-13 08:17:50,0.9909668679068536,,,
2025-08-13 08:17:55,0.9902317733290475,,,
2025-08-13 08:18:00,0.990255531789794,,,
2025-08-13 08:18:05,0.9905018319329395,,,
2025-08-13 08:18:10,0.9902284877101687,,,
2025-08-13 08:18:15,0.9905735824242715,,,
2025-08-13 08:18:20,0.9900406768142158,,,
2025-08-13 08:18:25,0.991750033509206,,,
2025-08-13 08:18:30,0.9900277055768487,,,
2025-08-13 08:18:35,0.9909322084328711,,,
2025-08-13 08:18:40,0.9902498964006399,,,
2025-08-13 08:18:45,0.9904561689738536,,,
2025-08-13 08:18:50,0.9908239704949956,,,
2025-08-13 08:18:55,0.9906108135446563,,,
2025-08-13 08:19:00,0.9908119770900142,,,
2025-08-13 08:19:05,0.991130198839467,,,
2025-08-13 08:19:10,0.9911378056664978,,,
2025-08-13 08:19:15,0.9917283099912949,,,
2025-08-13 08:19:20,0.9909291948223272,,,
2025-08-13 08:19:25,0.9923357225182293,,,
2025-08-13 08:19:30,0.9907694613021654,,,
2025-08-13 08:19:35,0.9911627105019292,,,
2025-08-13 08:19:40,0.9903375440000803,,,
2025-08-13 08:19:45,0.9903210813351249,,,
2025-08-13 08:19:50,0.9909989864175085,,,
2025-08-13 08:19:55,0.99067835163043,,,
2025-08-13 08:20:00,0.9908598443809712,,,
2025-08-13 08:20:05,0.991201588739703,,,
2025-08-13 08:20:10,0.9911956209657995,,,
2025-08-13 08:20:15,0.9918276474213602,,,
2025-08-13 08:20:20,0.9914084820865068,,,
2025-08-13 08:20:25,0.9929333759534388,,,
2025-08-13 08:20:30,0.99154785539693,,,
2025-08-13 08:20:35,0.9922723204738485,,,
2025-08-13 08:20:40,0.9915308574776163,,,
2025-08-13 08:20:45,0.9915940305023353,,,
2025-08-13 08:20:50,0.991731485804622,,,
2025-08-13 08:20:55,0.9911936102320762,,,
2025-08-13 08:21:00,0.9910110933247168,,,
2025-08-13 08:21:05,0.9910000418366043,,,
2025-08-13 08:21:10,0.9906983099452332,,,
2025-08-13 08:21:15,0.991445903777901,,,
2025-08-13 08:21:20,0.9910029553260961,,,
2025-08-13 08:21:25,0.9926876114653138,,,
2025-08-13 08:21:30,0.9912189041201404,,,
2025-08-13 08:21:35,0.9919628899994494,,,
2025-08-13 08:21:40,0.9914382352681604,,,
2025-08-13 08:21:45,0.9916728617621203,,,
2025-08-13 08:21:50,0.9920698394968862,,,
2025-08-13 08:21:55,0.991379677334847,,,
2025-08-13 08:22:00,0.9912835177945093,,,
2025-08-13 08:22:05,0.9912935819456908,,,
2025-08-13 08:22:10,0.9909676607715665,,,
2025-08-13 08:22:15,0.9912356022463178,,,
2025-08-13 08:22:20,0.9904664170869202,,,
2025-08-13 08:22:25,0.9920169687738846,,,
2025-08-13 08:22:30,0.9902426213985454,,,
2025-08-13 08:22:35,0.9909868734830749,,,
2025-08-13 08:22:40,0.9903605076597055,,,
2025-08-13 08:22:45,0.990555933969005,,,
2025-08-13 08:22:50,0.9910486738918375,,,
2025-08-13 08:22:55,0.9908205472439123,,,
2025-08-13 08:23:00,0.991002772125204,,,
2025-08-13 08:30:00,,0.986587257788567,,
2025-08-13 08:30:05,,0.9848746379567597,,
2025-08-13 08:30:10,,0.9855676655243789,,
2025-08-13 08:30:15,,0.9780277075470547,,
2025-08-13 08:30:20,,0.9791644650077378,,
2025-08-13 08:30:25,,0.9798513948479425,,
2025-08-13 08:30:30,,0.9799686711685551,,
2025-08-13 08:30:35,,0.9819011709818232,,
2025-08-13 08:30:40,,0.9821497570051841,,
2025-08-13 08:30:45,,0.9836355251738725,,
2025-08-13 08:30:50,,0.9847163134451886,,
2025-08-13 08:30:55,,0.984490289506747,,
2025-08-13 08:31:00,,0.9850661212808284,,
2025-08-13 08:31:05,,0.9851210978366656,,
2025-08-13 08:31:10,,0.9862220860084168,,
