Time,{},{},{},{},{}
2025-08-08 13:45:00,2385606.63533135,,,,
2025-08-08 13:45:05,2382953.917019035,,,,
2025-08-08 13:45:10,2382953.917019035,,,,
2025-08-08 13:45:15,2289271.3669940196,,,,
2025-08-08 13:45:20,2299624.196467245,,,,
2025-08-08 13:45:25,2310119.6304186126,,,,
2025-08-08 13:45:30,2357979.2493564035,,,,
2025-08-08 13:45:35,2355010.6680137157,,,,
2025-08-08 13:45:40,2355010.6680137157,,,,
2025-08-08 13:45:45,2344383.40831827,,,,
2025-08-08 13:45:50,2331562.5118548423,,,,
2025-08-08 13:45:55,2293185.048336951,,,,
2025-08-08 13:46:00,2347434.6240638373,,,,
2025-08-08 13:46:05,2348340.068340607,,,,
2025-08-08 13:46:10,2348340.068340607,,,,
2025-08-08 13:46:15,2292937.0816086815,,,,
2025-08-08 13:46:20,2333940.8623766406,,,,
2025-08-08 13:46:25,2332409.055918481,,,,
2025-08-08 13:46:30,2286233.405064238,,,,
2025-08-08 13:46:35,2335384.796279765,,,,
2025-08-08 13:46:40,2335384.796279765,,,,
2025-08-08 13:46:45,2216584.1120848567,,,,
2025-08-08 13:46:50,2247229.361794724,,,,
2025-08-08 13:46:55,2036941.2592089395,,,,
2025-08-08 13:47:00,2094883.9249489848,,,,
2025-08-08 13:47:05,2331276.1068931306,,,,
2025-08-08 13:47:10,2331276.1068931306,,,,
2025-08-08 13:47:15,2167276.596207541,,,,
2025-08-08 13:47:20,2200816.543236509,,,,
2025-08-08 13:47:25,2259789.3081091056,,,,
2025-08-08 13:47:30,2177810.089794291,,,,
2025-08-08 13:47:35,2354901.5122320554,,,,
2025-08-08 13:47:40,2354901.5122320554,,,,
2025-08-08 13:47:45,2354854.051112648,,,,
2025-08-08 13:47:50,2343451.220649812,,,,
2025-08-08 13:47:55,2352391.1539582894,,,,
2025-08-08 13:48:00,2305724.5762270605,,,,
2025-08-08 13:48:05,2359135.491106948,,,,
2025-08-08 13:48:10,2359135.491106948,,,,
2025-08-08 13:48:15,2185910.2120212344,,,,
2025-08-08 13:48:20,2263833.8273716317,,,,
2025-08-08 13:48:25,2277494.620799088,,,,
2025-08-08 13:48:30,2305998.35009886,,,,
2025-08-08 13:48:35,2364492.1890482972,,,,
2025-08-08 13:48:40,2313975.1518681846,,,,
2025-08-08 13:48:45,2130836.6341744103,,,,
2025-08-08 13:48:50,2096417.40401531,,,,
2025-08-08 13:48:55,2117366.63325062,,,,
2025-08-08 13:49:00,2225828.4570164187,,,,
