Time,"flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_17"",instance=""10.42.2.17:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_18"",instance=""10.42.2.18:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_19"",instance=""10.42.2.19:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_20"",instance=""10.42.2.20:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_21"",instance=""10.42.2.21:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}"
2025-07-17 13:48:00,,0.6285,,,
2025-07-17 13:48:05,,0.5885,,,
2025-07-17 13:48:10,,0.592,,,
2025-07-17 13:48:15,,0.618,,,
2025-07-17 13:48:20,,0.581,,,
2025-07-17 13:48:25,,0.5985,,,
2025-07-17 13:48:30,,0.6615,,,
2025-07-17 13:48:35,,0.567,,,
2025-07-17 13:48:40,,0.632,,,
2025-07-17 13:48:45,,0.61,,,
2025-07-17 13:48:50,,0.554,,,
2025-07-17 13:48:55,,0.644,,,
2025-07-17 13:49:00,,0.59,,,
2025-07-17 13:49:05,,0.586,,,
2025-07-17 13:49:10,,0.6295,,,
2025-07-17 13:49:15,,0.578,,,
2025-07-17 13:49:20,,0.6115,,,
2025-07-17 13:49:25,,0.6295,,,
2025-07-17 13:49:30,,0.6265,,,
2025-07-17 13:49:35,,0.6315,,,
2025-07-17 13:49:40,,0.603,,,
2025-07-17 13:49:45,,0.5715,,,
2025-07-17 13:49:50,,0.628,,,
2025-07-17 13:49:55,,0.5955,,,
2025-07-17 13:50:00,,0.643,,,
2025-07-17 13:55:00,,,0.6127450980392157,,
2025-07-17 13:55:05,,,0.6835,,
2025-07-17 13:55:10,,,0.636,,
2025-07-17 13:55:15,,,0.621,,
2025-07-17 13:55:20,,,0.647,,
2025-07-17 13:55:25,,,0.6135,,
2025-07-17 13:55:30,,,0.639,,
2025-07-17 13:55:35,,,0.6423469387755102,,
2025-07-17 13:55:40,,,0.644,,
2025-07-17 13:55:45,,,0.657,,
2025-07-17 13:55:50,,,0.625,,
2025-07-17 13:55:55,,,0.6387755102040816,,
2025-07-17 13:56:00,,,0.6137254901960785,,
2025-07-17 13:56:05,,,0.6290816326530613,,
2025-07-17 13:56:10,,,0.691,,
2025-07-17 13:56:15,,,0.6083333333333333,,
2025-07-17 13:56:20,,,0.6469387755102041,,
2025-07-17 13:56:25,,,0.632,,
2025-07-17 13:56:30,,,0.5935,,
2025-07-17 13:56:35,,,0.6595,,
2025-07-17 13:56:40,,,0.6544117647058824,,
2025-07-17 13:56:45,,,0.5925,,
2025-07-17 13:56:50,,,0.664795918367347,,
2025-07-17 13:56:55,,,0.62,,
2025-07-17 13:57:00,,,0.604,,
2025-07-17 13:57:05,,,0.6534313725490196,,
2025-07-17 13:57:10,,,0.686734693877551,,
2025-07-17 13:57:15,,,0.6125,,
2025-07-17 13:57:20,,,0.6171568627450981,,
2025-07-17 13:57:25,,,0.5985,,
2025-07-17 13:57:30,,,0.6443877551020408,,
2025-07-17 13:57:35,,,0.6675,,
2025-07-17 13:57:40,,,0.6102941176470589,,
2025-07-17 13:57:45,,,0.6245,,
2025-07-17 13:57:50,,,0.6355,,
2025-07-17 13:57:55,,,0.6321428571428571,,
2025-07-17 13:58:00,,,0.6025,,
2025-07-17 13:58:05,,,0.611764705882353,,
2025-07-17 13:58:10,,,0.659,,
2025-07-17 13:58:15,,,0.61,,
2025-07-17 13:58:20,,,0.6260204081632653,,
2025-07-17 13:58:25,,,0.62,,
2025-07-17 13:58:30,,,0.586764705882353,,
2025-07-17 13:58:35,,,0.6565,,
2025-07-17 13:58:40,,,0.6515306122448979,,
2025-07-17 13:58:45,,,0.5795,,
2025-07-17 13:58:50,,,0.6405,,
2025-07-17 13:58:55,,,0.5985294117647059,,
2025-07-17 13:59:00,,,0.6158163265306122,,
2025-07-17 13:59:05,,,0.634,,
2025-07-17 13:59:10,,,0.6284313725490196,,
2025-07-17 13:59:15,,,0.608,,
2025-07-17 13:59:20,,,0.622,,
2025-07-17 13:59:25,,,0.6066326530612245,,
2025-07-17 13:59:30,,,0.625,,
2025-07-17 13:59:35,,,0.6906862745098039,,
2025-07-17 13:59:40,,,0.6306122448979592,,
2025-07-17 13:59:45,,,0.6107843137254902,,
2025-07-17 13:59:50,,,0.614,,
2025-07-17 13:59:55,,,0.6423469387755102,,
2025-07-17 14:00:00,,,0.5965,,
2025-07-17 14:05:00,,,,0.7435,
2025-07-17 14:05:05,,,,0.726,
2025-07-17 14:05:10,,,,0.7095,
2025-07-17 14:05:15,,,,0.736,
2025-07-17 14:05:20,,,,0.7405,
2025-07-17 14:05:25,,,,0.7465,
2025-07-17 14:05:30,,,,0.7165,
2025-07-17 14:05:35,,,,0.733,
2025-07-17 14:05:40,,,,0.74,
2025-07-17 14:05:45,,,,0.7135,
2025-07-17 14:05:50,,,,0.7215,
2025-07-17 14:05:55,,,,0.7555,
2025-07-17 14:06:00,,,,0.7335,
2025-07-17 14:06:05,,,,0.718,
2025-07-17 14:06:10,,,,0.7145,
2025-07-17 14:06:15,,,,0.7235,
2025-07-17 14:06:20,,,,0.734,
2025-07-17 14:06:25,,,,0.7655,
2025-07-17 14:06:30,,,,0.712,
2025-07-17 14:06:35,,,,0.748,
2025-07-17 14:06:40,,,,0.7395,
2025-07-17 14:06:45,,,,0.726,
2025-07-17 14:06:50,,,,0.733,
2025-07-17 14:06:55,,,,0.7495,
2025-07-17 14:07:00,,,,0.7395,
2025-07-17 14:07:05,,,,0.7225,
2025-07-17 14:07:10,,,,0.732,
2025-07-17 14:07:15,,,,0.7495,
2025-07-17 14:07:20,,,,0.749,
2025-07-17 14:07:25,,,,0.746,
2025-07-17 14:07:30,,,,0.7465,
2025-07-17 14:07:35,,,,0.768,
2025-07-17 14:07:40,,,,0.7345,
2025-07-17 14:07:45,,,,0.712,
2025-07-17 14:07:50,,,,0.7275,
2025-07-17 14:07:55,,,,0.7465,
2025-07-17 14:08:00,,,,0.7635,
2025-07-17 14:08:05,,,,0.7165,
2025-07-17 14:08:10,,,,0.7175,
2025-07-17 14:08:15,,,,0.7405,
2025-07-17 14:08:20,,,,0.722,
2025-07-17 14:08:25,,,,0.736,
2025-07-17 14:08:30,,,,0.722,
2025-07-17 14:08:35,,,,0.732,
2025-07-17 14:08:40,,,,0.7325,
2025-07-17 14:08:45,,,,0.7115,
2025-07-17 14:08:50,,,,0.7205,
2025-07-17 14:08:55,,,,0.764,
2025-07-17 14:09:00,,,,0.7155,
2025-07-17 14:09:05,,,,0.723,
2025-07-17 14:09:10,,,,0.73,
2025-07-17 14:09:15,,,,0.7405,
2025-07-17 14:09:20,,,,0.719,
2025-07-17 14:09:25,,,,0.7425,
2025-07-17 14:09:30,,,,0.735,
2025-07-17 14:09:35,,,,0.8135,
2025-07-17 14:09:40,,,,0.725,
2025-07-17 14:09:45,,,,0.7225,
2025-07-17 14:09:50,,,,0.7395,
2025-07-17 14:09:55,,,,0.7335,
2025-07-17 14:10:00,,,,0.7205,
2025-07-17 14:15:00,,,,,0.9955
2025-07-17 14:15:05,,,,,1.0
2025-07-17 14:15:10,,,,,0.9505
2025-07-17 14:15:15,,,,,0.998
2025-07-17 14:15:20,,,,,1.0
2025-07-17 14:15:25,,,,,0.9995
2025-07-17 14:15:30,,,,,0.9995
2025-07-17 14:15:35,,,,,1.0
2025-07-17 14:15:40,,,,,0.9125
2025-07-17 14:15:45,,,,,1.0
2025-07-17 14:15:50,,,,,0.999
2025-07-17 14:15:55,,,,,1.0
2025-07-17 14:16:00,,,,,1.0
2025-07-17 14:16:05,,,,,0.9965
2025-07-17 14:16:10,,,,,0.922
2025-07-17 14:16:15,,,,,1.0
2025-07-17 14:16:20,,,,,0.9985
2025-07-17 14:16:25,,,,,1.0
2025-07-17 14:16:30,,,,,0.998
2025-07-17 14:16:35,,,,,1.0
2025-07-17 14:16:40,,,,,0.961
2025-07-17 14:16:45,,,,,0.9985
2025-07-17 14:16:50,,,,,0.9995
2025-07-17 14:16:55,,,,,1.0
2025-07-17 14:17:00,,,,,1.0
2025-07-17 14:17:05,,,,,1.0
2025-07-17 14:17:10,,,,,0.9645
2025-07-17 14:17:15,,,,,1.0
2025-07-17 14:17:20,,,,,1.0
2025-07-17 14:17:25,,,,,0.9985
2025-07-17 14:17:30,,,,,1.0
2025-07-17 14:17:35,,,,,0.9935
2025-07-17 14:17:40,,,,,0.9465
2025-07-17 14:17:45,,,,,0.9995
2025-07-17 14:17:50,,,,,1.0
2025-07-17 14:17:55,,,,,1.0
2025-07-17 14:18:00,,,,,0.9955
2025-07-17 14:18:05,,,,,1.0
2025-07-17 14:18:10,,,,,0.9365
2025-07-17 14:18:15,,,,,0.9995
2025-07-17 14:18:20,,,,,1.0
2025-07-17 14:18:25,,,,,0.996
2025-07-17 14:18:30,,,,,1.0
2025-07-17 14:18:35,,,,,0.9955
2025-07-17 14:18:40,,,,,0.945
2025-07-17 14:18:45,,,,,1.0
2025-07-17 14:18:50,,,,,0.9975
2025-07-17 14:18:55,,,,,1.0
2025-07-17 14:19:00,,,,,0.998
2025-07-17 14:19:05,,,,,1.0
2025-07-17 14:19:10,,,,,0.924
2025-07-17 14:19:15,,,,,0.997
2025-07-17 14:19:20,,,,,1.0
2025-07-17 14:19:25,,,,,1.0
2025-07-17 14:19:30,,,,,0.999
2025-07-17 14:19:35,,,,,1.0
2025-07-17 14:19:40,,,,,0.9285
2025-07-17 14:19:45,,,,,1.0
2025-07-17 14:19:50,,,,,0.997
2025-07-17 14:19:55,,,,,1.0
2025-07-17 14:20:00,,,,,0.9925
