Time,"flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_4_14"",instance=""10.42.4.14:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_4_15"",instance=""10.42.4.15:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_4_16"",instance=""10.42.4.16:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_4_17"",instance=""10.42.4.17:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}"
2025-08-13 12:31:15,,,0.4117647058823529,
2025-08-13 12:31:20,,,0.42806122448979594,
2025-08-13 12:31:25,,,0.404,
2025-08-13 12:31:30,,,0.408,
2025-08-13 12:31:35,,,0.39362745098039215,
2025-08-13 12:31:40,,,0.43418367346938774,
2025-08-13 12:31:45,,,0.3975,
2025-08-13 12:31:50,,,0.425,
2025-08-13 12:31:55,,,0.37450980392156863,
2025-08-13 12:32:00,,,0.4316326530612245,
2025-08-13 12:32:05,,,0.4885,
2025-08-13 12:32:10,,,0.404,
2025-08-13 12:32:15,,,0.4025,
2025-08-13 12:32:20,,,0.4265,
2025-08-13 12:32:25,,,0.41,
2025-08-13 12:32:30,,,0.4145,
2025-08-13 12:32:35,,,0.416,
2025-08-13 12:32:40,,,0.3730392156862745,
2025-08-13 12:32:45,,,0.44540816326530613,
2025-08-13 12:32:50,,,0.436,
2025-08-13 12:32:55,,,0.403,
2025-08-13 12:33:00,,,0.4315,
2025-08-13 12:33:05,,,0.4505,
2025-08-13 12:33:10,,,0.4335,
2025-08-13 12:33:15,,,0.3985,
2025-08-13 12:33:20,,,0.4075,
2025-08-13 12:33:25,,,0.4035,
2025-08-13 12:33:30,,,0.414,
2025-08-13 12:33:35,,,0.3725,
2025-08-13 12:33:40,,,0.431,
2025-08-13 12:33:45,,,0.3696078431372549,
2025-08-13 12:33:50,,,0.4602040816326531,
2025-08-13 12:33:55,,,0.402,
2025-08-13 12:34:00,,,0.38823529411764707,
2025-08-13 12:34:05,,,0.44948979591836735,
2025-08-13 12:34:10,,,0.3895,
2025-08-13 12:34:15,,,0.4125,
2025-08-13 12:34:20,,,0.3875,
2025-08-13 12:34:25,,,0.413,
2025-08-13 12:34:30,,,0.408,
2025-08-13 12:34:35,,,0.4015,
2025-08-13 12:34:40,,,0.4285,
2025-08-13 12:34:45,,,0.3941176470588235,
2025-08-13 12:34:50,,,0.4316326530612245,
2025-08-13 12:34:55,,,0.40441176470588236,
2025-08-13 12:35:00,,,0.4290816326530612,
2025-08-13 12:35:05,,,0.4545,
2025-08-13 12:35:10,,,0.3995,
2025-08-13 12:35:15,,,0.436,
2025-08-13 12:35:20,,,0.3985,
2025-08-13 12:35:25,,,0.409,
2025-08-13 12:35:30,,,0.4025,
2025-08-13 12:35:35,,,0.4315,
2025-08-13 12:35:40,,,0.43529411764705883,
2025-08-13 12:35:45,,,0.4229591836734694,
2025-08-13 12:35:50,,,0.3925,
2025-08-13 12:35:55,,,0.422,
2025-08-13 12:36:00,,,0.3931372549019608,
2025-08-13 12:36:05,,,0.44948979591836735,
2025-08-13 12:36:10,,,0.394,
2025-08-13 12:36:15,,,0.393,
2025-08-13 12:36:20,,,0.441,
2025-08-13 12:36:25,,,0.3865,
2025-08-13 12:36:30,,,0.3895,
2025-08-13 12:36:35,,,0.4115,
2025-08-13 12:36:40,,,0.4095,
2025-08-13 12:36:45,,,0.412,
2025-08-13 12:36:50,,,0.3975,
2025-08-13 12:36:55,,,0.33725490196078434,
2025-08-13 12:37:00,,,0.4576530612244898,
2025-08-13 12:37:05,,,0.4815,
2025-08-13 12:37:10,,,0.358,
2025-08-13 12:37:15,,,0.448,
2025-08-13 12:37:20,,,0.411,
2025-08-13 12:37:25,,,0.3635,
2025-08-13 12:37:30,,,0.39166666666666666,
2025-08-13 12:37:35,,,0.45102040816326533,
2025-08-13 12:37:40,,,0.416,
2025-08-13 12:37:45,,,0.417,
2025-08-13 12:37:50,,,0.4055,
2025-08-13 12:37:55,,,0.398,
2025-08-13 12:38:00,,,0.4075,
2025-08-13 12:51:00,,,,0.707
2025-08-13 12:51:05,,,,0.6745
2025-08-13 12:51:10,,,,0.7225
2025-08-13 12:51:15,,,,0.7205882352941176
2025-08-13 12:51:20,,,,0.701530612244898
2025-08-13 12:51:25,,,,0.7455
2025-08-13 12:51:30,,,,0.755
2025-08-13 12:51:35,,,,0.6745
2025-08-13 12:51:40,,,,0.6695
2025-08-13 12:51:45,,,,0.713
2025-08-13 12:51:50,,,,0.685
2025-08-13 12:51:55,,,,0.668
2025-08-13 12:52:00,,,,0.643
2025-08-13 12:52:05,,,,0.6145
2025-08-13 12:52:10,,,,0.6375
2025-08-13 12:52:15,,,,0.679
2025-08-13 12:52:20,,,,0.622
2025-08-13 12:52:25,,,,0.659
2025-08-13 12:52:30,,,,0.85
2025-08-13 12:52:35,,,,0.827
2025-08-13 12:52:40,,,,0.8215
2025-08-13 12:52:45,,,,0.8539215686274509
2025-08-13 12:52:50,,,,0.925
2025-08-13 12:52:55,,,,0.856
2025-08-13 12:53:00,,,,0.852
2025-08-13 12:53:05,,,,0.815
2025-08-13 12:53:10,,,,0.813
2025-08-13 12:53:15,,,,0.8308823529411765
2025-08-13 12:53:20,,,,0.8826530612244898
2025-08-13 12:53:25,,,,0.8387254901960784
2025-08-13 12:53:30,,,,0.8020408163265306
2025-08-13 12:53:35,,,,0.6355
2025-08-13 12:53:40,,,,0.6295
2025-08-13 12:53:45,,,,0.725
2025-08-13 12:53:50,,,,0.6965
2025-08-13 12:53:55,,,,0.647
2025-08-13 12:54:00,,,,0.6425
2025-08-13 12:54:05,,,,0.631
2025-08-13 12:54:10,,,,0.644
2025-08-13 12:54:15,,,,0.721
2025-08-13 12:54:20,,,,0.6185
2025-08-13 12:54:25,,,,0.6465
2025-08-13 12:54:30,,,,0.8575
2025-08-13 12:54:35,,,,0.8285
2025-08-13 12:54:40,,,,0.817
2025-08-13 12:54:45,,,,0.8475
2025-08-13 12:54:50,,,,0.921
2025-08-13 12:54:55,,,,0.8655
2025-08-13 12:55:00,,,,0.839
2025-08-13 12:55:05,,,,0.81
2025-08-13 12:55:10,,,,0.8225
2025-08-13 12:55:15,,,,0.7617647058823529
2025-08-13 12:55:20,,,,0.7565
2025-08-13 12:55:25,,,,1.0
2025-08-13 12:55:30,,,,0.9035
2025-08-13 12:55:35,,,,0.6435
2025-08-13 12:55:40,,,,0.6385
2025-08-13 12:55:45,,,,0.7175
2025-08-13 12:55:50,,,,0.696
2025-08-13 12:55:55,,,,0.6575
2025-08-13 12:56:00,,,,0.6385
2025-08-13 12:56:05,,,,0.62
2025-08-13 12:56:10,,,,0.624
2025-08-13 12:56:15,,,,0.684
2025-08-13 12:56:20,,,,0.6315
2025-08-13 12:56:25,,,,0.667
2025-08-13 12:56:30,,,,0.866
2025-08-13 12:56:35,,,,0.8365
2025-08-13 12:56:40,,,,0.8055
2025-08-13 12:56:45,,,,0.8905
2025-08-13 12:56:50,,,,0.894
2025-08-13 12:56:55,,,,0.856
2025-08-13 12:57:00,,,,0.8325
2025-08-13 12:57:05,,,,0.809
2025-08-13 12:57:10,,,,0.817
2025-08-13 12:57:15,,,,0.8515
2025-08-13 12:57:20,,,,0.84
2025-08-13 12:57:25,,,,0.8382352941176471
2025-08-13 12:57:30,,,,0.7959183673469388
2025-08-13 12:57:35,,,,0.6125
2025-08-13 12:57:40,,,,0.6205
2025-08-13 12:57:45,,,,0.7085
2025-08-13 12:57:50,,,,0.6845
2025-08-13 12:57:55,,,,0.6455
2025-08-13 12:58:00,,,,0.635
2025-08-13 12:58:05,,,,0.618
